date,SR_BER,SR_BLB,SR_BUC,SR_BUL,SR_CAS,SR_CFW,SR_CLE,SR_CLK_INV,SR_CMN,SR_CRW,SR_DLV,SR_DMV,SR_DNP,SR_EBMUD,SR_ENG,SR_FOL,SR_GNT,SR_HID,SR_HTH,SR_ISB,SR_LA,SR_LL_ENR,SR_LVQ,SR_MCR,SR_MHW,SR_MIL,SR_NHG,SR_NML,SR_ORO,SR_PAR,SR_PNF,SR_PRR,SR_PYM,SR_RLL_CMB,SR_SCAGG,SR_SCC,SR_SFAGG,SR_SHA,SR_SKN,SR_SLW,SR_SNL,SR_TAB,SR_TRM,SR_TUL,SR_WHI
1921-10-31,1380.6381357082978,10.0,57.81208,550.4764648344812,308.33652856947833,1.0,1797.6301395404653,605.79,101.00976696133787,60.82575488423551,39.86510340000001,617.5351660278684,1428.893739,121.6796633,66.0,463.9396619,11.5,14.717962084399824,302.596448,218.40431781701443,10.72646731448434,164.09644686,99.686,477.690936540878,78.5,178.35239793536422,128.59055144565536,1683.0705709982033,2596.9634786930283,187.213617,513.235742031,121.62058,78.85607941464983,29.14636178935588,66.12069436981808,21.251817240000005,123.1453916,2927.0868471557897,33.8,68.06728240494384,512.5273391523076,9.7,1.972799835090291,11.0,181.5
1921-11-30,1374.2760218045855,10.0,57.7057057728,533.2633860946294,177.68879541290943,1.0,1710.3063480713813,518.373022755596,87.8396400710727,54.88697046694884,39.81436663174201,641.149188846783,1465.12957856012,128.02835493905798,64.0,372.3713829892452,11.5,14.937752411417083,275.47140084048004,185.13,10.66532645079178,113.43644172932363,88.31241600285678,467.3077959056063,114.40295985502722,213.55943120734895,124.63075181041708,1676.680681999536,2652.637468487919,180.03947010639996,478.5855183257812,121.0416660392,171.2,19.53035557047629,60.69660418392041,11.09,119.095358350512,2964.1911340240667,33.8,53.77238235360344,563.5277658562529,9.7,0.57,11.0,181.501
1921-12-31,1400.4128471075778,21.5050493,68.19408199227858,537.1702594010368,323.7,10.374132320000005,1716.4015171344267,485.11,74.27548375103717,18.3,39.94770971926793,671.5601888467829,1540.4806313539823,135.97,62.0,355.88615016598453,11.5,22.9140192153723,250.90820442993373,183.83,10.604534090022266,66.02501219201159,77.47836727749475,488.4365661496945,153.6599598550272,284.4688781078865,125.78058498108858,1684.6106875921532,2753.78612124785,181.63854492189608,498.6612158475504,121.7945452019638,7.268126836631559,27.101113800578297,59.2717242399374,9.75,116.6787989703223,3074.1523720046043,44.0,41.17216677860828,640.5186023671625,9.7,0.57,11.0,181.499
1922-01-31,1403.9894846115449,33.17623419055399,77.16011659620199,551.2559898918604,323.7,14.446254062798404,1725.1849279413427,485.11,4.0,18.3,39.995768278054186,703.0807768845523,1562.2576497330083,143.05,62.0,340.9231198427236,11.5,30.0,233.8120799047885,183.36,10.527333081846905,79.97934262896614,72.0,512.7456487345574,182.0,342.1228214979204,134.72641634480334,1699.2698770959466,2872.0832998224823,21.490074943446245,542.3677480941622,122.41813327339786,47.74973438913885,31.393337252920062,76.4069775294263,9.02,114.17384530789772,3151.4542878966117,44.0,32.38664240888366,881.0014693455055,9.7,8.38054201,11.0,181.5
1922-02-28,1512.9711057528086,57.82,107.0,520.6723894605924,309.8659157708401,81.83984218467664,1748.3491684343137,549.4,4.0,18.3,40.0,675.147017845708,1689.999,148.59,62.0,535.3652090092462,11.5,30.0,221.70329544164,213.2198964,10.394057045030722,90.43512496801036,81.1483264,651.5077738304433,142.93653434612875,435.0,163.29032190269922,1779.5418476586278,2813.0,61.337519684802665,601.5097788576721,122.64215845728818,134.18302289351894,65.56,95.1949351098338,13.02,108.39015340125556,3451.8060785096304,33.8,75.0,1133.9100184949468,11.8,8.85,15.382673928,187.41363129
1922-03-31,1537.089499627834,77.19,117.0,391.3719275581409,323.7,103.0,1796.0190289114626,566.81,4.0,18.3,39.98378853,705.7762634724313,1689.999,151.21,64.0,672.7322851770123,11.5,46.0,217.18418067460567,259.192564072416,10.2,57.77276412305258,78.08848085924957,737.0,182.0,303.9771029978352,178.0,1823.8178511847077,2922.001,96.62969963472084,612.3493027946671,122.48517649446286,114.7033094545528,65.56,114.33831403035666,22.29,105.22417608055886,3786.2126582232695,44.0,57.837985903422215,1247.2352597504066,9.7,10.56,11.0,198.62803550088748
1922-04-30,1517.149306690272,109.97268956363637,128.0036124,384.29500936062345,323.7,103.0,1899.999,532.0393844319999,4.0,18.3,39.853916595234,674.6732037234505,1712.999,146.25478344751733,65.0,669.4070949302999,11.5,61.16800238353739,242.12541844035763,332.89698731620865,10.2,58.33297318350804,87.00525279078917,672.8360044977039,99.91021591480552,186.613413223392,201.5749144,1856.290707036028,3446.0,166.75601465333716,649.963247148576,121.92419438611822,171.2,65.56,121.8351611791165,34.64513655,99.429295646632,4323.220297846627,39.78574076649352,74.91925438807407,1264.0941721727868,9.7,40.71914889000001,11.0,206.001
1922-05-31,1479.2030414714918,109.78072240082729,79.24798137357098,731.7305788028015,323.7,103.0,1956.2657632,465.2743780601903,341.0,18.3,39.61205713222355,641.1916731765194,2002.0,147.72996151411314,66.0,975.0,11.5,4.0,327.7661022684255,439.366698231653,10.2,171.15277816282455,96.22583402965842,853.4766766287685,78.5,231.66094763664563,206.520738333208,2190.758149629533,3538.0,87.76752897897049,775.1268149823,98.0234110908278,171.2,65.56,112.45590953460336,31.300291427365693,93.42968932408372,4552.0,33.8,75.0,1222.265467676224,9.7,112.52094499895011,11.0,206.002
1922-06-30,1418.6757405457192,36.29365968824676,80.03379550395599,890.0,263.0706050125237,103.0,2002.6539644338077,390.5507747881551,431.0,18.3,39.372978345124814,608.308569811418,1985.3562902405383,146.28,66.0,975.0,11.5,4.0,289.0074384493449,287.2102661036431,10.2,301.3,104.8,1024.0,78.5,453.875034593248,203.01487589494243,2112.7884498974336,3538.0,210.0,935.29,67.58551825104688,171.2,65.56,90.11745319317222,11.976384493904527,85.60553924481378,4529.55870745318,33.8,65.61438237999998,1179.0607612425135,11.8,135.64,11.0,192.8011252079166
1922-07-31,1331.0911082416617,11.567559481243686,79.45075562172276,830.0,275.7623913921361,1.0,1984.9135058214488,309.36805392547444,418.9137243262557,18.3,39.031798065231854,573.8286366785871,1810.7011541688628,141.53,67.0,949.999,11.5,4.0,360.0,123.38150804933032,10.2,301.3,104.00351999999998,905.25637978,78.5,367.04235761923536,155.4177903149196,2161.393140386889,3538.0,210.0,826.7043308440996,36.449820390574224,4.8,65.56,67.81604655478475,0.556883784082,78.26686381204316,3988.219390543733,33.8,52.12524262697439,1132.9184018349467,9.7,28.89578291845026,11.0,188.409502122974
