date,INFLOW-SR_BER,INFLOW-SR_BLB,INFLOW-SR_BUC,INFLOW-SR_BUL,INFLOW-SR_CFW,INFLOW-SR_CLE,INFLOW-SR_CLK_INV,INFLOW-SR_CRW,INFLOW-SR_DNP,INFLOW-SR_FOL,INFLOW-SR_GNT,INFLOW-SR_HID,INFLOW-SR_HTH,INFLOW-SR_ISB,INFLOW-SR_LL_ENR,INFLOW-SR_LVQ,INFLOW-SR_MCR,INFLOW-SR_MIL,INFLOW-SR_NHG,INFLOW-SR_NML,INFLOW-SR_PAR,INFLOW-SR_PNF,INFLOW-SR_RLL_CMB,INFLOW-SR_SCAGG,INFLOW-SR_SCC,INFLOW-SR_SHA,INFLOW-SR_TRM,INFLOW-SR_TUL,INFLOW-SR_WHI
1945-11-30,14.31,20.97,0.81,44.55,0.954,64.8,32.6358,11.52,22.95,57.6,4.86,0.99,35.190000000000005,33.12,30.51,0.0,37.71,107.37,3.6,42.93000000000001,32.31,57.42,10.8,10.53,5.8500000000000005,426.69000000000005,13.14,0.54,15.93
1945-12-31,144.72000000000003,171.63,9.09,210.96,5.58,182.07,255.8259,12.51,114.57,198.99,5.04,6.57,38.7,39.78,35.550000000000004,0.072,92.52,133.74,38.25,105.84,78.57,76.23,53.37,39.51,12.87,1191.3300000000002,23.67,5.751,73.17
1946-01-31,34.92,72.63000000000001,3.78,108.9,1.179,129.69,94.5144,10.71,62.010000000000005,127.8,3.6,3.42,26.46,40.95,19.26,0.081,49.23,97.2,15.21,74.52,55.53,59.4,30.780000000000005,7.56,10.71,699.0300000000001,19.62,2.286,38.7
1946-02-28,14.4,21.78,3.33,53.190000000000005,0.99,67.95,37.2042,9.18,35.550000000000004,65.07,2.61,2.7,15.390000000000002,31.41,12.69,0.036,29.7,69.03,7.38,43.11,30.15,41.31,15.75,14.58,8.370000000000001,380.88,14.490000000000002,1.107,14.670000000000002
1946-03-31,11.61,21.51,8.1,105.03,1.926,130.41,22.0014,13.68,71.73,133.74,3.6,7.56,37.71,54.9,32.4,0.009,74.25,119.97,15.93,100.08,68.85000000000001,95.04,26.37,10.98,13.23,537.3000000000001,30.96,2.394,17.55
1946-04-30,9.81,19.89,7.74,167.85,0.0,229.95,25.0605,10.89,108.09,196.29,10.98,9.54,124.83,98.73,81.72,0.0,174.6,212.94,13.68,205.29,139.05,261.72,30.51,0.27,32.67,534.51,69.57,2.052,18.99
1946-05-31,2.52,8.64,1.89,172.35,0.0,256.05,8.9694,14.670000000000002,79.47,248.76,28.53,9.09,237.06,139.95000000000002,123.48,0.0,236.43,273.69000000000005,3.33,259.56,187.02,420.48,16.83,6.84,10.35,418.77,84.51,0.495,8.64
1946-06-30,0.81,1.8,0.54,62.1,0.135,94.95,0.9594,14.31,31.590000000000003,106.38,27.63,3.51,148.68,77.31,57.96000000000001,0.0,103.95,186.93,1.4400000000000002,110.43,72.45,239.13,6.57,0.0,2.43,257.94000000000005,38.16,0.216,4.05
1946-07-31,0.27,0.81,0.0,22.590000000000003,0.162,33.75,16.1217,11.61,9.81,29.07,16.83,0.99,33.75,35.730000000000004,7.02,0.0,30.15,114.75,0.36,28.89,9.36,90.36,4.14,0.0,0.36,225.81,9.72,0.054,1.89
1946-08-31,0.27,1.53,0.0,13.77,0.162,11.61,11.6154,8.55,0.0,8.370000000000001,7.11,0.09,8.01,18.090000000000003,0.9,0.0,5.760000000000001,86.4,0.09,13.86,2.16,28.26,3.42,0.0,0.63,205.74,2.8800000000000003,0.018,1.08
1946-09-30,0.27,0.0,0.0,11.43,0.279,6.48,3.0708,8.55,0.0,7.920000000000001,3.6,0.09,3.96,11.97,0.7200000000000001,0.0,0.0,92.07,0.0,6.66,1.53,12.69,2.61,0.45,0.54,182.61,1.8,0.0,0.9
1946-10-31,0.36,0.63,0.09,12.33,0.54,9.27,1.4373,9.27,3.06,11.61,3.87,0.45,8.01,14.490000000000002,3.33,0.0,10.62,73.26,0.18,9.9,4.59,24.21,3.24,0.27,1.35,191.97000000000003,5.22,0.027,1.35
1946-11-30,6.75,7.920000000000001,2.97,40.32,0.648,36.99,10.8054,13.23,23.85,31.32,3.42,2.52,16.650000000000002,28.26,17.64,0.009,33.66,96.48,4.95,24.93,17.19,55.26,9.72,12.69,9.09,265.14000000000004,21.51,0.747,5.3100000000000005
1946-12-31,14.31,13.95,4.5,37.98,0.918,40.41,11.3175,12.06,30.6,31.230000000000004,4.77,5.49,20.52,34.02,18.9,0.018,43.02,99.81,5.04,26.1,18.090000000000003,69.84,10.62,21.51,12.420000000000002,275.58,23.58,0.756,7.38
1947-01-31,3.78,4.95,1.89,19.44,0.216,22.5,8.0145,9.9,17.009999999999998,20.07,2.16,2.43,12.96,28.08,8.1,0.018,24.3,64.89,2.8800000000000003,17.73,11.7,40.95,6.03,0.9,7.470000000000001,209.88,13.68,0.441,3.15
1947-02-28,37.080000000000005,31.41,3.96,78.12,1.413,71.46000000000001,52.0002,9.27,36.9,52.29,2.07,3.96,18.63,25.38,17.46,0.027,36.0,74.43,8.46,38.7,28.62,46.17,19.53,14.4,7.65,393.12,14.94,1.269,14.04
1947-03-31,41.04,44.82,2.8800000000000003,131.67000000000002,2.3400000000000003,127.89,85.3974,9.0,52.65,109.62,4.5,4.23,37.17,32.67,33.21,0.009,56.25,115.11,13.59,80.82,52.830000000000005,74.97,26.1,16.470000000000002,8.91,645.84,22.77,2.043,27.0
1947-04-30,14.04,16.38,1.62,111.15,0.531,127.89,32.9346,7.29,46.62,121.41,8.28,4.23,75.69,54.36,50.940000000000005,0.0,93.78,120.33,4.77,118.89,82.44,152.37,12.24,2.79,15.93,400.23,38.43000000000001,0.7200000000000001,11.79
1947-05-31,2.25,3.87,0.45,60.75,0.009,97.38,5.2353000000000005,12.6,34.74,137.88,27.18,3.06,201.96,99.27,80.73,0.0,156.06,179.55,1.08,151.65,117.72,332.19000000000005,5.04,1.53,6.930000000000001,244.35,66.42,0.162,4.23
1947-06-30,1.26,1.53,0.09,36.99,0.27,73.62,4.144500000000001,10.35,6.3,49.23,15.659999999999998,1.1700000000000002,71.28,52.02,22.14,0.0,46.62,88.47,0.54,49.41,26.37,131.13,3.15,2.43,2.25,340.47,23.76,0.081,8.55
1947-07-31,0.36,0.18,0.0,14.85,0.198,16.650000000000002,12.8484,6.75,2.25,10.89,6.3,0.18,14.31,18.99,2.16,0.0,10.62,66.96000000000001,0.0,14.94,2.3400000000000003,37.35,2.16,0.0,0.54,200.88,4.95,0.0,2.07
1947-08-31,0.18,0.45,0.0,9.9,0.27,8.28,15.3522,6.12,0.0,5.67,3.33,0.0,4.32,10.89,0.09,0.0,0.0,88.38000000000001,0.0,9.09,1.26,14.58,2.16,0.0,0.45,179.55,2.16,0.0,1.35
1947-09-30,0.27,0.18,0.0,7.829999999999999,0.18,5.49,6.876,6.930000000000001,0.0,4.59,2.07,0.0,2.79,8.19,0.18,0.0,0.27,93.78,0.0,4.86,0.7200000000000001,9.45,1.53,0.0,0.27,169.56,1.35,0.0,0.99
1947-10-31,1.08,3.87,0.0,22.32,0.5940000000000001,46.53,8.424900000000001,8.370000000000001,3.78,21.6,2.43,0.27,15.390000000000002,11.34,15.21,0.0,8.19,40.77,0.0,13.86,13.59,14.31,4.59,8.91,0.9,260.55,2.97,0.0,6.12
1947-11-30,2.7,3.96,0.09,18.9,0.36,31.230000000000004,0.9702,8.64,3.87,17.009999999999998,1.89,0.45,12.69,12.15,8.82,0.0,9.72,32.13,0.99,7.65,11.52,14.670000000000002,4.95,6.48,1.62,214.02,3.51,0.144,4.14
1947-12-31,2.7,3.69,0.27,16.02,0.252,22.5,4.4667,8.1,4.32,12.78,1.89,0.45,7.56,12.51,3.6,0.0,6.84,29.430000000000003,1.1700000000000002,8.1,8.01,11.61,4.5,6.3,1.71,213.48,3.6,0.171,3.87
1948-01-31,16.02,26.46,0.27,90.9,0.0,188.01,29.6766,8.46,8.64,51.21,1.98,0.45,12.96,12.15,14.13,0.0,11.97,31.680000000000003,1.8,20.790000000000003,26.01,10.71,21.78,1.1700000000000002,1.62,667.8000000000001,3.15,0.279,27.81
1948-02-29,4.41,9.9,0.45,26.1,0.459,38.88,11.3562,7.829999999999999,8.55,23.58,1.98,0.63,7.74,11.97,7.11,0.0,9.99,31.32,3.33,14.58,13.86,12.78,8.46,9.9,4.23,243.99000000000004,4.41,0.495,6.3
1948-03-31,21.6,17.37,4.32,43.92,1.836,52.65,55.2294,8.46,37.62,59.49,1.71,2.97,15.840000000000002,14.58,13.14,0.0,30.69,29.97,19.98,31.230000000000004,28.26,26.37,14.22,18.18,6.57,477.63000000000005,9.72,3.006,15.3
1948-04-30,56.61,71.01,13.05,218.61,1.8,192.69,152.7696,7.74,96.84,172.26000000000002,3.33,11.43,55.8,39.6,48.51,0.0,96.48,116.19,31.5,132.57000000000002,98.46,120.42000000000002,50.22,30.69,11.16,1018.89,44.64,4.734,45.81
1948-05-31,15.93,33.480000000000004,2.43,216.54,0.8190000000000001,226.98,42.057,9.27,100.71,257.85,17.55,7.38,184.05,77.49,108.45,0.009,214.2,158.4,7.920000000000001,274.41,186.3,336.15000000000003,29.7,6.57,18.99,719.91,89.10000000000001,1.1880000000000002,27.0
1948-06-30,3.24,17.28,0.81,123.12000000000002,0.558,186.93,17.5032,14.670000000000002,55.8,214.92,31.230000000000004,5.3100000000000005,233.82,70.74,100.98,0.0,196.92,211.59,2.43,207.54,166.68,256.68,11.61,0.36,6.39,460.26,58.23,0.369,12.78
1948-07-31,0.36,3.78,0.0,30.96,0.306,37.89,13.0797,9.45,15.659999999999998,45.36,14.85,1.26,49.86,28.17,13.41,0.0,35.28,120.87000000000002,0.27,41.76,22.590000000000003,64.44,4.59,0.0,1.53,228.06,11.34,0.045,4.680000000000001
1948-08-31,0.18,0.54,0.0,16.470000000000002,0.225,14.31,10.089,4.77,0.0,8.73,4.59,0.09,5.4,8.91,0.9,0.0,4.95,78.75,0.0,14.58,4.23,15.12,3.42,0.0,0.63,184.41,2.79,0.0,2.07
1948-09-30,0.36,0.54,0.0,11.97,0.216,10.08,4.8105,5.04,0.0,5.22,1.71,0.0,1.89,6.210000000000001,0.7200000000000001,0.0,0.0,88.92,0.0,5.49,2.52,7.29,2.43,0.0,0.18,185.49,1.8,0.0,1.62
1948-10-31,0.45,0.7200000000000001,0.0,10.89,0.351,15.390000000000002,3.9357,6.48,1.8,7.2,1.62,0.0,1.98,8.01,0.81,0.0,3.33,56.97,0.0,4.41,2.07,7.11,2.7,3.06,0.45,193.23,1.71,0.0,2.7
1948-11-30,1.62,2.97,0.0,16.650000000000002,0.333,22.590000000000003,0.4158,6.03,2.52,15.659999999999998,1.1700000000000002,0.18,2.97,8.64,1.89,0.0,3.78,37.17,0.27,7.2,4.41,7.02,4.59,0.7200000000000001,0.9,215.55,1.8,0.045,3.15
1948-12-31,6.84,7.56,0.36,20.340000000000003,0.972,23.85,18.4257,7.470000000000001,7.38,21.87,2.16,0.63,4.77,10.08,3.96,0.009,7.74,36.09,2.25,10.08,7.29,9.36,6.39,28.980000000000004,1.26,239.94000000000003,3.15,0.342,4.680000000000001
1949-01-31,10.35,9.63,0.7200000000000001,12.69,0.765,17.28,8.325899999999999,7.920000000000001,7.65,19.44,1.62,0.9,5.67,10.8,4.77,0.009,9.36,36.36,3.33,9.81,6.39,11.7,5.22,4.680000000000001,2.25,196.29,4.32,0.5040000000000001,3.78
1949-02-28,33.84,20.16,2.43,18.45,1.494,48.06,49.545,7.470000000000001,19.53,31.95,2.52,1.71,9.0,11.61,7.2,0.0,20.52,41.67,10.98,14.85,8.64,16.56,7.38,11.97,4.95,334.26,5.94,1.656,12.24
1949-03-31,106.92,125.55,12.06,76.32,6.84,204.48,210.357,9.18,81.0,134.91,2.07,9.45,18.63,18.99,13.77,0.018,70.74,64.8,48.87,46.89,44.73,44.01,27.9,37.53,6.57,1026.8100000000002,13.68,7.344,94.86
1949-04-30,10.89,53.01,3.15,170.19,0.0,263.88,24.7338,7.65,86.67,191.88,7.74,5.04,107.19,45.45,93.15,0.0,128.34,152.64,8.64,169.65,136.53,173.88,35.64,0.0,19.26,551.0699999999999,52.56,1.296,30.33
1949-05-31,3.33,20.7,1.26,149.57999999999998,0.0,233.55,7.335000000000001,8.28,82.98,228.69,22.77,8.19,195.93,76.05,114.12,0.0,213.48,196.11,0.09,237.51,184.14,331.74,16.11,3.51,10.62,404.82,74.7,0.009,11.79
1949-06-30,0.45,5.3100000000000005,0.18,47.61,0.342,83.16000000000001,5.1939,12.6,25.11,85.68,26.91,4.41,138.51000000000002,51.93000000000001,52.74,0.0,102.06,182.34,0.0,94.32,70.56,190.71,3.96,0.0,0.7200000000000001,223.29,30.69,0.0,5.3100000000000005
1949-07-31,0.18,3.15,0.0,16.38,0.234,22.05,13.5729,5.4,5.58,17.28,8.55,0.7200000000000001,17.19,15.48,3.78,0.0,16.92,74.52,0.0,16.92,4.59,41.22,2.52,0.09,0.45,176.4,5.04,0.0,2.07
1949-08-31,0.18,0.54,0.0,10.44,0.18,9.63,13.8132,6.84,0.0,8.370000000000001,3.15,0.09,4.41,7.829999999999999,1.08,0.0,1.98,90.72,0.0,9.9,3.15,16.2,2.25,0.81,0.54,167.94,2.25,0.0,1.26
1949-09-30,0.27,0.81,0.0,7.920000000000001,0.063,5.8500000000000005,3.9339,5.4,0.54,6.210000000000001,1.89,0.0,2.3400000000000003,5.8500000000000005,0.54,0.0,0.0,94.14,0.0,4.5,1.62,8.370000000000001,1.53,0.0,0.0,156.06,1.26,0.0,0.99
1949-10-31,0.18,0.27,0.0,8.19,0.288,8.01,0.1548,6.210000000000001,1.89,4.86,1.08,0.09,1.4400000000000002,6.930000000000001,0.18,0.0,2.16,56.61,0.0,4.32,1.62,7.38,2.25,2.07,0.27,171.09,1.26,0.0,1.26
1949-11-30,1.08,2.25,0.0,12.24,0.297,13.59,11.2716,8.73,3.78,10.35,0.7200000000000001,0.45,5.22,9.99,3.69,0.0,5.04,39.24,0.99,7.65,4.14,14.31,3.24,7.65,1.71,186.39,4.23,0.144,2.07
1949-12-31,2.52,2.97,0.36,12.24,0.432,13.41,0.8442,7.470000000000001,4.23,11.07,1.08,0.54,4.86,11.52,3.06,0.009,5.8500000000000005,37.8,0.99,7.02,4.77,13.68,3.78,8.82,1.89,185.49,4.32,0.153,2.25
1950-01-31,45.72,33.39,4.05,79.74,3.393,45.99,59.26950000000001,9.36,34.2,109.8,2.25,2.79,17.28,15.390000000000002,18.99,0.027,33.57,57.51,28.62,30.87,34.92,28.44,24.12,26.01,4.86,429.84,9.0,4.293,12.420000000000002
1950-02-28,82.17,55.62,11.16,124.56,4.05,68.4,111.2805,9.09,68.13000000000001,118.98,1.53,7.470000000000001,24.3,35.82,21.78,0.072,54.81,95.22,34.65,59.22,56.7,64.08,36.18000000000001,2.97,14.94,518.94,25.65,5.211,20.43
1950-03-31,18.27,35.82,2.97,125.01,1.323,127.8,60.82020000000001,9.0,57.24,126.63,2.52,3.78,30.33,33.39,28.53,0.009,47.7,70.83,29.25,78.93,65.25,65.88000000000001,35.190000000000005,8.01,11.34,586.17,22.77,4.392,18.72
1950-04-30,12.96,33.39,4.680000000000001,209.07,0.9,180.9,40.5189,7.65,105.3,234.45,6.75,5.94,109.98,68.58,81.9,0.0,155.52,186.84,25.65,219.96,158.22000000000003,249.21,47.34,6.12,30.780000000000005,555.12,66.06,3.861,19.35
1950-05-31,3.24,17.19,1.1700000000000002,184.59,0.216,180.99,11.2959,8.01,80.55,284.67,23.040000000000003,6.39,218.79,88.65,121.59,0.0,210.78,184.95,2.79,287.28,205.74,350.46,23.85,1.35,11.25,367.2,78.03,0.423,6.930000000000001
1950-06-30,0.45,4.95,0.18,92.16,0.18,70.56,0.6282,11.97,24.3,170.28,24.75,2.8800000000000003,181.8,81.36000000000001,81.36000000000001,0.0,113.67,170.64,0.0,160.29,135.09,251.37,8.82,0.0,4.23,215.55,45.9,0.0,3.06
1950-07-31,0.18,0.45,0.0,28.17,0.261,19.71,10.1538,8.1,8.370000000000001,42.03,11.7,0.54,35.82,31.41,11.79,0.0,20.340000000000003,95.31,0.0,36.09,19.26,71.55,4.95,0.0,0.81,176.13,9.54,0.0,1.1700000000000002
1950-08-31,0.18,0.54,0.0,13.05,0.063,7.74,14.1192,5.67,0.27,9.63,2.97,0.0,4.41,10.98,1.26,0.0,1.8,80.37,0.0,12.96,2.97,16.740000000000002,3.33,0.0,0.54,166.95000000000002,2.43,0.0,0.63
1950-09-30,0.18,0.0,0.0,10.26,0.054,6.48,3.0501,7.11,0.0,5.67,2.8800000000000003,0.0,2.61,9.36,0.54,0.0,0.0,91.71,0.0,8.01,3.42,11.34,2.16,0.9,0.36,160.74,1.89,0.0,0.81
1950-10-31,2.61,9.81,0.0,24.39,0.297,116.82,10.7343,7.65,5.67,18.63,1.4400000000000002,0.09,4.41,9.0,11.88,0.0,5.22,62.63999999999999,0.99,11.43,8.73,12.6,6.84,13.14,0.63,476.82,2.97,0.144,17.73
1950-11-30,43.65,37.89,23.49,243.81,4.968,117.36,63.477,12.15,172.71,355.14000000000004,9.0,12.87,166.77,88.56,134.73,0.018,232.65,172.35,54.09,310.14000000000004,247.23,197.19,58.77,26.01,30.06,533.8800000000001,71.82,8.136,19.71
1950-12-31,126.27,113.58,26.01,314.73,5.867999999999999,239.13,184.5234,12.96,262.08,466.11,8.19,20.7,113.4,70.2,87.93,0.405,245.25,283.23,71.28,352.17,243.0,195.12,83.78999999999999,28.53,35.37,859.23,68.49,10.71,46.71
1951-01-31,77.4,101.07,14.13,158.13,6.147,95.31,170.3412,8.01,94.23,216.54,3.78,11.52,30.06,29.7,21.87,0.261,79.56,196.83,51.48,96.66,87.66000000000001,69.03,69.84,15.21,13.68,658.17,25.02,7.731,38.34
1951-02-28,39.87,93.42,10.53,161.64,2.745,206.64,114.8382,7.29,78.03,157.23,2.97,9.99,28.17,27.0,20.97,0.144,64.98,122.85,26.55,96.39,77.13000000000001,62.28,45.54,14.670000000000002,10.62,884.34,21.24,3.987,55.26
1951-03-31,36.09,46.98,9.27,121.95,3.267,117.63,52.6554,6.84,85.68,157.05,3.15,9.36,36.81,31.590000000000003,31.230000000000004,0.099,77.85000000000001,108.0,42.21,106.02,82.89,86.13000000000001,40.41,4.05,14.670000000000002,596.7900000000001,30.15,6.345,23.67
1951-04-30,8.370000000000001,20.790000000000003,3.78,147.24,0.225,204.66,16.4457,6.75,58.5,178.02,8.28,6.84,102.78,44.01,67.95,0.0,117.9,153.36,13.32,152.19,110.7,170.91,16.38,4.32,18.81,452.88,41.85,1.998,12.24
1951-05-31,7.29,27.45,2.43,144.45000000000002,1.089,200.7,23.6556,9.63,53.190000000000005,194.67,24.48,6.930000000000001,197.46,76.5,85.41000000000001,0.0,159.21,126.99,12.33,176.76000000000002,141.93,285.84000000000003,15.75,4.32,9.9,451.71,64.8,1.854,20.43
1951-06-30,0.7200000000000001,5.3100000000000005,0.45,51.21,0.405,68.49,6.399,16.740000000000002,17.1,83.97,30.6,2.3400000000000003,165.42000000000002,80.10000000000001,48.690000000000005,0.0,94.68,160.11,0.0,91.35,53.1,229.68,5.760000000000001,0.09,2.8800000000000003,236.61,36.9,0.0,5.22
1951-07-31,0.36,1.89,0.0,21.42,0.117,20.52,10.6722,10.89,9.0,25.02,16.290000000000003,0.81,39.51,35.01,5.58,0.0,25.92,131.13,0.0,26.82,9.99,80.01,4.14,0.0,0.99,186.12,10.8,0.0,2.16
1951-08-31,0.27,1.08,0.0,13.14,0.099,9.27,11.2023,5.67,1.8,9.54,5.13,0.09,6.3,11.7,0.54,0.0,3.69,112.14,0.0,13.23,3.51,20.25,4.14,0.0,0.63,178.82999999999998,3.06,0.0,1.1700000000000002
1951-09-30,0.18,0.09,0.0,9.81,0.054,5.760000000000001,6.6573,5.22,0.0,7.38,2.7,0.0,2.8800000000000003,7.02,0.45,0.0,0.0,95.13,0.18,6.930000000000001,2.8800000000000003,9.27,3.87,1.8,0.18,168.12,1.98,0.027,0.9
1951-10-31,0.09,0.63,0.0,19.17,0.0,15.57,2.4858,5.94,4.680000000000001,14.490000000000002,1.98,0.09,2.07,8.46,1.35,0.0,3.33,51.03,0.09,7.2,3.06,9.63,6.930000000000001,4.5,0.63,213.48,2.52,0.009,2.25
1951-11-30,6.930000000000001,9.09,0.45,39.690000000000005,0.954,47.16,19.8009,6.75,10.26,36.36,2.52,0.7200000000000001,7.29,10.8,10.26,0.0,8.28,38.25,3.33,13.68,11.88,13.41,13.14,17.37,1.71,349.74,3.96,0.495,11.79
1951-12-31,106.92,114.48,11.25,132.84,2.61,146.43,182.8341,10.44,70.28999999999999,106.65,2.97,6.66,21.24,36.18000000000001,20.07,0.009,53.1,81.09,35.28,46.35,50.4,64.17,37.8,33.03,15.659999999999998,954.27,28.26,5.301,56.25
1952-01-31,213.39,147.24,37.89,92.43,9.225,67.23,262.40310000000005,10.170000000000002,167.57999999999998,211.41,2.97,27.9,20.97,54.36,16.02,0.558,142.82999999999998,153.27,91.44,81.09,78.75,112.41,61.29,51.57,30.06,673.47,54.9,13.743,48.06
1952-02-29,84.06,139.86,12.78,193.41,6.561,173.07000000000002,174.90240000000003,8.91,93.96,188.28,2.16,11.61,23.49,48.330000000000005,18.18,0.108,58.59,105.21,44.37,87.84,85.05,65.52,74.34,7.470000000000001,25.65,1026.36,35.91,6.678,61.2
1952-03-31,73.8,95.58,43.11,125.01,5.211,162.9,123.8193,11.43,164.52,203.22000000000003,2.3400000000000003,44.37,34.2,76.23,26.01,0.117,141.75,145.53,89.73,113.04,93.06,126.54,56.16,33.84,41.580000000000005,830.7900000000001,62.19,13.491,47.97
1952-04-30,18.81,74.43,17.46,289.71,0.747,333.27000000000004,36.3132,19.35,216.09,300.69000000000005,6.57,21.33,113.49,200.34,93.78,0.054,186.03,261.0,35.37,290.43,209.79,276.3,49.68000000000001,10.26,34.830000000000005,1172.07,94.95,5.319,38.16
1952-05-31,6.66,45.81,6.39,370.17,0.027,359.82,20.6379,17.46,221.04,482.85,32.49,10.62,301.5,391.23,190.98,0.0,401.49,514.08,13.14,516.06,332.1,748.08,27.99,0.63,65.7,744.21,210.69,1.971,23.31
1952-06-30,1.8,13.32,1.98,224.37,0.216,176.57999999999998,3.4695,24.75,107.73,297.72,42.48,7.2,286.29,272.25,141.12,0.0,274.95,532.35,0.0,315.99,241.74000000000004,618.75,6.210000000000001,0.18,30.96,358.74,154.35,0.0,9.36
1952-07-31,0.7200000000000001,2.07,0.54,87.75,0.288,67.59,18.4167,25.02,22.95,118.08,39.24,4.41,170.46,143.82000000000002,69.39,0.0,105.39,300.78,0.0,114.93,84.15,315.63,5.4,0.36,10.26,270.99,69.12,0.0,4.77
1952-08-31,0.63,0.81,0.09,26.19,0.207,18.540000000000003,9.4131,12.78,13.77,29.880000000000003,13.95,0.81,28.71,61.38,6.210000000000001,0.0,27.090000000000003,175.86,0.0,31.86,14.58,96.21,5.4,0.0,3.51,208.8,19.53,0.0,2.25
1952-09-30,0.36,0.7200000000000001,0.09,16.470000000000002,0.243,8.73,5.0796,10.44,6.57,14.04,5.22,0.45,6.66,27.63,1.98,0.0,8.1,98.91,0.0,11.25,8.55,29.61,5.58,0.0,2.16,204.93,6.210000000000001,0.0,1.62
1952-10-31,0.36,0.45,0.09,12.6,0.0,8.91,2.2302000000000004,9.36,4.23,8.28,3.24,0.54,2.7,21.06,0.9,0.0,4.95,65.52,1.62,11.52,5.760000000000001,17.46,3.51,0.09,1.98,214.02,3.96,0.234,1.62
1952-11-30,1.4400000000000002,2.7,0.54,15.840000000000002,0.0,11.97,2.6208,8.91,6.03,13.59,2.61,0.9,2.43,22.41,2.3400000000000003,0.0,6.48,44.91,0.0,8.28,7.829999999999999,16.740000000000002,4.680000000000001,11.52,3.78,212.49,6.12,0.0,3.15
1952-12-31,124.2,122.67000000000002,4.77,44.46,0.882,52.65,173.5524,10.98,29.7,31.95,2.79,4.680000000000001,9.72,31.77,9.27,0.198,27.45,60.93000000000001,11.34,19.8,17.82,31.32,13.68,37.080000000000005,8.01,575.37,12.51,1.71,41.49
1953-01-31,166.86,222.39,10.44,267.75,4.887,287.28,327.4173,10.35,72.63000000000001,137.07000000000002,2.7,11.34,27.36,54.72,32.76,0.072,54.36,111.78,28.26,63.27,60.66,58.23,50.76,11.43,12.51,1509.57,23.040000000000003,4.248,93.69
1953-02-28,17.46,34.47,2.52,72.18,0.171,124.11,21.6864,8.46,28.8,50.04,1.71,3.96,14.670000000000002,36.45,14.22,0.027,25.02,75.15,5.94,35.550000000000004,29.16,38.16,10.170000000000002,0.18,8.64,447.21,14.04,0.891,22.14
1953-03-31,37.35,44.37,2.79,92.25,1.332,130.14,65.48310000000001,10.170000000000002,44.91,77.58,2.25,5.13,25.290000000000003,34.830000000000005,26.28,0.0,36.9,97.65,22.23,62.28,47.97,53.37,21.6,7.829999999999999,10.26,596.8800000000001,18.9,3.3480000000000003,35.82
1953-04-30,14.4,41.76,2.3400000000000003,167.94,1.242,217.44,34.767,7.29,78.3,179.37,6.03,6.39,89.01,63.63,75.78,0.0,108.81,131.76000000000002,14.490000000000002,182.88,119.16,154.17000000000002,23.85,6.12,16.290000000000003,566.8199999999999,46.35,2.178,24.57
1953-05-31,8.370000000000001,33.03,1.71,184.68,0.981,225.99,20.873700000000003,7.920000000000001,68.22,190.08,8.55,6.210000000000001,99.54,77.4,66.15,0.0,109.98,92.61,5.67,164.52,126.9,194.04,19.44,3.06,12.51,598.5,51.48,0.846,19.71
1953-06-30,2.43,19.89,0.99,166.05,0.297,221.94,9.6894,9.72,52.38,226.35,26.1,5.04,223.92,92.79,96.84,0.0,142.74,152.19,0.0,192.51,164.61,293.04,10.53,0.63,9.99,484.47,71.55,0.0,13.32
1953-07-31,0.36,3.33,0.09,59.22,0.072,90.54,13.1076,14.670000000000002,17.28,78.93,24.03,1.26,101.25,62.63999999999999,34.29,0.0,45.99,190.17,0.0,69.3,39.51,135.36,5.04,0.0,2.52,266.04,22.41,0.0,5.13
1953-08-31,0.27,1.1700000000000002,0.0,22.23,0.126,22.14,14.544900000000002,6.12,5.22,15.390000000000002,5.3100000000000005,0.09,9.36,19.35,1.53,0.0,3.69,118.44,0.0,15.21,7.29,27.63,4.05,0.7200000000000001,0.9,209.43,4.5,0.0,2.8800000000000003
1953-09-30,0.18,0.09,0.0,14.31,0.135,11.16,7.700399999999999,7.56,0.63,9.09,2.07,0.09,3.42,11.43,0.7200000000000001,0.0,0.0,97.29,0.09,8.82,4.680000000000001,11.43,4.14,0.0,0.63,205.83,2.43,0.009,2.07
1953-10-31,0.27,0.27,0.0,14.670000000000002,0.288,15.12,0.6245999999999999,8.01,4.23,9.18,1.53,0.27,1.4400000000000002,11.79,0.9,0.0,2.79,46.080000000000005,0.63,6.57,4.77,9.45,3.51,1.62,0.99,222.03,2.43,0.099,2.61
1953-11-30,5.4,9.54,0.27,31.230000000000004,0.297,89.37,13.654800000000002,8.1,9.09,27.18,1.53,0.7200000000000001,2.61,13.5,3.78,0.0,5.49,34.47,1.4400000000000002,8.55,8.64,11.97,7.02,14.13,1.98,353.97,3.51,0.216,12.420000000000002
1953-12-31,5.13,11.16,0.54,28.62,0.648,64.17,10.4724,8.28,10.98,20.43,1.4400000000000002,0.99,4.77,15.21,6.12,0.0,7.56,35.28,2.52,9.36,9.81,13.77,8.55,4.05,2.61,314.55,4.77,0.369,9.54
1954-01-31,70.28999999999999,99.45,2.25,60.03,2.889,89.55,148.0005,10.170000000000002,24.39,41.76,1.35,2.52,5.8500000000000005,19.8,7.920000000000001,0.0,18.0,47.79,7.2,14.670000000000002,17.37,22.14,18.63,18.0,4.95,856.35,9.27,1.089,61.56000000000001
