date,GW_01,GW_02,GW_03,GW_04,GW_05,GW_06,GW_07,GW_08,GW_09,GW_10,GW_11,GW_12,GW_13,GW_14,GW_15,GW_16,GW_17,GW_18,GW_19,GW_20,GW_21,GW_AV,GW_CH,GW_EW,GW_HF,GW_IM,GW_MJ,GW_MWD,GW_OW,GW_SBV,GW_SC,GW_SD,GW_VC
1948-05-31,38962.74567418148,135114.03007110846,132098.8588545311,57098.51696995171,86656.73996685303,173294.43145918573,55108.44724733512,186650.65292662743,140886.2078368409,86886.87405931695,58695.80741206033,41207.42429790462,134207.12376918897,174572.68361058488,304309.3911713721,64485.09285529933,94107.8020132497,320855.6890704705,139546.98330816202,135972.78579292694,339401.5522790303,20185.91229867034,3302.4372999999973,6824.99804845648,250.0,855.8350000000003,2727.2377000749043,827.6732001133219,28755.59000000002,2380.67816578273,478.1646781037989,6923.801829063761,575.8570000000016
1948-06-30,38957.73016918148,135081.06324610845,132088.2427943553,57115.32978226512,86646.05680285303,173234.98048158572,55129.00175433512,186591.29528093367,140880.5872958409,86789.16877849482,58719.04481606033,41233.80710090462,134114.77830204152,174644.97193058487,304197.1362853721,64473.07505929933,93997.19555324972,320813.2404930821,139555.517568162,135955.29622218478,339409.2833660303,20164.788538670346,3301.551399999997,6784.62348845648,250.0,857.4350000000003,2710.8947000749044,837.5732001133218,28743.52000000002,2384.7171657827303,456.9196781037989,6916.396757754088,575.7640000000015
1948-07-31,38948.69696918148,135077.25942610845,132076.1861543443,57010.74364126512,86644.59408085303,173161.0614415857,55110.37914572906,186504.54157218244,140827.9328028409,86795.26187084764,58666.09148006033,41216.998999904616,134007.59968004152,174727.47713058488,304268.64608237206,64452.69012729933,93882.76799324973,320726.98807389976,139549.927248162,135873.78277975792,339423.2943710303,20174.181098670346,3302.342499999997,6765.474961974241,250.0,857.9850000000002,2695.4437000749044,871.7692001133219,28721.60000000002,2391.18516578273,435.50267810379887,6885.927660814256,571.8085000000016
1948-08-31,38940.92904418148,135054.41121110844,132077.02197739587,56918.45857926511,86659.62910085302,173111.51070398572,55100.557525729055,186429.37778968,140790.8124998409,86802.2767066296,58635.745444060325,41206.924678904616,133924.36769249107,174709.82096292448,304198.95319737203,64432.36409529933,93774.06043324972,320610.04039259715,139548.474268162,135810.9544603314,339435.7268980303,20172.544353011544,3301.025899999997,6726.58140197424,250.0,858.4880000000003,2678.866700074904,909.1112001133218,28707.20000000002,2396.23416578273,413.89767810379885,6891.756162464118,575.1970000000015
1948-09-30,38932.96963918148,135054.92328110844,132079.85628039588,56890.45439626512,86668.69732085303,173128.19014025346,55086.846145729054,186405.1375833321,140804.8195288409,86815.63584262959,58619.843688060326,41201.32046990462,133888.78297842684,174691.15016985932,304191.612097372,64418.22400529933,93724.11935324971,320601.67128972034,139519.08836516202,135800.99918056015,339412.3534010303,20160.686111681072,3293.258199999997,6738.442409201062,250.0,858.9460000000003,2664.935700074904,938.4352001133218,28695.49000000002,2396.99216578273,391.6266781037989,6876.139221697624,587.7340000000014
1948-10-31,38925.74121418148,135059.49118110843,132076.5819003959,56870.97570126512,86678.63410485303,173142.00762825346,55070.92699872905,186432.9339383321,140807.7767278409,86806.84590662959,58612.99425206033,41190.39662390462,133853.10295350375,174663.4198905612,304163.89319037204,64408.60394729933,93697.75683324972,320573.775721942,139500.28928916203,135794.5636160524,339398.4587260303,20158.24449582496,3307.349199999997,6765.162969201062,250.0,859.4030000000002,2660.095700074904,952.2522001133218,28710.95000000002,2393.12716578273,371.93367810379885,6888.397893626104,601.1285000000014
1948-11-30,38921.75660918148,135061.98078110843,132070.5377103959,56865.94754826512,86677.99055085304,173148.05412425345,55058.68017672905,186451.1153183321,140808.39074584088,86790.6426426296,58609.72779206033,41180.27417490462,133849.14937550377,174650.0723157695,304196.76771837205,64402.87403929933,93692.23889324973,320558.29495194193,139467.23248816203,135790.56108805237,339382.8612730303,20166.93585582496,3301.591499999997,6779.795329201062,250.0,859.6800000000003,2654.183700074904,929.5652001133218,28713.13000000002,2384.83516578273,363.4188029610245,6903.906693626103,612.8980000000014
1948-12-31,38919.73632418148,135071.30649610845,132079.0263633959,56891.51400426512,86692.31211885303,173181.35483625345,55057.107363729054,186474.0864583321,140822.81062784087,86795.71251462959,58611.35822006033,41181.43708390462,133856.84099950377,174626.37219949506,304231.69405137206,64397.86303929933,93687.31449324972,320548.569431942,139433.06784216204,135787.92108805236,339369.9437730303,20169.692855824964,3299.5394999999967,6792.846009201062,250.0,861.8430000000003,2659.4387000749043,889.3952001133218,28715.27000000002,2374.44416578273,417.7628029610245,6916.576693626103,621.3770000000014
1949-01-31,38916.92751918148,135071.40807110845,132064.9420273959,56867.72121526512,86675.65093085304,173188.59763625346,55049.52070572905,186491.9749433321,140822.44597384086,86786.57912262958,58606.39427206033,41169.33377890462,133857.38170950377,174595.22275556417,304247.8548213721,64394.133599299326,93681.8707532497,320546.38303194195,139402.44350016204,135786.28333605235,339359.9248490303,20179.110935824963,3325.1304999999966,6804.183809201062,250.0,864.8100000000003,2684.4767000749043,865.4822001133218,28717.280000000017,2363.87516578273,428.9743944952252,6928.734693626104,622.6900000000014
1949-02-28,38913.25251918148,135072.50606110846,132054.2752503959,56852.94484726512,86669.81323485303,173212.76130825345,55060.90416972905,186511.9631483321,140827.60375784087,86796.50632262959,58592.85015606033,41159.25778390462,133873.89484750378,174567.3895285158,304267.4651063721,64390.12956929933,93676.74095324973,320544.790081942,139370.25425816205,135782.90119205235,339345.9816290303,20182.697215824963,3316.2789999999964,6810.741129201062,250.0,865.6520000000003,2683.069700074904,840.7352001133219,28719.480000000018,2352.11816578273,442.1437792386111,6933.791493626104,619.4940000000015
