date,HSU101D5-A101,HSU101D74-A101,HSU101SR3-A101,HSU102C1-A102,HSU102C11-A102,HSU102C9-A102,HSU102D77-A102,HSU103AC13-A103A,HSU103AC30-A103A,HSU103AD66-A103A,HSU103BC11-A103B,HSU104D30-A104,HSU202C35-A202,HSU202C77-A202,HSU202C80-A202,HSU202C83-A202,HSU202D31-A202,HSU202D43A-A202,HSU202SR_6-A202,HSU203C16-A203,HSU203C21-A203,HSU203C314-A203,HSU204C33-A204,HSU204C67-A204,HSU204D42-A204,HSU206D507-A206,HSU206D515-A206,HSU206D521-A206,HSU206D523-A206,HSU207C173-A207,HSU207C37-A207,HSU207C43-A207,HSU207D98-A207,HSU302D16-A302,HSU302D662-A302,HSU302D664-A302,HSU302D672-A302,HSU302D689-A302,HSU303C10-A303,HSU303C30-A303,HSU303C85-A303,HSU303D731-A303,HSU303D803-A303,HSU305D645-A305,HSU305D649-A305,HSU305D662-A305,HSU305D664-A305,HSU305D699-A305,HSU306C72-A306,HSU306D606-A306,HSU306D624-A306,HSU306D634-A306,HSU306D645-A306,HSU306D649-A306,HSU306D694-A306,HSU306D731-A306,HSU401C49-A401,HSU401C53-A401,HSU401D606-A401,HSU402AD60-A402A,HSU402AD74-A402A,HSU403C53-A403,HSU403C76-A403,HSU404AC49-A404A,HSU404AC52-A404A,HSU404AC56-A404A,HSU404AD60-A404A,HSU404AN9-A404A,HSU404BN9-A404B,HSU405C56-A405,HSU405C58-A405,HSU405C688-A405,HSU407C63-A407,HSU407C64-A407,HSU407C65-A407,HSU408AC74-A408A,HSU408AN10-A408A,HSU408AN11-A408A,HSU408AN12-A408A,HSU408BC65-A408B,HSU408BN10-A408B,HSU408BN11-A408B,HSU408BN12-A408B,HSU409AC65-A409A,HSU409AC68-A409A,HSU409AC74-A409A,HSU409BD86-A409B,HSU409CD86-A409C,HSU501C106-A501,HSU502N7-A502,HSU507C147-A507,HSU508C141-A508,HSU509C154-A509,HSU510C152-A510,HSU511N8-A511,HSU512C143-A512
1987-12-31,0.0,0.282,0.0,0.0,0.263,0.0,0.0,7.609467455621301,0.0,0.0,5.574809805579035,7.795204795204797,0.0,0.0,0.0,19.783454545454557,5.472,0.0,0.0,0.0,0.0,0.3256743256743257,0.0,7.3863636363636385,0.0,0.1828063241106719,0.0,0.0,0.0,0.8315163528245791,0.0,0.0,0.0,0.0,0.0,1.6801800000000005,0.0,3.5907325475285155,0.0,14.993062438057487,0.0,0.0,0.0,0.0,0.0,2.312506268081001,1.8040000000000005,4.059,0.0,3.243756243756244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018000000000001,0.0,0.0,0.0,0.0,0.184,10.153,0.0,0.0,0.0,0.0,1.7399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.06,0.025,0.25,0.49,0.099,2.45,0.02,0.11
1988-01-31,0.0,0.081,0.0,0.0,0.226,0.0,0.0,4.141166525781912,0.0,0.0,3.016060862214709,2.0369630369630376,0.0,0.0,0.0,0.0,5.472,4.520727272727269,0.0,0.0,0.0,0.2877122877122878,0.0,4.4016666666666655,2.64,0.3132411067193676,0.0,0.0,0.0,0.2408325074331021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.037072243346007,0.0,13.314172447968293,0.0,0.0,0.0,0.0,0.0,0.0,0.4636615236258441,4.059,0.0,4.575424575424576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4621072088724585,4.018000000000001,0.0,0.0,0.0,0.0,6.758935726509412,11.796064273490588,0.0,0.0,0.0,0.0,8.575999999999999,0.0,6.520438683948155,0.0,0.0,0.0,0.0,0.0,5.924,0.0,0.0,0.0,9.511,0.0,0.0,8.59683794466403,5.522727272727273,4.0098814229249005,0.06,0.019,2.45,4.71,0.09,22.37,0.37,1.0499999999999998
1988-02-29,0.0,0.0,0.0,0.0,0.5450000000000002,0.0,0.0,2.568047337278107,0.0,0.0,1.8799661876584957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065934065934066,0.0,3.8315909090909086,2.64,0.9476284584980238,0.0,0.0,0.0,0.0,0.1922695738354807,0.0,0.0,0.0,0.0,4.06966,0.0,5.49117650190114,0.0,31.289395441030727,0.0,0.0,0.0,0.0,0.0,1.5719083895853396,1.8040000000000005,4.059,0.0,11.193806193806198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1358595194085027,0.0,0.0,0.0,0.0,0.0,9.287382483330331,10.037617516669672,0.0,0.0,0.0,0.0,15.896,0.0,2.253240279162513,0.0,0.0,0.0,0.0,0.0,3.325,0.0,0.0,0.0,5.328000000000001,0.0,0.0,3.892292490118579,2.581027667984189,1.8043478260869568,0.08,0.029,1.5200000000000005,2.91,0.126,13.79,0.22,0.6399999999999999
1988-03-31,0.355,0.0,0.0,0.0,0.9785,0.0,7.604500000000002,9.07776838546069,0.0,0.0,6.65511411665258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.412587412587415,0.0,5.990681818181815,2.64,8.333003952569172,0.0,0.0,0.0,5.849355797819624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.31844106463878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.645418545650656,1.8040000000000005,4.059,0.0,12.13164,0.0,0.0,0.0,0.0,0.0,9.064,6.324,25.79429944547134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407447270012725,17.61741757614642,83.14313515384084,0.0,47.4616151545364,0.0,0.0,3.2550000000000003,0.0,24.126,38.008,0.0,0.0,0.0,5.578648221343872,26.784,0.0,25.22529644268775,18.27470355731225,3.05,1.295,18.07,34.69,4.769,164.61,2.75,7.69
1988-04-30,5.601000000000004,0.0,0.0,1.7423999999999995,0.9785,19.907100000000007,26.136,97.20710059171594,0.0,0.0,64.26,2.28154845154846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,5.609386363636361,43.208,2.64,70.30799999999999,0.0,0.0,0.0,5.896,2.112,10.12,23.232,0.0,0.0,0.0,0.0,80.75665399239541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.070402707753814,1.8040000000000005,4.059,0.0,12.13164,0.0,0.0,0.0,0.0,0.0,9.064,6.324,44.31370794824397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.082,35.14811470124414,0.0,0.0,0.0,0.0,3.2550000000000003,0.0,16.226000000000003,29.254,0.0,0.0,0.0,0.0,25.307312252964422,0.0,16.886363636363637,12.635375494071145,5.598,6.527,17.150000000000002,32.92,24.021,156.25,2.61,7.299999999999999
1988-05-31,6.9350000000000005,0.0,2.527000000000001,1.7423999999999995,0.9785,25.784,26.136,127.56128486897713,0.0,0.0,64.26,54.09773226773227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.879999999999995,5.507992007992051,29.92,9.20597727272726,43.208,2.64,70.30799999999999,0.0,0.0,79.15741501976282,5.896,2.112,10.12,23.232,0.0,0.0,0.0,0.0,109.50570342205326,0.0,0.0,0.0,0.0,0.0,0.0,1.730200000000001,7.576086403085847,1.8040000000000005,4.059,0.0,48.5166493506494,0.0,0.0,0.0,0.0,0.0,9.064,6.324,64.904280961183,0.0,0.0,0.0,11.849435779441697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11395706618035,0.2739,0.0,0.0,0.0,0.0,0.0,3.2550000000000003,0.0,31.118,47.191,0.0,0.0,0.0,0.0,26.784,18.175486166007897,38.19664031620553,29.747035573122528,5.958,13.71,35.77,68.71000000000001,50.45100000000001,326.09000000000003,5.45,15.24
1988-06-30,6.9350000000000005,0.0,3.687,1.7423999999999995,0.9785,21.02642969662287,26.136,138.39306846999156,0.0,0.0,64.26,76.77605394605398,0.0,0.0,0.0,0.0,5.472,0.9179999999999016,0.0,33.879999999999995,27.24025974025981,29.92,21.2478006541158,43.208,2.64,70.30799999999999,22.587003952569237,34.038000000000004,80.4,5.896,2.112,10.12,23.232,0.0,0.0,2.7314200000000004,0.0,112.55565224334596,0.0,0.0,0.0,0.0,0.0,0.0,4.71828,18.747119228543887,1.8040000000000005,4.059,0.0,87.3298361638362,0.0,0.0,0.0,0.0,0.0,9.064,6.324,66.7296044362292,0.0,0.0,0.0,2.695999999999982,11.997000000000002,0.0,1.7920000000000005,0.0,0.0,0.0,0.0,0.3880988295156281,0.0,0.0,0.0,0.0,0.0,0.0,3.2550000000000003,0.0,36.389,1.265,0.0,0.0,0.0,0.0,26.784,0.0,45.03162055335969,36.36264822134388,6.478,16.482,45.09,86.60999999999999,60.642,411.03,6.869999999999997,19.21
1988-07-31,6.9350000000000005,0.3439999999999932,4.416,1.7423999999999995,0.9785,1.6236,26.136,147.44632290786137,0.0,0.0,64.26,91.48534465534468,0.0,0.0,245.168,11.318181818181728,5.472,0.0,0.0,33.879999999999995,27.221278721278743,29.92,0.0,43.208,2.64,70.30799999999999,46.21150988142287,34.038000000000004,80.4,5.896,0.7919999999999999,10.12,23.232,0.0,0.0,0.0,0.0,118.19296577946766,0.0,0.0,0.0,0.0,0.0,4.838,10.988,10.967989392478303,0.0,4.059,0.0,120.75341258741264,0.0,0.0,0.0,0.0,0.0,9.064,6.324,67.60668391866912,0.0,0.0,0.0,12.427999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.596000000000004,0.0,0.0,0.0,3.077926221336014,0.0,0.0,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3903162055336,0.0,43.594861660079054,39.57509881422926,6.538,18.508,49.290000000000006,94.68,68.116,449.33,7.5000000000000036,21.0
1988-08-31,6.9350000000000005,0.0,4.171000000000001,1.7423999999999995,0.9785,1.6236,26.136,128.56635178360102,0.98648,0.0,64.26,61.42940059940064,0.0,0.0,207.58454545454552,0.0,0.0,0.0,0.0,33.879999999999995,12.859640359640402,29.92,0.0160716879830941,43.208,2.64,70.30799999999999,0.0,16.46196047430834,80.4,5.896,0.5279999999999999,10.12,23.232,1.4569454964109485,0.0,0.0,0.0,100.99457541613658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.36162005785924,0.0,0.0,0.0,44.65249830774652,0.1266466007241535,0.0,21.726584641978967,1.7597200000000004,0.451,9.064,6.324,49.27119408502771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288184391736802,0.0,0.0,0.0,0.0,0.0,0.0,3.2550000000000003,0.0,0.0,1.24,0.0,0.0,0.0,23.07667193675889,26.784,0.0,40.21245059288538,33.8794466403162,6.688,14.361999999999998,40.010000000000005,76.84,52.842,364.66,6.1,17.04
1988-09-30,6.9350000000000005,0.0,2.8420000000000005,1.7423999999999995,0.9785,0.0,26.136,61.15722738799662,0.0,0.0,44.80557903634828,0.0,0.0,0.0,92.38818181818182,0.0,0.0,0.0,0.0,0.0,0.0,29.92,0.0,22.583484848484847,2.64,70.30799999999999,0.0,0.0,0.0,5.896,0.4399999999999999,10.12,23.232,0.0,0.0,0.0,0.0,69.87262357414446,0.0,10.503560864459342,0.0,0.0,0.0,0.0,1.92372,57.58719321118614,0.0,4.059,0.0,12.13164,0.0,0.0,0.0,0.0,0.451,9.064,6.324,22.952340110905723,0.0,0.0,0.0,0.0,0.0,0.0,2.3920000000000003,0.0,0.0,0.0,0.0,1.4832557023098725,0.0,7.291225432116429,0.0,32.43070787637089,0.0,0.0,3.2550000000000003,0.0,3.965,0.0,0.0,0.0,11.550999999999998,0.0,14.445652173913048,0.0,8.593873517786564,6.550395256916994,6.2780000000000005,5.444000000000001,8.91,17.11,20.038,81.18,1.3500000000000003,3.79
1988-10-31,6.107999999999997,0.0,0.0,0.0899000000000003,0.9785,1.6236,26.136,28.584398174133568,8.205119999999999,0.0,26.94167371090449,8.318829939629776,0.3644741852784997,0.0,66.76916217835787,0.0,0.0,0.0,0.0,0.0,0.0,29.92,0.8043720217003983,11.014756766178389,0.0,23.205533596837952,0.0,0.0,0.0,5.896,0.0,10.12,23.232,0.0,0.0,0.0,0.0,35.401140684410635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.55744358727097,1.8040000000000005,4.059,0.0,12.13164,0.0,0.0,0.0,0.0,0.451,9.064,6.324,6.339585951940849,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.0,1.0608002618825445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.823,7.043117234175558,3.2550000000000003,0.0,13.481882765824444,0.0,22.00197628458497,0.0,13.413043478260876,10.268774703557312,5.918,2.76,9.99,19.18,10.158,91.02,1.5200000000000002,4.25
1988-11-30,0.0,0.7010000000000001,0.0,0.0,0.9785,0.0,2.2425,17.2603550295858,0.0,0.0,12.65004226542688,9.832167832167832,0.0,0.0,32.6170909090909,0.0,5.472,0.0,0.0,0.0,0.0,1.771228771228771,6.720643939393939,0.0,0.0,3.045454545454545,0.0,0.0,0.0,2.595639246778989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.757604562737644,0.0,27.096134786917744,0.0,0.0,0.0,0.0,0.0,3.627838958534237,1.8040000000000005,4.059,0.0,7.110889110889112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467652495378928,4.018000000000001,0.0,0.0,0.0,0.0,0.5519999999999999,0.0,0.0,0.0,0.0,2.347837007368222,3.044127208086016,0.3870357845457612,0.5752741774675972,0.0,0.0,0.0,0.0,0.0,1.903,0.0,0.0,0.0,3.0460000000000003,0.0,0.0,1.3656126482213438,0.9061264822134388,0.632411067193676,0.33,0.148,0.7100000000000002,1.36,0.548,6.43,0.0999999999999999,0.3
1988-12-31,0.0,0.282,0.0,0.0,0.263,0.0,0.0,7.609467455621301,0.0,0.0,5.574809805579035,7.795204795204797,0.0,0.0,0.0,19.783454545454557,5.472,0.0,0.0,0.0,0.0,0.3256743256743257,0.0,7.3863636363636385,0.0,0.1828063241106719,0.0,0.0,0.0,0.8315163528245791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.270912547528516,0.0,14.993062438057487,0.0,0.0,0.0,0.0,0.0,4.116506268081001,0.0,4.059,0.0,3.243756243756244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.06,0.025,0.25,0.49,0.099,2.45,0.02,0.11
