date,GW_01,GW_02,GW_03,GW_04,GW_05,GW_06,GW_07,GW_08,GW_09,GW_10,GW_11,GW_12,GW_13,GW_14,GW_15,GW_16,GW_17,GW_18,GW_19,GW_20,GW_21,GW_AV,GW_CH,GW_EW,GW_HF,GW_IM,GW_MJ,GW_MWD,GW_OW,GW_SBV,GW_SC,GW_SD,GW_VC,SR_BER,SR_BLB,SR_BUC,SR_BUL,SR_BVLB,SR_CAS,SR_CFW,SR_CLE,SR_CLK_INV,SR_CMN,SR_CR1,SR_CR2,SR_CR3,SR_CRW,SR_DLV,SR_DMV,SR_DNP,SR_EBMUD,SR_ENG,SR_FOL,SR_GNT,SR_HID,SR_HTH,SR_ISB,SR_LA,SR_LL_ENR,SR_LVQ,SR_MCR,SR_MHW,SR_MIL,SR_ML,SR_NHG,SR_NML,SR_OL,SR_ORO,SR_PAR,SR_PNF,SR_PRR,SR_PYM,SR_RLL_CMB,SR_SCAGG,SR_SCC,SR_SFAGG,SR_SHA,SR_SKN,SR_SLW,SR_SNL,SR_SS,SR_TAB,SR_TL,SR_TRM,SR_TUL,SR_WHI
1921-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.767266230000014,0.09163201873006879,0.10735805381154123,0.9797348884065387,0.0,0.7720236975263085,0.01058862580743813,2.4315797981320384,4.768461584978673,0.13915932908152376,0.0,0.0,0.0,0.4314294954433737,0.08789659999999921,1.5029886325455137,3.1828968560105007,0.13033670000000186,0.23646417711228834,1.3539201000000065,0.1359073984134696,0.024266325945450987,0.3636719999999936,1.3148591760908512,0.09222825916031521,0.2975712399999964,0.31400000000000317,1.1391564160975571,0.6793588993564812,0.5425266784122567,4.538163750991285,0.6000714637141247,2.9491052762590266,0.0,4.1619827700762855,0.3387700000000023,0.7717995736363693,0.37941999999999343,0.46498880999999975,0.14418751999999818,0.43695989999999624,0.2217414000000005,0.7346083999999988,5.907179456667552,0.46844970750154474,0.026814553705716195,2.6730178875216453,60.455098487999685,0.17277353689567387,0.0,0.0033578192771083937,0.08100212553768088,0.4767791614028675
1921-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8566661979272383,0.04651536614525275,0.06077123248136625,0.40909683606758906,0.0,0.23935881658729732,0.005104936164131188,0.7372739569993474,2.5474344125491135,0.05366531533334228,0.0,0.0,0.0,0.2345006286879319,0.014736768257999265,0.5207082825999554,1.3335886937946029,-0.2886916390579909,0.10449031922033045,0.5880536841610758,0.0727928671342748,0.014404999999999845,0.13513040071999738,0.5943178170144426,0.05880850628326041,0.0840199172823958,0.1275884060823649,0.44890699150716906,0.24805637758940555,0.36410925500736624,2.471549988444295,0.2830262359578951,1.3848158278100424,0.0,1.9627503236280832,0.1295769840000037,0.29477564752856744,0.5789139607999984,0.15345313051860843,0.07776027184640232,0.16869149468599845,0.04733366808937959,0.3200332494880019,3.119179269187132,0.17053207099640275,0.06098345529826481,1.7575636413372995,32.922761347197024,0.08217022993142359,0.0,0.0008448503785602902,0.0360880077854584,0.15804336772993183
1921-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0815160727062207,0.0640929000000001,0.027246914229509367,0.19144690687595442,0.0,0.151033871749072,0.004433089193554824,0.3035134002331462,1.1085783586577147,0.023023731416409444,0.0,0.0,0.0,0.08032200717133847,-0.16034308752591941,0.0,0.6952481500354931,-0.46613330144305076,0.044051276406247716,0.3309460827824776,0.04664845977750161,0.01938282464999962,0.16360577843954194,0.3776256325467201,0.05847329779744583,0.08337851910654878,0.05503451527286412,0.23543127685045104,0.0,0.223311911527345,1.6463159243027767,0.1241188716791197,0.7048061278163241,0.0,1.0403934739418825,0.05588861085234454,0.18084768987935304,-0.752879162763811,0.003367322364293756,0.03958415184697365,0.07578191850560126,0.019636970310323323,0.156559380189687,2.26258471645141,0.0,-0.36077593322304996,0.7722535676382872,14.048270157936482,0.03406924234821825,0.0,0.0004392382134243644,0.02116062840654092,0.045386096524126035
1922-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9407456950195887,0.08046591376199998,0.02404152326099147,0.15394154097586552,0.0,-0.12200874624217087,0.0046337742931323095,0.3056464878211037,0.6314639030739806,0.0015606086373685796,0.0,0.0,0.0,0.10287205478625487,-0.07305855878626023,-0.10242688410830149,0.5381487207831113,-0.5546264790820313,0.03784308428141162,0.24591808092581685,0.04664845977750161,0.01685296974028048,0.167487290192794,0.37666015331429364,0.07480054798936207,0.10671896220072218,0.05836727749476914,0.18569079496369362,-0.11773065290714005,0.23181102770825557,1.6453939873851673,0.09971508540852396,0.5427392486181488,0.0,0.8273399253155675,0.0035390263176322653,0.2022402016647945,-0.6235880714340564,-0.0019117299210961662,0.0268906251563155,0.11034866369949908,0.020250160359204798,0.17495366242459673,1.9148568181559673,-0.04922486814767504,-0.08211364076955757,0.7088069198494881,11.698876859011909,0.02041286702074347,0.0,0.007066341082634073,0.014870074600710544,0.06717985654691899
1922-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339562048441158,0.11819391558780153,0.08344673214081828,0.11881574313065477,0.0,-0.07087556984441402,0.01648263722196056,0.3106204914532948,0.8969840840570241,0.0029221331572047934,0.0,0.0,0.0,0.1796219251120886,-0.18949798956965233,0.024216842371280935,1.0653705534487057,-0.39128983291441827,0.044051276406247716,0.44885088368927933,0.05976397977543911,0.04455978976253215,0.12164639644654637,0.5689591999999905,0.13078777320882373,0.09129111568893564,0.12684068900831585,0.4501486266782936,0.024118003982237807,0.45723009159617395,2.0582088736545283,0.20281609974299622,0.9107158804684332,0.0,0.7878606009681217,0.025453629712090347,0.35845059764119386,-0.22402518389031786,-0.001727378143867804,0.03345266085703777,0.30109337363069555,0.04966472595864318,0.3326919066421618,2.1234191012014456,0.009466650662183617,-0.17135759111633633,1.921303212201695,25.718139146372735,0.04144505770195623,0.0,0.010455337298011288,0.03653675999999906,0.07048240999999648
1922-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.370553925375234,0.3014417082450694,0.23564364372387986,0.14348487950361738,0.0,0.20730067243034697,0.04327817683426791,1.1937475602359462,2.4077912570171573,0.004725576179892108,0.0,0.0,0.0,0.2662398798774429,-0.014788529999999257,0.38993486230162594,2.2506920904804293,-0.35100878150751724,0.0717603716162108,1.369552801130242,0.10420576779479714,0.1421177225855622,0.19445322857676334,1.175279427022904,0.19405704503072324,0.17574392586068988,0.2224000618158221,0.9152795884048384,0.4481813706612389,0.9146796610103245,3.2959762934486916,0.47832190269923675,1.6217765194033236,0.0,1.7835085502156298,0.0615381453997608,0.6949673590320927,0.15698196282532248,0.0024492491170497455,0.08008089869640955,0.6496631921366518,0.16074735103340038,0.5659773206967137,4.4694209964394815,0.20955328255932973,-0.01315551745599354,4.555798241494001,35.225145395407516,0.0960008079175927,0.0,0.021268349382257877,0.040297084357906826,0.25565689698749455
1922-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675230442503298,0.6996936000000046,0.43060399999999854,0.383173189951236,0.0,0.6230895193270475,0.0855610156429834,3.38802891146241,5.111590080000002,0.008980115458627404,0.0,0.0,0.0,0.3906342559493418,0.0878719347659992,0.7531583983833802,3.862939363567984,0.20504375808784092,0.17924291802456954,2.484830140000013,0.15442107930073454,0.3580499999999966,0.47100075907540967,1.6885047800081334,0.28541294023314645,0.3903132627726966,0.37222806846040685,1.3987787377681566,0.48417298036966355,1.2472434619063486,4.938427200000043,0.9083039999999947,2.973009935301873,0.0,4.153296027302383,0.25256627354737315,0.7189548309880116,0.5609821083446435,0.21104118000000052,0.16760539375407635,1.0362820666029495,0.4235392000000012,0.8048804339268858,8.573878892317524,0.3921360780022786,0.024707747504744935,8.992596897904008,58.8626607231513,0.21515894919758816,0.0,0.14369829999999842,0.07018497272708989,0.748432947269105
1922-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.489566052901858,1.1107932199363675,0.7161888806799926,1.4211356353049003,0.0,1.0770493925825084,0.12891113892365183,5.488287599999969,7.323198271775989,0.7192852453584156,0.0,0.0,0.0,0.4979579049008231,0.17985946301045644,1.5697928446636729,7.656792378963813,0.5248219334042097,0.26372964398305143,5.254162309981532,0.22655708284047807,0.7704748175000038,0.7002166847707094,3.431299644345255,0.36447436561367136,0.5239711526314808,0.5594187611307622,3.4404249510071985,1.100880172789682,2.0080928085201815,7.419573039607143,1.3830318532799986,5.901934351148849,0.0,7.48096483580335,0.7866163390688004,1.550899528602144,0.9375970548292459,0.3077102022839984,0.2685806088842459,1.2375651130067584,0.5793540122240006,1.0296063225482905,13.284979289732979,0.7617407664935152,0.1382543880740527,13.4518613644993,84.19242438394706,0.4457451224574511,0.0,0.29782480761205843,0.11975981318803454,1.189277935348896
1922-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.263341571008068,1.2788603992158722,0.9460724498352406,2.1232533429562794,0.0,0.4753524004638541,0.15886465156340618,6.776002658044071,8.206411483177659,1.891736890210212,0.0,0.0,0.0,0.5638401830720223,0.1640787870987272,1.7567987530524047,9.770500698344993,0.7099615141131668,0.3383254598452101,6.803901034166767,0.288584549778579,0.9896834071535029,0.8024252073312252,5.220278736958012,0.41317073678296085,1.3467781628245554,0.7058340296584119,5.383676628768415,1.341334418226203,3.767833041236056,9.191795926460843,1.6279251513593895,6.586053346239806,0.0,9.649606930851721,1.0467920887602433,3.0119492571153836,1.3066552511779248,0.7721549758415275,0.3023079936910408,1.0523960209459393,0.3303838941991201,1.0941500792699332,16.633482123931195,0.9300713096730451,0.20531049765860876,16.026418833107698,72.88315392168431,0.5173277661795412,0.0,0.003527192232228197,0.14567395863941748,1.36707624000001
1922-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.163364469258324,1.0725469370840026,0.7316999312236684,2.780967050000042,0.0,0.9640206382249115,0.0018534288433602348,7.780783171326638,9.396449374728562,2.1103990290086836,0.0,0.0,0.0,0.6230070000000014,0.2541802798929566,2.029526263494373,10.780480986682978,0.7798580219603485,0.5096982215728715,7.27528456267639,0.5028660000000007,0.34352177832729386,1.177438449344879,4.281998616488544,0.37137230922300407,1.5962633076312156,0.7964800000000052,5.933859518398211,1.7125376794563925,3.7130584978303984,10.413051357962829,1.8070008481307231,8.747601568120801,0.0,11.678442074424911,1.2633548620752066,3.4849623916273713,1.4457337003277388,0.03887265613306074,0.4548632523327967,0.7659514080687152,0.013133191108386476,1.138675432770631,18.070689129555145,1.1910969398318754,0.15421095051254666,18.243683965299432,89.42242725400259,0.5223627357993469,0.0,0.004139546127579879,0.19365014755266083,1.6659061006520182
