date,GW_01,GW_02,GW_03,GW_04,GW_05,GW_06,GW_07,GW_08,GW_09,GW_10,GW_11,GW_12,GW_13,GW_14,GW_15,GW_16,GW_17,GW_18,GW_19,GW_20,GW_21,GW_AV,GW_CH,GW_EW,GW_HF,GW_IM,GW_MJ,GW_MWD,GW_OW,GW_SBV,GW_SC,GW_SD,GW_VC,SR_BER,SR_BLB,SR_BUC,SR_BUL,SR_BVLB,SR_CAS,SR_CFW,SR_CLE,SR_CLK_INV,SR_CMN,SR_CR1,SR_CR2,SR_CR3,SR_CRW,SR_DLV,SR_DMV,SR_DNP,SR_EBMUD,SR_ENG,SR_FOL,SR_GNT,SR_HID,SR_HTH,SR_ISB,SR_LA,SR_LL_ENR,SR_LVQ,SR_MCR,SR_MHW,SR_MIL,SR_ML,SR_NHG,SR_NML,SR_OL,SR_ORO,SR_PAR,SR_PNF,SR_PRR,SR_PYM,SR_RLL_CMB,SR_SCAGG,SR_SCC,SR_SFAGG,SR_SHA,SR_SKN,SR_SLW,SR_SNL,SR_SS,SR_TAB,SR_TL,SR_TRM,SR_TUL,SR_WHI
1921-10-31,38541.811575,136628.0879,132766.27562,60704.631305,91144.026784,175040.087488,56533.009843831955,190709.73700911299,139434.587199,90230.600064,58855.680564,42594.976153999996,138230.12641199998,178910.38046699998,309110.544093,64776.079942,97238.54847999998,321394.07546,141930.605698,137102.971336,341302.762644,20003.106200000002,3496.1710000000003,7016.437110292499,250.0,932.747,2595.1459999999997,729.037,30000.98,2497.956,457.337,7015.9402,288.3945,1376.18373377,10.0,33.027843739873816,552.5428009344812,8.593104999999992,247.4671073398762,14.494378233696683,1798.7386410404652,605.79,72.7191281481573,0.0,0.0,4145.886265790266,63.014084540346616,39.86510340000001,602.1069039560161,1411.4379280375615,121.67966329999999,66.0,465.51507990000005,11.5,4.0,302.696328,220.4151873822318,10.317281804080704,164.10642876,99.68599999999999,456.3533801692683,78.5,162.37839776971018,2942.3214148148054,137.0309981954878,1672.6788925982034,66.86999893188477,2613.4372436930284,177.96123,510.353745880909,121.62058,163.84201118999997,48.56781248,68.5930401,21.7982586,123.1453916,2932.9880726168053,33.8,53.60229285773258,523.511605640364,6912.451301512,9.7,10.41774,0.993027722891559,11.0,181.5
1921-11-30,38597.39697,136694.9375,132815.67143,60706.193152,91169.29323,175067.643984,56509.04302183195,190732.688389113,139416.331217,90245.8768,58858.974104,42588.963704999995,138232.162834,178959.5797095824,309121.355621,64823.09003399999,97249.09253999998,321392.54469,142043.788897,137118.578808,341414.455191,20004.80756,3484.7513000000004,7029.4894702924985,250.0,933.024,2615.8574999999996,700.8100000000001,30003.86,2512.886,495.779,7029.639,300.164,1363.339067572073,10.0,32.967072507392444,537.8762137791932,9.67107999999999,186.75971664224636,14.17527329753255,1713.8533237157362,556.1004630762906,59.57446283282396,0.0,0.0,4023.4080415336234,53.42697046694884,39.81436663174201,571.6861956734161,1448.219339343767,128.02835493905798,64.0,376.3694361626809,11.5,4.285595,275.64119759928,185.13,10.258473297797444,113.45640884271761,89.72340179276762,439.6559866429633,78.5,188.29353582653079,2939.8498648263608,126.06797195952988,1667.0679887626077,105.47981950946033,2686.736323139469,161.84165301599998,490.99797023338044,121.0416660392,163.09455805948136,54.3000522081536,58.814348605314,11.09,119.095358350512,2996.091656487553,33.8,68.45975283489103,628.1935622860194,6883.623740164802,9.7,27.196218329500986,0.57,11.0,181.501
1921-12-31,38636.656685,136745.053215,132873.83008299998,60776.449608,91230.59479799999,175140.96469599998,56500.17020883195,190764.029529113,139495.881099,90326.586672,58898.974532,42629.01661399999,138292.157458,179000.6028882438,309213.689954,64858.049033999996,97260.86813999998,321447.70917,142144.04425099998,137132.22880799999,341499.90769100003,20035.87456,3530.4393000000005,7044.880150292499,250.0,941.417,2643.1884999999997,677.0590000000001,30006.83,2525.695,532.663,7044.419,308.643,1385.4775514993667,22.990907099999998,44.63982559316294,546.7997155959112,10.267851999999987,314.5028656054607,24.623840208338997,1685.8820434509728,485.11,46.02443910140755,0.0,0.0,3895.782125804046,18.3,39.94770971926793,540.7861956734162,1510.7137736662016,135.97,62.0,371.51858513350686,11.5,13.16621217535,251.53759182084045,183.83,10.2,84.13734785114079,77.45836727749476,461.3945233318676,119.84764701021858,253.54022391500342,2938.203548902058,122.76585308785077,1677.4050220063848,171.2298195094603,2810.833860423179,155.19025264564866,531.724122543501,121.79454520196381,5.802360891935036,64.85246805630662,52.9185666868084,9.75,116.6787989703223,3184.4764525391074,33.8,49.71452876811409,771.4813140706482,6872.358670006865,9.7,62.048895817021986,0.57,11.0,181.49900000000002
1922-01-31,38664.95788,136774.95479,132895.84574699998,60777.876819000005,91232.43361,175151.017496,56474.36355083195,190786.538014113,139522.776445,90327.26328,58918.530584,42632.52330899999,138310.060168,179035.17131203253,309270.533724,64883.559594,97274.96139999997,321475.59277,142225.61990899997,137145.831056,341563.0345918388,20045.76264,3544.4103000000005,7055.557950292499,250.0,947.794,2680.6924999999997,652.936,30009.890000000003,2536.876,590.105,7055.757,309.95599999999996,1382.5088058043473,36.16544118623799,54.61578406990195,512.9845283786324,13.860178999999984,305.14387435170295,35.639783865196186,1697.7303969631516,485.11,4.0,0.0,0.0,3740.302039775652,18.3,39.995768278054186,512.2368474256722,1537.0296249454186,129.53752859118322,62.0,366.79599374867985,11.5,21.049359205609715,235.73010453064768,183.36,10.2,99.63062888894007,72.0,488.47429595153807,168.30437766312573,330.92679998406936,2936.558154914673,127.74013800244224,1695.5174126831657,200.81549951739487,2953.9581076308423,12.2,594.6218823418362,122.41813327339786,5.312272621856131,65.56,67.58821802310891,9.02,114.17384530789772,3299.562415864404,44.0,33.461642408883655,1011.8725071507986,6869.993393147853,9.7,126.29398919509823,9.17,11.0,181.5
1922-02-28,38691.53288,136812.05278,132945.97897,60859.730451,91317.71591399999,175268.661168,56510.13701483195,190839.326219113,139623.894229,90390.54048,58983.196468,42674.33731399999,138392.96130599998,179066.49441864656,309343.301009,64907.445564,97292.89159999997,321514.17037,142299.84066699998,137157.208912,341593.3813718388,20046.95892,3538.5688000000005,7061.685270292499,250.0,953.966,2707.6029999999996,628.009,30013.380000000005,2548.304,634.592,7060.1538,310.25199999999995,1497.1358495995032,57.82,95.83233733776112,395.9336613590955,15.802276999999986,295.38574992154736,103.0,1725.3587764716985,549.4,4.0,0.0,0.0,3615.3411922819887,18.3,40.0,484.3126305833008,1689.999,135.31881842409766,62.0,575.001,11.5,25.564514786405905,225.14945813420115,216.59104080000003,10.2,111.23933777325114,78.16988092106538,642.6193180565671,133.9647930084813,435.0,2938.240182061243,164.68832190269922,1784.8066968026974,226.365090581848,2813.0,49.883624237130704,675.9634317441951,122.64215845728818,4.8,65.56,91.77639091710202,13.02,108.39015340125557,3658.943996763203,33.8,75.0,1278.947504922308,6850.789654001481,11.8,261.408671136061,8.85,17.279463240000005,190.42251759
1922-03-31,38712.949905,136828.02186,132954.17728099998,60860.252290000004,91324.81360399998,175258.60981599998,56490.54217883195,190867.836684113,139619.715466,90396.880928,58991.458660000004,42678.51030399999,138436.21122399997,179100.31353170678,309340.826352,64932.389138,97309.30247999997,321577.19381,142321.99956799997,137176.872544,341632.1459868388,20049.93632,3536.1725000000006,7068.919350292499,250.0,954.799,2742.3179999999998,603.72,30018.430000000004,2560.484,655.0,7066.7308,305.12449999999995,1517.215295674128,77.19,117.0,281.1994161079757,29.435611999999985,323.7,103.0,1780.5190289114626,566.81,4.0,0.0,0.0,3266.8825715723115,18.3,39.98378853,453.0226957209992,1689.999,142.45982720560517,64.0,680.0,11.5,46.0,223.31500490562433,256.56143702536787,10.2,132.96359384739043,78.08748085924957,652.8558549864999,149.94825173713792,454.1498283043352,2939.54,178.0,1841.3060864389358,256.0447936569398,2922.0009999999997,60.26997695240371,680.6455807116331,122.48517649446286,4.8,65.56,113.12672772496538,22.29,105.22417608055886,4058.6405757667626,44.0,59.810962135578826,1380.1853085955822,6871.666108606074,9.7,339.38102778502764,10.56,11.0,204.2698606930125
1922-04-30,38736.855015,136837.420235,132993.5388303398,60913.849915000006,91406.66707799998,175260.41076239757,56518.44136283195,190889.07713661052,139630.023093,90420.039408,59014.641916,42693.55636999999,138502.80569199997,179129.05305852217,309324.949132,64956.28865,97339.43157999997,321621.85631,142329.46167299998,137200.497016,341652.7051988388,20054.003960000002,3527.8674000000005,7084.915070292499,250.0,955.377,2758.8675,604.375,30015.100000000002,2561.6231231555043,655.0,7075.2466,300.91149999999993,1493.7960652316249,98.68860185454544,129.26939599999997,301.328,39.93014699999998,289.1859892374412,103.0,1899.999,536.3704099199999,4.0,0.0,0.0,2932.637190543149,18.3,39.853916595234004,422.3695373226158,1712.999,146.25478344751733,65.0,715.6741698599999,11.5,64.74194999999999,254.12400414654894,249.20373593442426,10.2,139.00728058461772,87.00525279078917,591.3040762487317,78.5,394.7030619051902,2934.6015727999998,202.291696,1890.6638915309072,310.11432414400036,3400.1877099582607,123.55443056339772,443.08032355668587,121.92419438611822,97.04295882000001,65.56,119.88344565836246,36.696460800000004,99.42929564663199,4552.0,39.78574076649352,74.84725438807406,1378.7538379638167,6866.156247882923,9.7,357.2300557850276,45.7663017,11.0,206.001
1922-05-31,38755.886715,136824.06072500002,133010.6788184015,60977.542203000005,91522.60077199999,175213.77501839757,56539.10480483195,190843.49448964323,139716.970764,90548.911072,59134.119988,42793.66161999999,138658.21782399996,179115.77370957844,309434.93444599997,64988.271974,97395.19981999998,321733.01837,142370.201327,137232.603496,341680.0113638388,20061.002160000004,3521.6927000000005,7071.437390292499,250.0,955.814,2771.1695,615.837,30006.930000000004,2559.3251231555046,655.0,7088.5612,279.88699999999994,1441.169244953258,102.21880863460909,133.65320711931997,716.324134720712,60.414829999999974,274.3831533139436,103.0,1983.0217123999998,471.3172116482239,206.56752897897047,0.0,0.0,2354.9468985735875,18.3,39.61205713222355,389.89974447795214,2002.0,147.72996151411314,66.0,975.0,11.5,79.0714751825,306.41236435502105,346.34440314314304,10.2,150.91277816282457,96.22583402965842,813.7626512977245,78.5,362.43706300276403,2936.855442677552,198.18866414672004,2272.8371973665703,406.15189128267224,3538.0,203.0,611.4528667172967,120.98659733128896,79.82515497584154,65.56,105.17388054535569,33.947106787776,93.4296893240837,4552.0,33.8,75.0,1335.7819765993174,6891.153423498976,11.8,379.1087017850276,60.358958820098785,11.0,206.002
1922-06-30,38757.81121,136788.3739,133011.57539922567,60879.801594000004,91498.297608,175142.09333679758,56552.52931183195,190785.35441580278,139715.2446288419,90598.035824,59165.134571999995,42837.93442299999,138782.81611999997,179189.43202957843,309479.98955999996,65022.144178,97456.26911999998,321850.60059825116,142386.021261,137258.628456,341702.5373548388,20060.352089502343,3515.7568000000006,7039.182830292499,250.0,956.3439999999999,2776.04,643.8199999999999,29994.880000000005,2563.364123155505,655.0,7088.406128690327,279.7939999999999,1359.8395675362776,88.33994823539322,134.20713466948473,890.0,84.97062899999997,105.86746649525357,103.0,2040.3547097419557,398.2528001650463,431.0,0.0,0.0,1660.1412241509067,18.3,39.372978345124814,358.24294572489976,2030.0,146.28,66.0,975.0,11.5,82.88179177534651,277.8174384493448,414.4162756808885,10.2,301.3,104.8,1024.0,78.5,521.0,2975.157530846567,185.06073899536065,2152.775699519272,526.3924117599672,3538.0,210.0,935.29,119.67994208011105,171.2,65.56,77.07648452440972,15.896722893576882,85.60553924481377,4491.085250648786,33.8,75.0,1291.18555776621,6955.386269577292,11.8,401.34455178502765,0.57,11.0,194.20892375999998
1922-07-31,38755.27801,136780.01008,133006.47103621467,60776.595453,91370.2640486235,175062.74039746958,56519.09670322589,190688.02070705153,139636.24013584192,90546.36174400001,59056.494287999994,42763.046321999995,138843.82749799997,179240.70722957843,309508.91390099993,65043.229246,97438.75103765453,321829.0596283401,142401.51886299998,137290.307256,341720.2428248388,20069.744649502343,3510.6679000000004,7013.769950292499,250.0,957.0039999999999,2758.689,678.6189999999999,29973.110000000004,2569.8321231555046,655.0,7080.273031750495,275.83849999999995,1261.4112030670194,63.267401298309224,86.37543473826105,780.5900329499999,110.63095999999997,184.7817670737031,1.0,2002.7575039931585,318.5773507903178,420.81525808695574,0.0,0.0,896.7633491690359,22.476993000000007,39.031798065231854,325.3134194614054,1857.5871076931921,141.53,67.0,949.999,17.697134,22.138269997019222,360.0,300.70365782856334,10.2,301.3,104.00351999999998,924.1381653088999,78.5,425.04658328397073,2964.744479488604,168.34373814722989,2161.8731349382933,598.072412065143,3538.0,210.0,938.3967650752204,118.2342083797833,6.663309435773932,65.18196969612279,49.26353311634101,0.556883784082,78.26686381204314,3918.8986201417333,33.8,49.27237575222659,1243.4218738009106,7018.87862632329,9.7,423.75197178502765,0.57,11.0,213.56744023681887
