date,GW_01,GW_02,GW_03,GW_04,GW_05,GW_06,GW_07,GW_08,GW_09,GW_10,GW_11,GW_12,GW_13,GW_14,GW_15,GW_16,GW_17,GW_18,GW_19,GW_20,GW_21,GW_AV,GW_CH,GW_EW,GW_HF,GW_IM,GW_MJ,GW_MWD,GW_OW,GW_SBV,GW_SC,GW_SD,GW_VC,SR_BER,SR_BLB,SR_BUC,SR_BUL,SR_BVLB,SR_CAS,SR_CFW,SR_CLE,SR_CLK_INV,SR_CMN,SR_CR1,SR_CR2,SR_CR3,SR_CRW,SR_DLV,SR_DMV,SR_DNP,SR_EBMUD,SR_ENG,SR_FOL,SR_GNT,SR_HID,SR_HTH,SR_ISB,SR_LA,SR_LL_ENR,SR_LVQ,SR_MCR,SR_MHW,SR_MIL,SR_ML,SR_NHG,SR_NML,SR_OL,SR_ORO,SR_PAR,SR_PNF,SR_PRR,SR_PYM,SR_RLL_CMB,SR_SCAGG,SR_SCC,SR_SFAGG,SR_SHA,SR_SKN,SR_SLW,SR_SNL,SR_SS,SR_TAB,SR_TL,SR_TRM,SR_TUL,SR_WHI
1921-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21298070000004,0.08129151134322649,0.1977800000000014,0.29253906422886167,0.0,0.8821670499999846,0.000671892326446843,3.0878064000000274,3.254947000000006,0.22293389999999313,0.0,0.0,0.0,0.3760464612215792,0.2054545499999991,1.428441000000007,1.7776115427119623,0.13155479999999634,0.3349917081260364,2.4995881852770387,0.24814493303046342,0.1067609530402831,0.2810992207192207,1.2936124795036203,0.20326836293172976,0.4899889852334516,0.27637899999999704,0.5211788100000032,0.6841510652033554,0.5158550315820931,4.418764499999841,0.6272011000000041,2.2785100000000464,0.0,2.53191279800374,0.3245060000000078,0.7723457304621231,0.8006549131906548,0.47236652999999307,0.17092751999999883,0.29157962782367547,0.09936320240143594,0.5747435178835534,7.492978499164847,0.4719243989738684,0.04670883157757684,3.113888809440317,60.49785705600014,0.16283541266306747,0.0,0.1480034516666354,0.21103135413318144,0.7234270052106918
1921-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234892125810035,0.030693923405620716,0.01411990907179145,-0.5584639106567951,0.0,0.3445228495170107,0.0005054754671125458,0.7060489032480681,1.679507736730008,0.06285445474499307,0.0,0.0,0.0,0.24980486843769478,0.048772319991999546,0.4947498342800172,0.40393492351080174,-0.29507580841200437,0.1199042208930725,0.8730216312797952,0.12111657964359404,0.011513042431779363,0.04658792167191695,0.5810765218196211,0.12384333634884498,0.06344960667969606,0.1267540142399997,0.0799132738402961,0.2504263558114774,0.3077906153859414,2.387493820754929,0.25085326204200054,1.0095854155000068,0.0,-1.9932218836824076,0.09395158652000404,0.2870499003189443,0.19960667865802123,0.16487582080059637,0.06640009553760137,0.10723992337856213,0.04688629128631591,0.25232650667067447,3.1843745540157897,0.1722392530127754,0.025942041146394403,0.7004650313280628,32.97534458184326,-0.12183426810964591,0.0,0.01691537305958877,0.05451465129258876,0.2016899858843417
1921-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6119951475655873,0.04222381999999898,0.007505629221916722,-1.0712049946642748,0.0,0.1252827886888284,0.00020004000800157828,0.3056552403863813,0.9119871149055963,-0.059815355822621104,0.0,0.0,0.0,0.0797681939617944,0.004145365969500743,0.0,-0.25508524416236644,-0.46613330144305076,0.07697544955745242,0.5582915427965278,0.06838700171821196,0.006891853988861061,-0.0191018045048163,0.32459654509096303,0.12226771173940969,-0.014140354033603319,0.05745361890917629,-0.11620698796663165,0.0,0.25036506540796594,1.5052332482564463,0.14348048237622893,0.577570190383901,0.0,-3.5855592136324574,-0.10190478983741703,0.16569483386939943,0.14526731302600518,0.08965563882688357,0.062131890137511546,0.056696746021413925,0.02081182919618754,0.12955383233497256,2.758791702896291,0.0,0.009604610212902914,0.05771050653072766,14.453795156560473,-0.20982770934635284,0.0,0.007460595446585221,0.02381143269462094,0.1260184534710353
1922-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772729740000759,0.056638090409399953,0.006404098623118535,0.0,0.0,-0.10210532131105941,0.0015999999999998238,0.1390506138402691,0.8360265732783463,-0.11167243024120788,0.0,0.0,0.0,0.1015767034027828,-0.026778428931114994,-0.10361635051163424,-0.6663728765567177,-0.60397116227197,0.07697544955745242,0.3295370110207557,0.0608920820852385,0.004444933876603252,-0.03618832603045608,0.37481903082288637,0.15162297345460293,-0.03517584426221001,0.060530845910561404,-0.2441946420506327,-0.12367590038773887,0.2367154315216623,1.5076795992998355,0.1227456539884601,0.5405740821613432,0.0,-5.163947774337519,-0.23085092610615215,0.19390658385871665,0.19520614045053894,-0.05855792058176365,0.061588494543756776,0.06300711209055523,0.020793825799338195,0.14013867542938302,2.518536843289601,-0.04790778051923559,0.013008455496073237,-0.3682167644085837,11.690708585449759,-0.28554055496782554,0.0,0.0068826619964976335,0.02171277416510556,0.1250688600000039
1922-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869204750641415,0.1640949888183559,0.0,0.0,0.0,-0.05872469530162083,0.037093353607301406,0.28848415409909867,1.012307945512785,-0.08581673049911712,0.0,0.0,0.0,0.2914300000000014,0.010490434353329756,0.03431997582361895,0.06792187591646066,-0.434096796386602,0.1541422728366372,0.7657698038391367,0.0676625455521183,0.0,0.002224500860374929,0.5624443999999958,0.2589723223285916,0.0027092438319459137,0.11610693216077887,-0.060763338621696396,0.02939330999999392,0.5743336362638989,1.9242728887407157,0.2164486708374424,1.0202898085055814,0.0,-2.7540410397809607,-0.2197029475513449,0.3304408491178591,0.15928957887497988,-0.049619382187503225,0.10046050457199722,0.11989726817620748,0.04940234084840705,0.2501155709147275,3.11337272475072,0.012172382057541627,0.03252080000000187,0.13967065178644286,25.35487816314815,-0.19633402824214347,0.0,0.010455337298011288,0.03697386243917083,0.14842830838204618
1922-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0007529968859488,0.36372697953401234,0.07846254999999838,0.0,0.0,0.1623844894671481,0.08349763308279473,0.8507060331005444,2.304529735407013,-0.07167749497026019,0.0,0.0,0.0,0.2679353064723977,0.0798587938245845,0.39504190208229506,1.0723708859401166,-0.33140339999999074,0.2376794138311777,1.806787988168675,0.10350324898091016,0.016749846861412118,0.03278983875326426,1.218558926868009,0.3743726711578482,0.04159540165428435,0.20723476377202854,0.18762719977233477,0.44000431686779085,0.7536148307712608,3.379869213775046,0.41680287457595816,1.666154012006956,0.0,-1.168333066773162,-0.1407872253254926,0.6354491660133796,0.4070677046065853,0.07271998937858928,0.14520851080889063,0.2501837181163159,0.16074735103340038,0.4319538238887543,6.2441916359557625,0.20822071958926508,0.08230414147405306,1.131837614216543,35.654604191082754,-0.06627999364373109,0.0,0.021056302041062215,0.056498708399923034,0.43972086544338723
1922-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1271242149503697,0.8092576545454567,0.09842790714699763,0.0,0.0,0.5265908973311009,0.12581349246080206,2.3299763155383366,3.7932061809276996,0.15464314551475875,0.0,0.0,0.0,0.3889163492274226,0.1864865179149116,0.7637196925148859,2.2512172913132775,0.16635710862400338,0.32400707509245624,3.188152110000012,0.15548415867674803,0.015540140343128067,0.07142141440051236,2.1519145286308756,0.5198089640705084,0.0905717151454364,0.3116632686880481,0.40011650060457443,0.6196795086023111,0.4021431581482162,5.077964164306861,0.6319482075926136,2.384654911586458,0.0,1.8599977874411624,0.18827886492167686,1.0077287245472983,0.4857501119926329,0.3097056337631288,0.20650683145075746,0.45580961433840267,0.1331883000000002,0.6038502512449153,10.356549367063208,0.3929696229468252,0.12309146032592558,2.485662841680281,58.772150160383134,0.09253949825854282,0.0,0.06225008385542233,0.08546896572574544,0.76710968693854
1922-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875512083894306,1.4841355687767313,0.23635155807064026,1.5738025941044556,0.0,0.8564095494907233,0.1795323863522492,4.679635781117586,5.499175656129156,0.7484290596406216,0.0,0.0,0.0,0.4971855580093468,0.3495086582299436,1.597516995100052,6.304667702416453,0.37014576294563883,0.41175286778023634,7.268789038887732,0.4053899108868593,0.03966955503039872,0.15038560411311244,3.533615402188488,0.6278256991231826,0.1911370749428908,0.42222155164609687,1.7128190847896678,1.1033017624272403,1.027886399999998,7.313372677509632,1.0451251871809,4.610556820740231,0.0,6.13134723070916,0.5781619800232566,2.1568600874202706,0.596712552420798,0.6599421779633715,0.26263230288852846,0.6448026390934173,0.15895843656000072,0.755705207346282,17.86130829442277,0.7638638125521849,0.22567703109328002,4.394174348746673,83.59440267566983,0.36181396547281697,0.0,0.002806753090141703,0.15041915439275833,1.4772522762065938
1922-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.006918953264896,1.5671076925412026,0.31983883278750574,2.257411250463702,0.0,0.5687755318093519,0.20926386206988387,5.936264212400843,6.221536397120222,1.210188527878069,0.0,0.0,0.0,2.0585992275910723,0.32972171387826227,1.7855664792749066,8.707995708163548,0.44708539103259876,0.6195619259109704,8.805055244437732,1.1911088616677759,0.09254540670874906,0.20455573993060952,3.7863356393827963,0.6725428151918965,1.3934814828971351,0.48419441871703117,3.5085726691417953,1.342958563030163,4.018116040847996,9.307851115147328,1.1933743007087934,5.727530176136197,0.0,8.973843824877052,0.7693079741054939,3.0213625875318533,0.3620135475402852,0.7593060800000033,0.3977250822459417,0.7339304874900204,0.05590365982128246,0.7706939314840253,18.64404750145635,0.931141914734019,0.2739973503552915,5.0399462153131624,72.62041173879756,0.538320942731369,0.0,0.20880420555454754,0.1944475540132094,1.6431951850455324
1922-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04871337142741,1.2554266823824805,0.19813018955282666,2.6931049803124933,0.0,1.1029445837303944,0.20066365027194819,6.061447600206998,6.2994925301252565,1.5871622101418155,0.0,0.0,0.0,1.9307546214963838,0.2355957484705219,2.06589706395645,8.715182058609143,0.5003352907387771,0.8302421640884445,9.83833265976255,1.2672472999999975,0.16041305270647377,0.6960304510323927,2.119298050346667,0.5678982100573278,1.6237152955765346,0.5953141259906933,3.5223352598292763,1.7133573121883467,4.614576277300102,10.523961565653599,1.2939235559209432,6.735115577889453,0.0,8.178079499999873,1.0467920887602433,2.996474809303683,0.22418758595587404,0.13542899253560556,0.48277266820457804,0.840253430258285,0.11589914796526608,0.7778600248351444,20.1636138805229,1.1918214381845655,0.18738827999999846,5.434653183225901,88.2698840823687,0.5399527061978111,0.0,0.04326951894445041,0.23320125811854092,1.9908760046504623
