date,GW_01,GW_02,GW_03,GW_04,GW_05,GW_06,GW_07,GW_08,GW_09,GW_10,GW_11,GW_12,GW_13,GW_14,GW_15,GW_16,GW_17,GW_18,GW_19,GW_20,GW_21,GW_AV,GW_CH,GW_EW,GW_HF,GW_IM,GW_MJ,GW_MWD,GW_OW,GW_SBV,GW_SC,GW_SD,GW_VC
1922-10-31,38750.922255,136740.6593465505,133037.1957447836,60824.027513,91514.76491,174971.33207630916,56378.80556539393,190488.32330850844,139584.61580426592,90432.95444731138,58957.566828,42693.97707242719,138715.91026293382,179086.07505051192,309383.0541974276,65072.509744,97435.58400591518,321833.98644822283,142130.688291,137288.5337212606,341506.0748505693,20080.01434438621,3490.4441000000006,7096.357369526006,250.0,960.4919999999998,2722.501,759.9699999999999,29936.650000000005,2577.281673448003,616.6322937733166,7054.072910993716,337.17049999999995
1922-11-30,38753.12765,136744.6389465505,133057.2915547836,60859.65936,91542.451356,175002.39857230918,56359.55874339393,190503.24468850845,139591.4098222659,90442.61118331138,58967.790368,42699.84462342719,138716.00668493382,179105.23429309434,309409.8657254276,65077.339836,97436.67806591518,321829.4656782228,142114.24149,137291.0111932606,341501.7573975693,20081.855704386213,3478.884400000001,7110.579729526005,250.0,966.519,2720.099,737.093,29941.550000000007,2592.211673448003,632.348,7068.971710993716,348.93999999999994
1922-12-31,38758.357365,136754.3846615505,133102.0002077836,60957.735816,91631.362924,175119.75928430917,56364.535930393926,190542.50582850844,139692.3797042659,90492.7710553114,59025.450796000005,42741.29753242719,138764.5413089338,179124.92376175575,309460.8100584276,65082.108836,97442.11366591518,321858.4501582228,142100.796844,137294.8411932606,341498.5398975693,20083.27270438621,3475.822400000001,7123.260409526006,250.0,974.192,2718.934,704.242,29946.610000000008,2581.8206734480027,639.192,7081.081710993715,360.981
1923-01-31,38764.84856,136761.40623655048,133107.46587178358,60960.963027,91620.431736,175136.70208430916,56342.35927239393,190572.40431350845,139728.9450502659,90490.1876633114,59044.066848,42745.89422742719,138785.3440189338,179142.72814803215,309495.4788284276,65085.429396,97447.1869259152,321864.7037582228,142086.082502,137299.9334412606,341498.60097356926,20085.780784386214,3474.453400000001,7134.268209526006,250.0,975.5689999999998,2725.312,673.002,29951.640000000007,2571.2516734480027,646.914,7092.889710993715,362.2939999999999
1923-02-28,38769.30356,136761.8442265505,133102.95909478358,60942.216659,91598.00404,175118.01575630915,56310.97273639393,190587.38251850844,139712.76283426592,90489.5848633114,59032.812732000006,42738.57823242719,138799.0151569338,179159.77524280018,309528.4141134276,65088.745366,97450.9571259152,321858.5513582228,142070.00326,137301.9512972606,341493.8777535693,20090.80706438621,3476.304900000001,7140.545529526006,250.0,976.0509999999998,2746.6125,646.665,29957.040000000008,2580.868673448003,652.742,7097.656510993716,359.0979999999999
1923-03-31,38773.010585,136758.17330655048,133100.72740578355,60936.398498,91605.27173,175099.70440430916,56303.19790039393,190602.56298350843,139699.97407126593,90505.1953113114,59021.424924000006,42731.7012224272,138771.88187477397,179117.4407961368,309488.5534564276,65096.84894,97445.995321301,321887.6247982228,142071.422559,137313.4149292606,341504.7123685693,20098.294464386214,3470.898600000001,7148.069609526006,250.0,976.3239999999998,2744.659374936693,620.706,29963.910000000007,2585.936008295076,655.0,7104.663510993715,353.9704999999999
1923-04-30,38779.125695,136757.57168155047,133132.1217874945,60904.88771313,91691.475204,175095.00535070675,56307.76708439393,190625.883436006,139755.15169826592,90586.8037913114,59070.25818,42776.2972884272,138718.0076221346,179137.3803229522,309513.4642038551,65111.828452,97468.174421301,321974.4972982228,142062.044664,137331.40940126058,341504.8939385693,20085.972104386216,3469.1755000000007,7155.376329526006,250.0,980.472,2767.5788749366934,619.311,29962.830000000005,2579.876008295076,655.0,7113.729310993715,349.7574999999999
1923-05-31,38778.077395,136725.83917155047,133004.38144837786,60814.24844313,91698.48889799998,175021.37328670674,56288.80052639393,190552.5105365015,139760.1193692659,90649.44120135698,59112.966252000006,42810.5025384272,138616.60312426477,179097.56974004992,309462.4440418551,65110.81581,97522.352661301,322012.0563582228,142070.582557,137330.22649017343,341511.4075275693,20070.37030438621,3463.0008000000007,7126.832756759512,250.0,983.529,2779.880874936693,628.4530000000001,29956.120000000006,2577.578008295076,655.0,7127.643910993716,328.7329999999999
1923-06-30,38773.25189,136683.58234655048,132869.96442027556,60725.55992013,91646.45887152875,174949.87160510675,56269.936869393925,190446.3225230773,139723.74455426593,90581.7890375988,59095.873656,42814.48120931533,138468.47942026478,179039.47156844084,309351.3951558551,65100.768014,97469.73927900898,322098.27159842016,142074.176817,137287.18874746954,341520.5072955693,20048.246544386217,3463.2969000000007,7102.816125449839,250.0,984.059,2763.5378749366937,653.8860000000001,29945.240000000005,2581.617008295076,655.0,7104.400910993715,328.6399999999999
1923-07-31,38765.29869,136670.37852655048,132711.8647149146,60646.38116413,91434.69714952876,174879.57680510674,56252.34426078787,190328.8392900446,139673.04631268993,90539.78557462276,59064.50032000001,42804.04720185439,138322.65079826477,178992.27063221182,309220.0245058551,65083.573082,97363.03023900898,322058.11356204824,142077.904419,137248.33352783587,341479.23111647443,20057.909104386217,3457.348000000001,7069.193245449839,250.0,985.259,2746.1868749366936,685.9150000000001,29925.360000000004,2588.085008295076,655.0,7089.027814053883,324.68449999999984
1923-08-31,38756.98076499999,136619.7771444728,132586.33943143787,60571.71672513,91253.95662407424,174816.30973150674,56237.952640787866,190214.04787946976,139668.10600968992,90528.75583062276,59028.20428400001,42780.68288085439,138189.59561990513,178948.87246455142,309086.58762085513,65063.838162,97259.00267900898,322036.36343222595,142078.391439,137159.46986794355,341440.467727016,20057.54020567399,3452.590900000001,7030.229685449839,250.0,987.202,2729.6098749366934,721.0920000000001,29898.360000000004,2593.134008295076,643.0619075465208,7095.535693297105,341.02299999999985
1923-09-30,38751.94135999999,136587.8552144728,132583.5702012463,60527.2334412309,91170.96666225605,174771.50612193448,56220.25126078787,190162.82767312188,139667.1930386899,90526.60792662276,59011.88252800001,42770.41867185439,138165.42498522293,178945.51967148625,309054.93452085514,65049.73783,97234.30338657329,322046.58854222595,142060.215536,137135.70745677323,341410.49035649817,20045.705652863995,3439.021200000001,7043.32941589693,250.0,990.28,2720.2388749366933,748.3090000000001,29889.620000000003,2593.892008295076,624.6171701727835,7086.248493297106,353.55999999999983
1923-10-31,38749.39293499999,136584.8031144728,132590.8358212463,60515.09718379334,91116.4688098924,174780.4054381063,56200.322113787865,190163.9840281219,139667.01023768992,90532.47799062276,59019.003092000006,42774.03482585439,138122.46496029984,178925.89370365732,309047.269042742,65041.357772,97240.76186657327,322050.1140022259,142049.463847,137112.90808489686,341386.30512813845,20043.26283479683,3434.332200000001,7069.6599758969305,250.0,990.677,2713.508874936693,759.4460000000001,29890.430000000004,2590.027008295076,618.51468066271,7099.365243589604,377.8544999999999
1923-11-30,38747.66832999999,136578.1727144728,132591.23163124628,60520.23903079334,91121.65525589242,174779.1619341063,56175.05529178787,190171.2354081219,139662.20425568993,90527.83472662276,59001.09663200001,42760.54237685439,138114.04638229983,178937.30294623974,309061.790570742,65037.897864,97240.60592657328,322038.0032322259,142026.977046,137112.29555689686,341374.1976751385,20053.84419479683,3433.652500000001,7084.05233589693,250.0,992.164,2711.606874936693,734.9990000000001,29893.130000000005,2581.847008295076,617.0715634445072,7114.604043589604,393.7359999999999
1923-12-31,38746.488044999984,136574.11842947282,132591.70028424627,60529.69548679334,91125.8768238924,174781.58264610628,56149.33247878787,190179.1165481219,139660.50413768992,90525.32459862276,58997.42706000001,42753.95528585439,138108.37700629982,178948.1161249011,309076.994903742,65036.876864,97240.89152657328,322025.1477122259,142001.8924,137112.50555689685,341364.1401751385,20072.07119479683,3432.740500000001,7096.88301589693,250.0,992.417,2715.951874936693,693.2190000000002,29895.820000000003,2571.456008295076,634.3025776748566,7127.024043589604,405.7769999999999
1924-01-31,38745.63923999998,136570.94000447282,132594.95594824626,60546.84269779334,91131.0656358924,174792.74544610627,56125.455820787865,190184.0950331219,139660.5094836899,90529.20120662278,58996.27311200001,42750.97198085439,138104.88571629982,178930.28261779156,309100.6214300777,65022.227424,97239.55778657328,322015.2363122259,141983.158058,137106.14343799755,341355.5119723203,20073.20927479683,3424.4910000000013,7103.640815896931,250.0,992.614,2714.409874936693,666.6760000000002,29898.51,2560.887008295076,653.9341692090574,7134.632043589604,407.0899999999999
1924-02-29,38745.96423999998,136571.65799447283,132600.65917124625,60582.966329793344,91157.2279398924,174825.69911810628,56106.54928478786,190194.7332381219,139663.35726768992,90532.14840662276,58988.92899600001,42746.08598585439,138100.88325168422,178940.41971255958,309127.3987150777,65006.983394,97239.15798657328,322008.81336222595,141960.518816,137105.36666122827,341345.4587523203,20074.40555479683,3421.472500000001,7106.55813589693,250.0,992.966,2718.032874936693,639.7290000000002,29901.6,2549.2050082950764,655.0,7136.0688435896045,403.89399999999983
1924-03-31,38744.31126499998,136559.75707447284,132584.8897138608,60560.909087874265,91124.24917534697,174805.18517869367,56075.95444878787,190195.1237031219,139650.31550073734,90486.5393303413,58985.20118800001,42734.712419908006,138054.44732952438,178882.5572658962,309071.7580580777,64991.84258,97225.47286657328,321957.56080222595,141958.42567199998,137065.903264315,341320.1680708776,20070.05194550663,3416.356200000001,7110.85221589693,250.0,996.049,2726.161874936693,613.0500000000002,29906.06,2538.2750082950765,655.0,7138.9258435896045,398.76649999999984
1924-04-30,38741.21637499998,136530.13877347577,132527.27429388225,60468.41830300426,90984.27528571058,174738.45612509127,56055.553632787865,190180.21415561944,139603.95312773733,90419.319871709,58989.184444000006,42696.282129887775,137942.727722887,178851.03354493272,309060.9708380777,64974.492092,97171.83196657329,321871.26830474345,141944.74777699998,137016.06679912657,341313.5470483016,20064.979585506637,3418.153100000001,7109.29893589693,250.0,996.537,2748.631374936693,610.7650000000002,29901.93,2532.2150082950766,655.0,7142.871643589605,394.5534999999998
1924-05-31,38735.71807499998,136474.39586347577,132525.1293816464,60391.47903300426,90795.43234334694,174683.57406109126,56032.447074787866,190078.731256115,139576.54079873732,90320.3452817546,58993.20972800001,42624.21737988778,137813.799854887,178803.86296203046,308980.2406760777,64950.66945,97064.73020657328,321698.1398062396,141942.95453199997,136921.43429910662,341319.5106373016,20055.117785506634,3419.288400000001,7069.885363130436,250.0,996.974,2739.8540323256707,618.8970000000002,29891.42,2529.917008295077,642.258,7150.986243589605,373.5289999999998
1924-06-30,38727.89256999998,136407.67583847578,132518.6733420141,60319.080510004256,90584.36817934694,174640.60237949126,56017.93341778786,189962.4052426908,139546.63598373733,90170.3851179964,58991.52713200001,42530.54018288778,137647.098150887,178737.89679042136,308856.2517900777,64917.021654,96949.05374657328,321501.1330956422,141943.80879199997,136819.35257640274,341327.5211233016,20032.99402550664,3419.584500000001,7037.678731820764,250.0,997.504,2723.511032325671,643.2300000000001,29877.18,2533.956008295077,621.443,7117.603243589605,361.15599999999984
1924-07-31,38718.25936999999,136371.27451847578,132509.26995956103,60258.20175400426,90389.42645734694,174602.39757949123,56009.0208091818,189840.5600096581,139513.68323416132,90029.37534919562,58991.16379600001,42448.47245785101,137499.749528887,178672.52757778563,308725.9191400777,64879.416722,96833.75470657328,321275.7604956422,141933.78147199997,136716.75137640274,341280.81173420674,20042.38658550664,3413.4956000000006,7009.811851820764,250.0,998.054,2706.1600323256707,674.0590000000002,29854.37,2540.424008295077,600.336,7076.634146649773,369.72049999999984
1924-08-31,38708.54144499999,136313.40590347577,132510.9957826126,60195.056692004255,90224.5369318924,174565.48050589126,55989.89998002182,189724.6825990833,139482.29293116133,89917.97521867431,58991.58776000001,42443.08813685101,137344.174750887,178621.5414101252,308607.2842550777,64843.501802,96726.15714657328,321088.8886449156,141896.40949199998,136625.50771651042,341240.5240447482,20040.68803715909,3405.7285000000006,6994.043291820763,250.0,998.557,2689.5830323256705,708.0260000000002,29825.04,2545.473008295077,579.681,7039.767025892996,373.1089999999999
1924-09-30,38700.16203999999,136281.65477347578,132521.09008561258,60145.633408105154,90247.2551518924,174562.562582159,55975.268600021824,189670.4783927354,139478.14444237476,89901.35809801536,58989.74600400001,42437.80392785101,137241.61195508082,178606.33061706007,308583.65715507773,64814.04147,96675.33718657328,321008.7410549156,141875.023589,136594.70003263405,341210.38421323046,20028.82879084003,3392.4488000000006,6942.658451820764,250.0,999.015,2675.6520323256705,734.1030000000002,29814.04,2546.2310082950767,560.45,7016.626461355179,397.5359999999999
1924-10-31,38696.31361499999,136284.00267347577,132540.32570561257,60172.79715066759,90290.13193589238,174593.980070159,55964.05945302182,189691.94474773543,139491.04164137476,89917.70187401536,58991.006568,42436.55008185101,137195.69459992016,178576.3606253256,308539.67424807773,64791.181412,96652.37466657328,320953.7903133396,141859.616385,136569.00066075768,341183.6889848708,20026.38817671617,3387.7598000000007,6947.805562113263,250.0,999.702,2671.1220323256703,744.2200000000001,29814.98,2542.366008295077,540.9870000000001,7033.99666135518,421.8304999999999
1924-11-30,38695.24900999999,136282.44227347578,132546.07151561257,60204.16899766759,90302.27838189238,174613.926566159,55944.682631021824,189704.5261277354,139500.42565937477,89934.80861001536,59006.21010800001,42439.47763285101,137202.59702192017,178582.96986790805,308568.79877607775,64773.991504,96651.74672657328,320948.6295433396,141834.379584,136566.91813275768,341168.6054053886,20028.089536716165,3375.7701000000006,6958.247922113263,250.0,1000.0,2668.07003232567,719.1030000000002,29817.88,2534.100289267929,537.4956967472829,7045.32546135518,437.71199999999993
1924-12-31,38695.88872499999,136288.24798847578,132568.28016861255,60261.73545366759,90335.43994989236,174667.417278159,55929.36981802183,189722.95726773544,139532.36554137478,89951.00848201536,59026.770536,42450.520541851016,137213.59464592018,178589.93304656944,308616.73310907773,64759.390504,96652.95232657329,320962.6840233396,141808.24493800002,136566.27813275767,341156.2579053886,20032.376536716165,3377.158100000001,6967.448602113263,250.0,1000.0,2678.58503232567,676.7030000000002,29820.83,2523.709289267929,560.2767109776322,7054.15546135518,446.1909999999999
1925-01-31,38697.46991999999,136289.90956347578,132565.28583261257,60267.0626646676,90327.63876189238,174674.700078159,55902.96316002183,189735.68575273544,139536.94088737477,89951.64509001536,59015.73658800001,42443.44723685102,137214.81535592015,178565.42953945987,308648.0768790777,64759.73106399999,96653.50858657328,320955.3476233396,141786.46059600002,136566.33038075766,341142.0897025704,20033.51461671617,3376.2191000000007,6978.756402113262,250.0,1000.0,2684.16303232567,652.7900000000002,29823.77,2513.140289267929,590.0513306267537,7066.26346135518,450.6959999999999
1925-02-28,38711.04491999999,136325.1875534758,132629.24905561257,60456.6062966676,90471.67106589235,174889.123750159,55929.49662402183,189775.40395773543,139629.23867137477,89998.92229001535,59061.39247200001,42459.76124185102,137258.54649392018,178572.85264607388,308698.7321640777,64759.827034,96656.25878657328,320956.7852233396,141762.83135400002,136565.78823675765,341128.9164825704,20034.71089671617,3367.3676000000005,6985.283722113262,250.0,1000.0,2693.3047378614338,628.0430000000002,29827.2,2502.078289267929,620.5179436914754,7071.27026135518,450.9919999999999
1925-03-31,38716.13194499999,136328.1566334758,132606.91736661256,60392.7781356676,90407.32875589238,174830.812398159,55914.16178802183,189793.07442273543,139620.95990837476,90007.26273801536,59080.674664000006,42471.41423185102,137234.91948332224,178519.9681994105,308685.8215070777,64762.71622,96645.78366657328,321000.79866333964,141763.10065300003,136574.71186875764,341130.9510975704,20038.098296716165,3363.4013000000004,6993.097802113262,250.0,1000.0,2704.3937378614337,603.9540000000003,29832.04,2491.148289267929,622.8131420114472,7078.56726135518,445.8644999999999
1925-04-30,38722.24705499999,136332.0499279758,132624.59167220935,60440.1357606676,90460.48222989238,174817.9133445566,55906.13097202183,189812.65487523293,139666.62753537475,90069.19121801536,59146.16792000001,42522.000297851024,137166.29851668488,178530.8477262259,308685.0242870777,64763.485732,96591.96276657328,321039.31116333965,141747.14275800003,136578.56327342874,341123.9726675704,20025.505936716167,3361.7582000000007,6999.914522113262,250.0,1000.0,2722.8532378614336,604.8690000000003,29828.43,2485.088289267929,604.0261420114472,7087.99306135518,431.5214999999999
1925-05-31,38721.38875499999,136309.1874179758,132622.73180397353,60458.1580486676,90467.2759238924,174739.14128055662,55886.03441402183,189727.3542134717,139683.31520637474,90113.91862806094,59211.685992000006,42583.745547851024,137069.9076486849,178476.61714332364,308633.00412507774,64763.47308999999,96491.59100657328,321053.7036536779,141744.91951300003,136483.8407734088,341122.6862565704,20009.904136716166,3356.0135000000005,6970.810949346768,250.0,1000.0,2713.8416369245506,616.6210000000003,29818.8,2482.790289267929,584.4241420114472,7102.307661355179,421.4869999999999
1925-06-30,38714.80324999998,136267.1205929758,132608.33312334123,60355.2153536676,90472.96275989238,174651.91030295662,55862.73892102183,189618.6362000475,139642.60039137473,89947.06846430276,59171.75339600001,42566.31421873917,136932.76594468488,178414.84243171455,308539.03523907776,64752.67529399999,96387.16030657328,321126.3086736779,141745.91377300004,136382.50905070492,341120.3267425704,19987.780376716168,3354.6676000000007,6953.162389346769,250.0,1000.0,2699.4086369245506,644.9140000000003,29805.649999999998,2486.8292892679297,563.5291420114472,7072.5065900455065,409.1139999999999
1925-07-31,38705.00004999998,136254.44677297582,132591.91746388815,60274.69183844372,90504.73003789238,174569.79838295662,55843.83631241577,189498.3329670148,139574.91764179873,89863.84869550198,59101.48006000001,42527.26021127822,136779.3173226849,178366.81149548554,308419.8685890777,64733.910362,96277.32126657329,321038.8109740513,141734.10857700004,136280.66785070492,341067.5505634755,19997.172936716168,3349.5787000000005,6920.039509346769,250.0,1000.0,2682.0576369245505,661.1840000000003,29783.579999999994,2493.297289267929,542.2221420114472,7056.403493105675,405.1584999999999
1925-08-31,38695.19212499998,136222.29855797582,132589.96328693972,60304.93677644372,90532.53505789238,174501.98130935663,55829.58469241577,189399.71355644,139518.52733879874,89774.32106262934,59066.83402400001,42502.37589027822,136656.74414432526,178320.22130782512,308308.49370407773,64713.695442,96172.64370657328,320908.8376955273,141731.55559700003,136190.6041908126,341018.85287401703,19996.795264517696,3348.4021000000007,6913.670949346769,250.0,1000.0,2665.4806369245503,699.5310000000003,29754.66,2498.346289267929,520.7971420114472,7030.116372348897,421.4969999999999
1925-09-30,38688.25271999998,136216.88062797583,132601.2175899397,60310.95259344372,90545.61327789238,174505.56074562436,55812.27331241577,189363.80735009213,139517.08436779873,89772.72315862935,59051.67226800001,42492.41168127822,136634.51316799552,178308.53851475997,308281.41460407776,64698.34511,96123.14374657327,320883.16250793246,141709.33969400002,136159.91650693622,340984.5555034992,19984.943854438727,3334.402400000001,6925.284109346769,250.0,1000.0,2651.54963692455,729.6980000000003,29743.93,2499.1042892679293,499.7061420114472,7007.479711469493,434.0339999999999
1925-10-31,38684.76429499998,136215.46852797584,132603.6732099397,60319.88389844372,90557.81006189238,174512.45823362435,55794.67416541577,189381.88370509213,139516.09156679874,89781.84322262935,59054.67283200001,42491.61783527822,136595.48314307246,178278.28852302552,308236.14569707774,64688.25505199999,96100.85122657329,320864.13533290074,141693.86249000003,136134.28713505986,340955.40027513955,20008.758854366723,3369.003400000001,6952.034669346769,250.0,1000.0,2644.3696369245504,743.5150000000003,29744.91,2495.239289267929,490.5325134030017,7020.016461761991,447.4284999999999
1925-11-30,38682.97968999998,136211.77812797585,132605.9990199397,60333.95574544372,90567.95650789238,174517.17472962436,55799.81230963087,189391.25508509213,139519.33558479874,89787.89995862935,59056.74637200001,42491.015386278224,136595.66956507246,178283.49776560796,308258.3572250777,64685.035144,96099.97328657328,320850.1345629008,141667.32568900002,136131.61460705986,340938.2928221396,20019.62021436672,3357.583700000001,6966.697029346769,250.0,1000.0,2641.2176369245503,720.8280000000003,29747.779999999995,2487.0592892679297,508.4050866370365,7035.525261761991,463.3099999999999
1925-12-31,38682.549404999976,136211.21384297585,132607.92767293972,60355.50220144371,90578.68807589238,174521.77544162437,55794.04949663087,189401.5462250921,139526.19546679873,89792.74983062936,59065.18680000001,42494.27829527822,136598.36418907245,178288.59094426935,308285.5015580777,64683.97414399999,96100.12888657326,320839.5390429008,141639.141043,136130.17460705986,340923.6953221396,20026.77721436672,3356.391700000001,6979.777709346769,250.0,1000.0,2642.9526369245505,680.6580000000004,29750.669999999995,2476.6682892679296,531.1861008673859,7048.185261761991,471.7889999999999
1926-01-31,38683.78059999998,136216.51541797584,132626.24333693972,60407.18941244371,90600.6568878924,174566.93824162436,55776.53283863087,189414.5747100921,139536.56081279874,89795.76643862936,59063.23285200001,42490.15499027822,136597.02689907246,178281.62634599095,308311.43532807776,64683.46470399999,96099.19514657329,320831.3126429008,141614.636701,136128.94685505985,340909.0271193214,20029.28529436672,3350.862200000001,6988.20550934677,250.0,1000.0,2642.6606369245505,660.5850000000004,29753.539999999997,2466.0992892679296,560.9607205165074,7057.35326176199,476.2939999999999
1926-02-28,38693.10559999997,136236.33340797585,132666.43655993973,60525.48304444371,90710.98919189238,174736.88191362435,55808.74630263087,189443.0929150921,139599.08859679874,89830.38363862936,59056.95873600001,42497.62899527822,136620.87803707246,178287.31945260498,308355.59061307774,64682.93067399999,96099.89534657328,320841.8796929008,141590.317459,136128.03471105985,340894.5938993214,20030.48157436672,3349.273700000001,6992.41282934677,250.0,1000.0,2643.5736369245506,639.0380000000004,29756.839999999997,2454.41728926793,591.427333581229,7059.93006176199,476.5899999999999
1926-03-31,38696.03262499997,136236.30248797586,132648.12487093973,60477.52488344371,90658.68688189238,174682.92056162434,55779.51146663087,189455.4433800921,139591.03983379874,89801.06219796602,59073.83092800001,42494.98198527822,136594.0337549126,178227.4470059416,308320.00995607773,64684.94424799999,96088.86022657328,320861.6231329008,141583.254315,136133.41834305986,340866.23321787873,20032.49897436672,3350.467900000001,6997.41690934677,250.0,1000.0,2664.2986369245505,618.7290000000004,29761.589999999997,2443.48728926793,593.7225319012009,7064.35706176199,471.4624999999999
