date,WTP101-U101,WTP201-U201,WTP203-U203,WTP204-U204,WTP205-U205,WTP207-U207,WTP208-U208,WTP209-U209,WTP210-U210,WTP301-U301,WTP302-U302,WTP304-U304,WTP305-U305,WTP401-U401,WTP402-U402,WTP405-U405,WTP406-U406,WTP407-U407,WTP410-U410,WTP501-U501,WTP502-U502,WTP503-U503,WTP504-U504,WTP505-U505,WTP506-U506,WTP507-U507,WTP508-U508,WTP509-U509,WTP510-U510,WTP511-U511
1921-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,57.59,0.0,26.47,2.12,0.0,17.12,0.0,12.0,0.0,18.72,13.62,162.33999999999995,0.0,18.011,0.0,1.28,59.14655029249848,5.7700000000000005,65.44999999999999
1921-11-30,0.0,5.12,0.0,13.150000000000002,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,48.08,0.0,20.01,1.75,0.0,14.21,0.0,12.0,4.968,13.58,11.47,117.47,0.0,30.9,0.0,1.11,50.43,4.970000000000001,52.55
1921-12-31,0.0,5.12,0.0,6.27,10.947,0.0,6.700000000000001,18.0,6.16,16.42,0.0,44.04,0.0,16.63,1.5,0.0,12.94,0.0,12.0,5.048,9.35,10.8,101.07,0.0,26.78,0.0,0.96,46.830000000000005,4.33,47.22
1922-01-31,0.0,5.12,0.0,20.1,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,43.44,0.0,15.02,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.98,9.96,80.42999999999999,0.0,23.73,0.0,0.93,40.260000000000005,4.17,40.14
1922-02-28,0.0,5.12,0.0,5.219999999999995,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,31.429000000000016,0.0,16.48,1.86,0.0,13.44,0.0,12.0,4.938,9.66,10.38,102.73000000000002,0.0,24.51,0.0,0.97,43.59,4.42,35.790000000000006
1922-03-31,0.0,5.12,0.0,38.0,11.357,0.0,7.16,18.69,6.58,16.76,0.0,23.02,0.0,17.65,2.73,0.0,13.82,0.0,12.0,1.918,12.69,10.32,89.89999999999999,0.0,25.65,0.0,1.1,42.71,4.93,44.7
1922-04-30,6.3500000000000005,6.11,0.0,15.859999999999996,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,23.77699999999996,0.0,25.6,3.65,0.0,16.66,0.0,12.0,0.0,16.66,12.52,140.21,0.0,19.34912315550418,0.0,1.29,53.970000000000006,5.78,54.760000000000005
1922-05-31,8.16,8.77,0.0,30.469999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,39.39200000000002,0.0,34.010000000000005,4.42,0.0,18.68,0.0,12.0,0.0,22.6,13.75,162.19,0.0,19.160000000000004,0.0,1.46,47.12799999999999,6.57,40.074000000000005
1922-06-30,0.0,11.09,0.0,45.92,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,49.41500000000004,0.0,41.08,4.859999999999999,0.0,20.72,0.0,12.0,0.0,21.4736895023414,15.55,202.55,0.0,31.239999999999995,0.0,1.66,0.0,7.500000000000001,54.20792869032696
1922-07-31,0.0,12.12,0.0,36.040000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,51.06699999999999,0.0,45.1,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,205.06,0.0,35.83,0.0,1.71,0.0,7.7,47.08490306016812
1922-08-31,0.0,11.88,0.0,35.11,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,34.77073314067364,0.0,42.68,3.86,0.0,20.81,0.0,12.0,0.0,30.770000000000003,16.34,216.75,0.0,33.19,0.0,1.6,32.20499999999999,7.23,34.170079243222084
1922-09-30,0.0,9.28,0.0,23.61,16.777,0.0,11.21,24.35,12.5,19.51,0.0,22.796262626262624,0.0,35.980000000000004,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,26.370000000000005,14.9,190.06000000000003,0.0,25.129999999999995,0.0,1.51,62.7742592335065,6.78,43.46
1922-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,27.884298006380394,0.0,26.47,2.12,0.0,17.12,0.0,12.0,0.0,13.167574883869936,13.62,159.51,0.0,21.69755029249845,0.0,1.28,59.91000000000001,5.7700000000000005,63.09
1922-11-30,0.0,5.12,0.0,13.150000000000002,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,28.65370622668327,0.0,20.01,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.47,115.09,0.0,30.9,0.0,1.11,48.77,4.970000000000001,50.60000000000001
1922-12-31,0.0,5.12,0.0,6.27,10.947,0.0,6.700000000000001,18.0,6.16,16.42,0.0,9.52,0.0,16.63,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,98.83,0.0,2.77,0.0,0.96,45.28,4.33,45.43000000000001
1923-01-31,0.0,5.12,0.0,3.809999999999999,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,9.52,0.0,15.02,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,90.54,0.0,1.98,0.0,0.93,45.33,4.17,43.73
1923-02-28,0.0,5.12,0.0,5.219999999999995,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,6.66,0.0,16.48,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,113.49,0.0,22.699,0.0,0.97,49.04,4.42,39.080000000000005
1923-03-31,0.0,5.12,0.0,22.6,11.357,0.0,7.16,18.69,6.58,16.76,0.0,9.52,0.0,17.65,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.32,100.5,0.0,18.537334847072916,0.0,1.1,48.06,4.93,48.61
1923-04-30,0.0,6.11,0.0,15.859999999999996,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,24.38699999999997,0.0,25.6,3.65,0.0,16.66,0.0,12.0,0.0,0.0,12.52,153.08,0.0,12.150000000000006,0.0,1.29,51.63100000000001,5.78,59.38
1923-05-31,0.0,8.77,0.0,30.469999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,40.02200000000002,0.0,14.0,4.42,0.0,18.68,0.0,12.0,0.0,0.0,13.75,176.32,0.0,19.160000000000004,0.0,1.46,11.57610723350648,6.57,73.15
1923-06-30,0.0,11.09,0.0,28.42,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,49.24499999999996,0.0,14.0,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,218.53,0.0,31.239999999999995,0.0,1.66,16.407928690326962,7.500000000000001,36.43
1923-07-31,0.0,12.12,0.0,36.040000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,51.846999999999966,0.0,14.0,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,221.33,0.0,35.83,0.0,1.71,0.0,7.7,45.58490306016811
1923-08-31,0.0,11.88,0.0,35.11,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,37.0169075465209,0.0,14.0,3.86,0.0,20.81,0.0,12.0,0.0,22.3772612877734,16.34,233.61,0.0,33.19,0.0,1.6,0.0,7.23,64.84507924322207
1923-09-30,0.0,9.28,0.0,23.61,16.777,0.0,11.21,24.35,12.5,19.51,0.0,23.796262626262624,0.0,14.0,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,9.8433671900032,14.9,205.43000000000004,0.0,25.129999999999995,0.0,1.51,56.19457044709117,6.78,42.07
1923-10-31,0.0,6.55,0.0,9.45,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,21.160510489926462,0.0,14.0,2.12,0.0,17.12,0.0,12.0,0.0,13.17098193283619,13.62,173.49999999999994,0.0,16.189999999999998,0.0,1.28,67.28000000000002,5.7700000000000005,58.12655029249844
1923-11-30,0.0,5.12,0.0,13.150000000000002,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,18.934882781797185,0.0,14.0,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.47,126.81000000000004,0.0,7.789999999999999,0.0,1.11,54.8,4.970000000000001,54.92
1923-12-31,0.0,5.12,0.0,6.27,10.947,0.0,6.700000000000001,18.0,6.16,16.42,0.0,24.567014230349397,0.0,14.0,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,109.88,0.0,2.77,0.0,0.96,50.92,4.33,49.39
1924-01-31,0.0,5.12,0.0,0.0,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,25.459591534200744,0.0,0.0,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,92.71999999999998,0.0,1.98,0.0,0.93,46.38,4.17,44.38
1924-02-29,0.0,5.12,0.0,5.219999999999995,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,13.237830790942564,0.0,0.0,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,115.81,0.0,1.3999999999999986,0.0,0.97,50.17,4.42,39.67
1924-03-31,0.0,5.12,0.0,0.0,11.357,0.0,7.16,18.69,6.58,16.76,0.0,16.66199999999997,0.0,0.0,2.73,0.0,13.82,0.0,12.0,1.918,5.598990709801754,10.32,102.78000000000002,0.0,2.539999999999999,0.0,1.1,49.17,4.93,49.32000000000001
1924-04-30,0.0,6.11,0.0,0.0,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,28.996999999999986,0.0,0.0,3.65,0.0,16.66,0.0,12.0,0.0,0.0,12.52,155.85,0.0,12.150000000000006,0.0,1.29,48.591,5.78,60.22
1924-05-31,0.0,8.77,0.0,12.969999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,19.89999999999999,0.0,0.0,4.42,0.0,18.68,0.0,12.0,0.0,0.0,13.75,179.35999999999996,0.0,19.160000000000004,0.0,1.46,8.086107233506464,6.57,74.15
1924-06-30,0.0,11.09,0.0,28.42,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,28.129999999999995,0.0,0.0,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,221.97000000000008,0.0,31.239999999999995,0.0,1.66,16.39792869032696,7.500000000000001,33.71
1924-07-31,0.0,12.12,0.0,36.040000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,30.65000000000001,0.0,0.0,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,224.84,0.0,35.83,0.0,1.71,14.525999999999996,7.7,28.078903060168127
1924-08-31,0.0,11.88,0.0,35.11,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,29.00999999999999,0.0,0.0,3.86,0.0,20.81,0.0,12.0,0.0,21.047611652456617,16.34,237.23999999999995,0.0,33.19,0.0,1.6,32.154999999999994,7.23,29.66007924322208
1924-09-30,0.0,9.28,0.0,23.61,16.777,0.0,11.21,24.35,12.5,19.51,0.0,22.11,0.0,0.0,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,9.81867368093915,14.9,208.74000000000004,0.0,25.129999999999995,0.0,1.51,0.0,6.78,35.79663546218349
1924-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,11.89,0.0,0.0,2.12,0.0,17.12,0.0,12.0,0.0,13.173185876135951,13.62,176.50999999999993,0.0,16.189999999999998,0.0,1.28,53.60655029249845,5.7700000000000005,69.25
1924-11-30,0.0,5.12,0.0,13.150000000000002,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,9.686696747282712,0.0,0.0,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.47,129.34,0.0,6.93280972852302,0.0,1.11,56.06,4.970000000000001,55.71000000000001
1924-12-31,0.0,5.12,0.0,6.27,10.947,0.0,5.260000000000001,18.0,6.16,16.42,0.0,27.2670142303494,0.0,0.0,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,112.26,0.0,2.77,0.0,0.96,52.09,4.33,50.11
1925-01-31,0.0,5.12,0.0,3.809999999999999,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,32.932619649121506,0.0,14.0,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,90.55,0.0,1.98,0.0,0.93,45.32000000000001,4.17,43.74
1925-02-28,0.0,5.12,0.0,22.3,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,36.83861306472164,0.0,14.0,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,113.49,0.0,2.02,0.0,0.97,49.03,4.42,39.080000000000005
1925-03-31,0.0,5.12,0.0,20.1,11.357,0.0,7.16,18.69,6.58,16.76,0.0,10.897198319971846,0.0,14.0,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.32,100.5,0.0,2.539999999999999,0.0,1.1,48.05,4.93,48.620000000000005
1925-04-30,0.0,6.11,0.0,15.859999999999996,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,10.209999999999994,0.0,14.0,3.65,0.0,16.66,0.0,12.0,0.0,0.0,12.52,153.08,0.0,12.150000000000006,0.0,1.29,50.761,5.78,59.39
1925-05-31,0.0,8.77,0.0,16.052237743179262,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,19.89999999999999,0.0,14.0,4.42,0.0,18.68,0.0,12.0,0.0,0.0,13.75,176.32,0.0,19.160000000000004,0.0,1.46,10.586107233506464,6.57,73.16000000000001
1925-06-30,0.0,11.09,0.0,28.42,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,28.129999999999995,0.0,14.0,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,218.53,0.0,31.239999999999995,0.0,1.66,22.306000000000008,7.500000000000001,29.451928690326945
1925-07-31,0.0,12.12,0.0,36.040000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,30.65000000000001,0.0,14.0,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,221.33,0.0,35.83,0.0,1.71,0.0,7.7,44.394903060168126
1925-08-31,0.0,11.88,0.0,52.61,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,29.00999999999999,0.0,14.0,3.86,0.0,20.81,0.0,12.0,0.0,22.36848780152909,16.34,233.61,0.0,33.19,0.0,1.6,32.084999999999994,7.23,31.57007924322208
1925-09-30,0.0,9.28,0.0,41.11,16.777,0.0,11.21,24.35,12.5,19.51,0.0,22.11,0.0,14.0,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,9.82650992103259,14.9,205.43000000000004,0.0,25.129999999999995,0.0,1.51,54.228000000000016,6.78,28.270539120596013
1925-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,22.179371391554472,0.0,14.0,2.12,0.0,17.12,0.0,12.0,0.0,13.188799927995694,13.62,173.49999999999994,0.0,16.189999999999998,0.0,1.28,67.26000000000002,5.7700000000000005,57.146550292498425
1925-11-30,0.0,5.12,0.0,39.84496621510175,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,31.050573234034825,0.0,14.0,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.47,126.81000000000004,0.0,7.789999999999999,0.0,1.11,54.790000000000006,4.970000000000001,54.93000000000001
1925-12-31,0.0,5.12,0.0,22.6,10.947,0.0,6.700000000000001,18.0,6.16,16.42,0.0,27.2670142303494,0.0,14.0,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,109.88,0.0,2.77,0.0,0.96,50.91,4.33,49.400000000000006
1926-01-31,0.0,5.12,0.0,3.809999999999999,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,32.932619649121506,0.0,14.0,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,83.79,0.0,1.98,0.0,0.93,42.03,4.17,41.080000000000005
1926-02-28,0.0,5.12,0.0,36.52,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,36.83861306472164,0.0,14.0,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,106.3,0.0,1.3999999999999986,0.0,0.97,45.49,4.42,36.650000000000006
1926-03-31,0.0,5.12,0.0,6.699999999999999,11.357,0.0,7.16,18.69,6.58,16.76,0.0,10.897198319971846,0.0,14.0,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.32,93.42000000000004,0.0,2.539999999999999,0.0,1.1,44.58,4.93,45.72
1926-04-30,0.0,6.11,0.0,15.859999999999996,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,10.209999999999994,0.0,14.0,3.65,0.0,16.66,0.0,12.0,0.0,6.781243433703427,12.52,144.48000000000002,0.0,12.150000000000006,0.0,1.29,54.131,5.78,55.96
1926-05-31,0.0,8.77,0.0,12.969999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,19.89999999999999,0.0,14.0,4.42,0.0,18.68,0.0,12.0,0.0,0.0,13.75,166.88,0.0,19.160000000000004,0.0,1.46,14.63610723350649,6.57,69.06
1926-06-30,0.0,11.09,0.0,28.42,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,28.129999999999995,0.0,14.0,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,207.85000000000005,0.0,31.239999999999995,0.0,1.66,22.44600000000001,7.500000000000001,29.261928690326947
1926-07-31,0.0,12.12,0.0,36.040000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,30.65000000000001,0.0,14.0,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,210.46,0.0,35.83,0.0,1.71,0.0,7.7,44.35490306016813
1926-08-31,0.0,11.88,0.0,52.61,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,29.00999999999999,0.0,14.0,3.86,0.0,20.81,0.0,12.0,0.0,21.04640391120136,16.34,222.34,0.0,33.19,0.0,1.6,0.0,7.23,63.59507924322208
1926-09-30,0.0,9.28,0.0,41.11,16.777,0.0,11.21,24.35,12.5,19.51,0.0,22.11,0.0,14.0,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,9.81967866952703,14.9,195.16,0.0,25.129999999999995,0.0,1.51,68.614,6.78,14.25532604519422
1926-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,11.89,0.0,14.0,2.12,0.0,17.12,0.0,12.0,0.0,13.155340038266209,13.62,164.14999999999998,0.0,16.189999999999998,0.0,1.28,62.48000000000001,5.7700000000000005,61.85655029249844
1926-11-30,0.0,5.12,0.0,21.39097397761424,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,37.05057323403483,0.0,20.01,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.47,118.98,0.0,27.342809728523044,0.0,1.11,50.870000000000005,4.970000000000001,51.720000000000006
1926-12-31,0.0,5.12,0.0,6.27,10.947,0.0,6.700000000000001,18.0,6.16,16.42,0.0,39.96701423034939,0.0,16.63,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,102.49,0.0,2.77,0.0,0.96,47.25,4.33,46.46
1927-01-31,0.0,5.12,0.0,3.809999999999999,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,42.15959153420074,0.0,15.02,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,83.58999999999999,0.0,1.98,0.0,0.93,42.0,4.17,41.67
1927-02-28,0.0,5.12,0.0,5.219999999999995,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,39.786094761426426,0.0,16.48,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,106.09,0.0,18.171851440928776,0.0,0.97,45.46,4.42,37.190000000000005
1927-03-31,0.0,5.12,0.0,38.0,11.357,0.0,7.16,18.69,6.58,16.76,0.0,23.12019433878782,0.0,17.65,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.32,93.21,0.0,25.035,0.0,1.1,44.55,4.93,46.370000000000005
1927-04-30,6.3500000000000005,6.11,0.0,47.16,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,16.246999999999986,0.0,25.6,3.65,0.0,16.66,0.0,12.0,0.0,16.66,12.52,144.23000000000002,0.0,12.150000000000006,0.0,1.29,54.281,5.78,56.73
1927-05-31,8.16,8.77,0.0,30.469999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,33.918567819564586,0.0,34.010000000000005,4.42,0.0,18.68,0.0,12.0,0.0,19.12797912252079,13.75,166.59999999999997,0.0,19.160000000000004,0.0,1.46,14.746107233506454,6.57,69.98000000000002
1927-06-30,0.0,11.09,0.0,45.92,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,28.129999999999995,0.0,41.08,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,207.54,0.0,31.239999999999995,0.0,1.66,22.386000000000006,7.500000000000001,30.451928690326945
1927-07-31,0.0,12.12,0.0,36.040000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,30.65000000000001,0.0,45.1,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,210.14,0.0,35.83,0.0,1.71,0.0,7.7,45.58490306016812
1927-08-31,0.0,11.88,0.0,35.11,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,29.00999999999999,0.0,42.68,3.86,0.0,20.81,0.0,12.0,0.0,22.371908190801328,16.34,222.01,0.0,33.19,0.0,1.6,0.0,7.23,64.84507924322207
1927-09-30,0.0,9.28,0.0,23.61,16.777,0.0,11.21,24.35,12.5,19.51,0.0,22.11,0.0,35.980000000000004,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,9.82650992103259,14.9,194.85000000000005,0.0,25.129999999999995,0.0,1.51,62.7442592335065,6.78,42.07
1927-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,28.07937139155447,0.0,26.47,2.12,0.0,17.12,0.0,12.0,0.0,13.17879372448572,13.62,163.88,0.0,16.189999999999998,0.0,1.28,60.09655029249845,5.7700000000000005,65.31
1927-11-30,0.0,5.12,0.0,13.150000000000002,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,24.863876486752112,0.0,20.01,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.47,118.75000000000004,0.0,7.789999999999999,0.0,1.11,50.84,4.970000000000001,52.440000000000005
1927-12-31,0.0,5.12,0.0,22.6,10.947,0.0,6.700000000000001,18.0,6.16,16.42,0.0,24.667014230349395,0.0,16.63,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,102.28,0.0,2.77,0.0,0.96,47.22,4.33,47.11
1928-01-31,0.0,5.12,0.0,3.809999999999999,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,14.020170071779432,0.0,15.02,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,90.41,0.0,1.98,0.0,0.93,45.33,4.17,43.99
1928-02-29,0.0,5.12,0.0,5.219999999999995,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,6.66,0.0,14.0,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,113.35,0.0,1.3999999999999986,0.0,0.97,49.04,4.42,39.31
1928-03-31,0.0,5.12,0.0,6.699999999999999,11.357,0.0,7.16,18.69,6.58,16.76,0.0,9.52,0.0,14.0,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.32,100.36000000000004,0.0,2.539999999999999,0.0,1.1,48.06,4.93,48.89
1928-04-30,0.0,6.11,0.0,15.859999999999996,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,23.77699999999996,0.0,14.0,3.65,0.0,16.66,0.0,12.0,0.0,0.0,12.52,152.91,0.0,12.150000000000006,0.0,1.29,50.441,5.78,59.71
1928-05-31,0.0,8.77,0.0,12.969999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,39.39200000000002,0.0,14.0,4.42,0.0,18.68,0.0,12.0,0.0,0.0,13.75,176.12999999999994,0.0,19.160000000000004,0.0,1.46,45.82610723350648,6.57,37.92
1928-06-30,0.0,11.09,0.0,28.42,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,49.41500000000004,0.0,0.0,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,218.32,0.0,31.239999999999995,0.0,1.66,22.306000000000008,7.500000000000001,29.451928690326945
1928-07-31,0.0,12.12,0.0,36.040000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,51.06699999999999,0.0,0.0,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,221.12,0.0,35.83,0.0,1.71,14.445999999999998,7.7,29.948903060168124
1928-08-31,0.0,11.88,0.0,35.11,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,45.05682829110327,0.0,0.0,3.86,0.0,20.81,0.0,12.0,0.0,21.07412340325508,16.34,233.39,0.0,33.19,0.0,1.6,25.835079243222083,7.23,37.82
1928-09-30,0.0,9.28,0.0,23.61,16.777,0.0,11.21,24.35,12.5,19.51,0.0,22.11,0.0,0.0,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,9.81967866952703,14.9,196.8,0.0,25.129999999999995,0.0,1.51,0.0,6.78,37.506635462183496
1928-10-31,0.0,6.55,0.0,9.45,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,26.07937139155447,0.0,0.0,2.12,0.0,17.12,0.0,12.0,0.0,13.172184143888066,13.62,173.32,0.0,16.189999999999998,0.0,1.28,67.28000000000002,5.7700000000000005,57.12655029249844
1928-11-30,0.0,5.12,0.0,0.0,11.907,0.0,6.300000000000001,18.78,7.01,17.0,0.0,16.48416898750211,0.0,0.0,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.34,126.66,0.0,7.314444681730764,0.0,1.11,54.8,4.970000000000001,55.23
1928-12-31,0.0,5.12,0.0,6.27,10.947,0.0,6.030953859632655,18.0,6.16,16.42,0.0,24.567014230349397,0.0,0.0,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,109.72999999999998,0.0,2.77,0.0,0.96,50.92,4.33,49.67
1929-01-31,0.0,5.12,0.0,3.809999999999999,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,20.42361709949085,0.0,0.0,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,91.23,0.0,1.98,0.0,0.93,45.67,4.17,43.45
1929-02-28,0.0,5.12,0.0,0.0,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,12.171999999999954,0.0,0.0,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,114.22,0.0,1.3999999999999986,0.0,0.97,49.41,4.42,38.82000000000001
1929-03-31,0.0,5.12,0.0,0.0,11.357,0.0,7.16,18.69,6.58,16.76,0.0,16.66199999999997,0.0,0.0,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.32,101.22,0.0,2.14,0.0,1.1,48.42,4.93,48.3
1929-04-30,0.0,6.11,0.0,0.0,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,28.996999999999986,0.0,0.0,3.65,0.0,16.66,0.0,12.0,0.0,0.0,12.52,153.95000000000002,0.0,12.150000000000006,0.0,1.29,49.791,5.78,59.02
1929-05-31,0.0,8.77,0.0,12.969999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,32.642000000000024,0.0,0.0,4.42,0.0,18.68,0.0,12.0,0.0,0.0,13.75,177.26999999999998,0.0,19.160000000000004,0.0,1.46,45.88610723350648,6.57,36.35
1929-06-30,0.0,11.09,0.0,28.42,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,28.860976344133626,0.0,0.0,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,219.61000000000004,0.0,31.239999999999995,0.0,1.66,22.37600000000001,7.500000000000001,27.731928690326946
1929-07-31,0.0,12.12,0.0,36.040000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,30.65000000000001,0.0,0.0,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,222.43,0.0,35.83,0.0,1.71,14.525999999999996,7.7,28.078903060168127
