date,PMP_Banks-D800,PMP_Tracy-D701
1964-02-29,129.86788513511507,167.41989986488497
1964-03-31,184.3013794466403,143.38772555335967
1964-04-30,180.0170795613923,249.92
1964-05-31,194.4542315708276,258.25
1964-06-30,194.9297621658379,220.561
1964-07-31,121.14106762796884,213.29817148200723
1964-08-31,94.43,221.15046723192648
1964-09-30,156.18606040113028,182.36092181230848
1964-10-31,221.5299144638768,128.00758553612314
1964-11-30,230.4331655650284,147.45121262105965
1964-12-31,73.35022308196801,162.14495560382971
1965-01-31,377.71,258.25
1965-02-28,383.81,233.25
1965-03-31,384.5409669872166,258.25
1965-04-30,397.0,249.92
1965-05-31,377.71,258.25
1965-06-30,239.79994909879835,249.92
1965-07-31,269.83768639867606,258.25
1965-08-31,232.53502637171152,258.25
1965-09-30,211.36193990394827,249.92
1965-10-31,208.8555,258.25
1965-11-30,65.39342985858742,218.7278456758592
1965-12-31,345.71887005360827,258.25
1966-01-31,337.7906366960988,258.25
1966-02-28,298.52,233.25
1966-03-31,237.029105,258.25
1966-04-30,274.15,249.92
1966-05-31,236.07,258.25
1966-06-30,208.64143156370295,249.92
1966-07-31,134.1905,258.25
1966-08-31,94.43,240.9760263717115
1966-09-30,202.8309822134388,249.92
1966-10-31,220.0581279926184,164.65037200738163
1966-11-30,198.02295122046888,147.0542034058059
1966-12-31,52.28722997802757,141.67555800647162
1967-01-31,256.11526343356684,258.25
1967-02-28,298.52,233.25
1967-03-31,424.93,258.25
1967-04-30,397.0,249.92
1967-05-31,411.0,258.25
1967-06-30,397.0,273.72
1967-07-31,411.0,258.25
1967-08-31,231.3135377874587,258.25
1967-09-30,309.50792813902524,249.92
1967-10-31,213.5785,258.25
1967-11-30,156.81962808685356,151.03638188711787
1967-12-31,188.86,214.56428053234524
1968-01-31,216.0321127278781,240.8765239682206
1968-02-29,383.81,233.25
1968-03-31,362.551105,258.25
1968-04-30,180.2346303671136,249.92
1968-05-31,236.07,258.25
1968-06-30,182.76,249.92
1968-07-31,158.02550000000002,258.25
1968-08-31,98.67902637171152,258.25
1968-09-30,173.24198221343875,249.92
1968-10-31,225.81575770758883,161.75374229241123
1968-11-30,214.1953685888789,155.96584667251244
1968-12-31,85.50249648635474,102.67722809598854
1969-01-31,228.83125987948503,258.25
1969-02-28,249.409481730778,233.25
1969-03-31,400.718572634492,258.25
1969-04-30,397.0,249.92
1969-05-31,411.0,258.25
1969-06-30,397.0,249.92
1969-07-31,342.8873289924643,258.25
1969-08-31,411.0,258.25
1969-09-30,247.90202256543944,249.92
1969-10-31,290.29091495684526,258.25
1969-11-30,228.51653461889453,198.7958852898786
1969-12-31,135.30367783771206,208.22976790617
1970-01-31,377.71,258.25
1970-02-28,383.81,233.25
1970-03-31,481.0,258.25
1970-04-30,329.130475118577,249.92
1970-05-31,272.9933984574617,258.25
1970-06-30,228.46,249.92
1970-07-31,203.76350000000008,258.25
1970-08-31,94.74702637171151,258.25
1970-09-30,294.9069822134388,249.92
1970-10-31,226.1585,258.25
1970-11-30,170.42462808685357,151.81221967124395
1970-12-31,188.86,245.3205716330527
1971-01-31,424.93,258.25
1971-02-28,233.268785,233.25
1971-03-31,439.0,258.25
1971-04-30,397.0,249.92
1971-05-31,330.5,258.25
1971-06-30,348.7853076203834,249.92
1971-07-31,148.36949999999996,258.25
1971-08-31,97.12402637171158,258.25
1971-09-30,237.6155,249.92
1971-10-31,223.56711463905629,196.56338536094376
1971-11-30,172.6786280868536,165.5495626425829
1971-12-31,234.6048700536084,258.25
1972-01-31,188.86,137.39630999999997
1972-02-29,170.57999999999998,223.85278500000004
1972-03-31,236.07,240.582105
1972-04-30,251.259985,249.92
1972-05-31,274.3132316290535,258.25
1972-06-30,271.9809153210999,249.92
1972-07-31,158.9906883180143,258.25
1972-08-31,94.43,253.2500263717115
1972-09-30,165.06466221343877,249.92
1972-10-31,229.06779016068083,192.73319983931924
1972-11-30,229.8443346106678,163.82257378419516
1972-12-31,141.64,143.8753907498796
1973-01-31,307.9217748822885,258.25
1973-02-28,341.16,233.25
1973-03-31,468.0,258.25
1973-04-30,397.0,249.92
1973-05-31,411.0,258.25
1973-06-30,389.6232365150704,249.92
1973-07-31,175.2045,258.25
1973-08-31,176.18702637171157,258.25
1973-09-30,268.5819822134388,249.92
1973-10-31,251.62799,258.25
1973-11-30,397.0,249.92
1973-12-31,445.0,258.25
1974-01-31,517.0,258.25
1974-02-28,445.0,233.25
1974-03-31,480.0,258.25
1974-04-30,397.0,249.92
1974-05-31,411.0,258.25
1974-06-30,397.0,260.2284228556414
1974-07-31,242.2045,258.25
1974-08-31,283.76050862177823,258.25
1974-09-30,319.913226696411,249.92
1974-10-31,240.2330632227493,258.25
1974-11-30,149.2571083209131,208.21854791964384
1974-12-31,189.13187005360845,258.25
1975-01-31,170.66284440249217,173.28931727448818
1975-02-28,454.0,233.25
1975-03-31,479.0,258.25
1975-04-30,397.0,249.92
1975-05-31,411.0,258.25
1975-06-30,397.0,273.72
1975-07-31,141.64,258.25
1975-08-31,177.69702637171144,258.25
1975-09-30,199.3525097964214,249.92
1975-10-31,160.46350000000007,258.25
1975-11-30,172.74110375517776,204.1254381387915
1975-12-31,188.86,228.0778700536084
1976-01-31,141.64,142.05563669609873
1976-02-29,104.4850172772993,177.2492795706149
1976-03-31,188.86,136.17510977520493
1976-04-30,45.69,170.54830458916538
1976-05-31,0.797,2.035
1976-06-30,0.965,113.15946867998176
1976-07-31,94.43,193.06208300692867
1976-08-31,94.43,98.31883023192655
1976-09-30,115.89231017128552,187.7196720421532
1976-10-31,189.94055962516708,138.77094037483295
1976-11-30,141.63692837498857,137.5295716250114
1976-12-31,144.4555725852595,159.24729746834893
1977-01-31,108.011102779091,100.33869708005746
1977-02-28,50.7113370733988,126.55886754301063
