date,HU101-CVPM01G,HU101-CVPM01S,HU303-CVPM10G,HU303-CVPM10S,HU302-CVPM11G,HU302-CVPM11S,HU305-CVPM12G,HU305-CVPM12S,HU306-CVPM13G,HU306-CVPM13S,HU402A-CVPM14AG,HU402A-CVPM14AS,HU402B-CVPM14BG,HU402B-CVPM14BS,HU404A-CVPM15AG,HU404A-CVPM15AS,HU404B-CVPM15BG,HU404B-CVPM15BS,HU401-CVPM16G,HU401-CVPM16S,HU403-CVPM17G,HU403-CVPM17S,HU405-CVPM18G,HU405-CVPM18S,HU408A-CVPM19AG,HU408A-CVPM19AS,HU408B-CVPM19BG,HU408B-CVPM19BS,HU102-CVPM02G,HU102-CVPM02S,HU407-CVPM20G,HU407-CVPM20S,HU409A-CVPM21AG,HU409A-CVPM21AS,HU409B-CVPM21BG,HU409B-CVPM21BS,HU409C-CVPM21CG,HU409C-CVPM21CS,HU103A-CVPM03AG,HU103A-CVPM03AS,HU103B-CVPM03BG,HU103B-CVPM03BS,HU104-CVPM04G,HU104-CVPM04S,HU202-CVPM05G,HU202-CVPM05S,HU203-CVPM06G,HU203-CVPM06S,HU204-CVPM07G,HU204-CVPM07S,HU207-CVPM08G,HU207-CVPM08S,HU206-CVPM09G,HU206-CVPM09S,HU501-AGG_VENT,HU511-AGG_SD,HU501-AGS_VENT,HU511-AGS_SD,HU510-AGS_IMP,HU507-AGG_COACH,HU512-AgS_Bard,HU508-AGS_Palo,HU507-AGS_COACH,HU509-AGG_EW,HU502-AGG_AV
1921-10-31,0.3144654088050666,0.15452538631347817,5.004128819157749,4.989888776541935,5.026086956521744,0.0,5.010060362173032,5.010060362173032,5.005592146141444,4.9390243902438735,25.0,0.0,40.09756097560975,10.18779342723001,0.0010305028853690665,,5.022421524663701,,5.043290043290055,5.045871559633038,4.993247805536773,,5.008587041373936,,15.01033057851239,5.749999999999977,15.01129396579541,4.1269841269840954,0.03715170278635712,0.04728132387702836,10.018321729571253,4.682926829268286,0.0,0.0,10.059612518628908,10.06472491909385,4.999999999999983,5.099236641221369,0.03190810465861094,0.010768126345990697,0.0,0.0,0.0,0.0,0.0,0.014104372355477483,0.021732381248053077,0.3030303030302696,0.0,0.1117318435754563,0.0030413625304713675,0.0277008310249523,0.0077399380804498204,0.04730368968775263,19.922380336351896,0.0,31.70731707317072,0.0,4.999478133806454,0.0,0.0,0.0,0.0,0.019685039370032863,0.0
1921-11-30,0.0,0.0,4.973078805677951,0.08383233532935869,0.0,0.038759689922476345,0.0,0.0,0.0,0.0,4.9902912621359325,0.0,5.714285714285705,0.12499999999997236,0.0,,0.0,,0.0,1.7142857142856842,0.0,,0.017301038062320247,,0.3208556149732623,2.500000000000002,0.1672240802675698,0.0,0.0,0.07042253521129113,0.5555555555555355,0.0,0.0,0.0,0.0,0.0,1.8518518518518534,0.0,0.0,0.04590665646516201,0.09276437847864574,1.8542346966599692e-14,0.07179487179486843,1.0000000000000009,0.03212482790271432,0.0,0.0,7.500000000000007,0.0,0.0,0.2790697674418504,0.0,0.11764705882355564,0.43165467625900916,19.512195121951212,0.0,100.0,0.0,5.022156573116689,0.0,0.0,0.0,0.0,0.3636363636363639,1.3333333333333346
1921-12-31,0.0,2.380952380952383,0.06511627906973136,0.11389521640090874,0.0,0.19292604501611305,0.023584905660364287,0.023584905660364287,0.18808777429471973,10.000000000000007,10.029673590504437,0.0,40.15873015873016,0.4580152671756068,0.0,,0.4166666666666208,,,,,,1.2761184191093753e-14,,2.0000000000000018,,0.0,,3.3333333333333366,1.6666666666666683,,,,,,,,,0.0,0.0,0.0,0.023696682464462892,0.07761966364811564,1.250000000000001,0.04152249134950713,0.022488755622203073,0.0,60.0,0.1573033707865095,0.0,0.869565217391257,0.0,0.0,7.77777777777777,25.000000000000007,100.0,,0.0,0.0,0.0,8.831319514063744e-14,0.0,0.0,1.000000000000112,16.66666666666666
1922-01-31,0.0,0.0,0.0,0.0,0.026881720430116503,0.0,0.21276595744680396,0.21276595744680396,0.11135857461022282,0.0,20.01028806584365,0.024715768660435542,40.137931034482754,5.364238410596053,0.0,,0.5882352941176084,,0.0,0.0,0.23809523809526476,,0.0,,0.08605851979345772,0.8333333333333341,0.0,0.0,3.8461538461538494,0.0,4.953124999999975,0.0,0.0,0.13861386138616733,0.08264462809916445,0.05988023952100467,0.0,0.0,0.0,0.0,0.4651162790697334,0.2620087336244447,0.04950495049504405,0.0,0.0,0.0,1.724137931034446,70.0,0.047169811320728575,0.06249999999997924,0.0,0.0,0.0,0.0,14.285714285714295,0.0,,0.0,5.010615711252653,0.0,0.0,0.0,0.0,1.0793834961633467e-13,5.000000000000004
1922-02-28,,,4.980924120389999,0.020746887966830333,0.0,0.0,0.0,0.0,0.0636942675159206,0.0,20.02523977788994,0.0,40.2027027027027,0.1298701298701588,0.025866528711841724,,0.2222222222221854,,10.000000000000009,0.0,0.0,,0.0,,0.0,8.571428571428578,0.11472275334606767,5.4545454545454595,1.935483870967708,0.0,0.0,0.6250000000000006,0.0,0.0,0.0,0.0,0.6493506493506355,0.0,0.0,0.0,0.0,0.48951048951051324,0.11235955056181032,5.000000000000004,0.0,0.4854368932038515,0.0,50.0,0.0,0.06802721088439156,0.0,0.0,1.1320754716980932,0.0,20.0000000000001,1.0793834961633467e-13,100.0,7.1428571428572285,5.0275482093663575,0.0,0.0,0.0,0.0,3.076923076923165,3.333333333333325
1922-03-31,0.0,0.0,5.0016857720836,5.0185720181593405,4.966112138016047,5.000000000000006,4.990019960079841,4.990019960079841,5.0057215511760935,5.403726708074518,39.9965205288796,20.005014206919608,100.0,39.932584269662925,20.000000000000007,,9.96031746031745,,5.024271844660155,5.011424219345048,4.987593052109149,,15.000751089079174,,19.99160369437447,15.479452054794503,30.00174764068509,15.38461538461534,0.12474012474007407,0.02645502645502354,15.008638894221548,9.999999999999963,25.00524109014672,15.017077798861484,14.964314036478976,15.011481056257164,10.022421524663699,9.959382615759566,0.18087855297157926,0.0,0.0,0.05952380952384702,0.0,7.142857142857148,0.10309278350515245,0.04464285714283239,0.04626569729012637,1.6129032258064173,0.0,0.05102040816322571,0.0,0.0,0.0,0.0,19.834710743801633,0.0,26.315789473684205,0.0,4.997980031165264,0.0,2.3099568782838103e-14,0.0,0.0,0.02096436058699048,0.38461538461539346
1922-04-30,0.13698630136989354,0.16867469879521563,9.994527295115601,4.978224455611429,9.98796051047438,4.999999999999988,10.01176747469994,5.012944222169928,9.999000799360488,9.926470588235267,25.00939496429914,4.976525821596218,39.94949494949495,4.902912621359222,10.00163158753464,,4.9822064056939706,,10.000000000000002,10.004830917874386,5.002592016588905,,15.001135589370875,,20.012568077084193,11.020408163265282,25.00915511378497,9.99999999999998,19.99723145071979,29.996476391825222,14.998554077501453,15.105566218809996,9.953014878621804,5.000000000000008,15.065088757396468,14.991423670668949,5.075376884422109,4.9757281553398185,0.0024154589371924383,0.004076086956502586,5.000000000000041,4.99628942486085,0.0045269352647958625,0.1785714285714089,0.0,0.001132759401892347,0.007881255746767946,0.0,0.0,0.02995293110826465,0.0,0.0,0.007002801120415272,0.017118402282454287,20.021881838074407,0.0,24.99999999999998,0.0,5.003647859922173,0.0,0.0,2.1583922714462337e-14,0.0,0.0,0.045941807044412156
1922-05-31,0.0,0.0,24.999234889058922,15.010301554598271,15.004900359359684,9.994865870876643,15.003119151590742,10.003119151590747,24.998785785596723,14.973544973544959,100.0,30.003116235587395,100.0,45.00697350069735,30.000760109455765,,15.000000000000039,,9.982764563943459,9.993511759935132,10.000523944252325,,25.001085170371738,,24.992715920915714,19.99999999999997,35.001949317738784,24.840764331210195,34.99598006110307,35.007161857990575,20.00217218159439,20.02884615384617,40.00313971742543,29.995452478399265,20.009496676163323,20.003438789546067,14.963012777404181,15.0,0.011043622308104403,0.0,15.011309374214624,4.9922239502332895,0.0,0.0,0.0,0.0,0.0,0.0,0.0060350030174874435,0.0040000000000048885,5.004315209453598,9.993950393224479,0.0,0.0022016732716969942,20.005209690023424,0.0,30.19801980198018,0.0,5.002039270523772,0.0,1.1655884772967523e-14,0.0,0.0,0.0,0.0
1922-06-30,0.0,0.0,35.001135073779786,20.005557871335274,20.007495128166674,10.00117785630153,19.993151623065366,9.99178194767844,24.999762684512792,20.00000000000001,100.0,40.00063492063492,100.0,100.0,44.99986863193295,,15.02003434459074,,10.006720430107531,9.992092361220948,10.00050802682379,,30.0,,39.99857914180164,25.138888888888882,100.0,34.99999999999999,34.999999999999986,40.00175162024873,19.997890443710002,19.981308411214954,39.99999999999999,40.00350140056022,24.99268471104608,25.000000000000007,15.000000000000016,15.003748125937033,3.5515298355219936e-14,3.995554277938708e-14,20.00454959053686,9.996160737138498,9.999511050264044,0.3381642512077137,0.0014182385477304988,0.003841130828934374,9.996878414234448,0.0,0.0,0.0060350030174874435,20.00053740326742,20.009791921664608,0.0,0.0046974085962912865,19.999999999999993,0.0,25.1028806584362,0.0,4.999306614893924,0.0,0.0,1.6407868277568414e-14,0.0,0.0,0.0
1922-07-31,0.0,0.0,34.99894858584797,25.00257400257402,20.00584880830533,10.001148897058805,20.003932363350376,15.004587757242104,25.000430015050533,19.968387776606978,100.0,39.998117115420825,100.0,100.0,44.999880608419495,,19.97397188964082,,14.985054799070067,14.994530395374253,9.997939949528757,,30.000687175023486,,45.0030754090294,30.060240963855417,100.0,35.07518796992481,40.00224719101123,98.22265122265124,25.00000000000001,20.00000000000001,45.0021404109589,40.00309981401116,34.993523316062166,30.007033997655324,20.004582951420723,20.00995685363424,0.009382329945247875,0.0,19.99359385009609,4.992192192192216,9.999546896239234,0.22421524663674663,0.0006673785371094334,0.0,15.11591458613184,5.1473922902494,4.9904519414385815,0.0,30.0,24.99999999999999,18.27943455617231,1.98808823659793e-14,20.003858024691365,2.9605947323337504e-14,24.908424908424898,0.0,2.8814749038014678,0.0,0.0,0.0,2.883696167857549e-14,0.005871990604863931,0.010804970286325722
