date,GW_01-HGP01,GW_02-HGP02,GW_03-HGP03,GW_04-HGP04,GW_05-HGP05,GW_06-HGP06,GW_07-HGP07,GW_08-HGP08,GW_09-HGP09,GW_10-HGP10,GW_11-HGP11,GW_12-HGP12,GW_13-HGP13,GW_14-HGP14,GW_15-HGP15,GW_16-HGP16,GW_17-HGP17,GW_18-HGP18,GW_19-HGP19,GW_20-HGP20,GW_21-HGP21,GW_AV-HGPAV,GW_CH-HGPCH,GW_EW-HGPEW,GW_HF-HGPHF,GW_IM-HGPIM,GW_IM-SINK,GW_MJ-HGPMJ,GW_MWD-HGPMWD,GW_OW-HGPOW,GW_SBV-HGPSBV,GW_SC-HGPSC,GW_SD-HGPSD,GW_VC-HGPVC
1922-08-31,11.41,37.09910000000001,5.8100000000000005,4.83,9.58,93.69821478521482,31.3,144.83565113974237,68.18,156.74234378708374,94.37,108.9,255.389,20.02961500493584,360.02,0.0,144.93,326.86,6.130000000000001,17.310000000000002,105.71877470355732,0.0,31.33,41.67500000000001,0.0,0.0,0.0,26.090000000000003,100.8,34.41,23.11,33.43242552867423,44.56392075677791,40.022
1922-09-30,9.21,15.87,3.71,3.17,7.27,10.303,31.3,70.5425510406343,33.73607114624504,10.45,89.84,94.61056894889106,134.67142857142858,1.707798617966437,8.14,0.0,73.05,22.930000000000003,4.58,14.36,46.82,0.0,29.96,0.0,0.0,0.0,0.0,23.15,97.6,15.58,23.11,39.74,29.67974076649352,6.522
1922-10-31,6.94,11.18,2.36,2.11,5.79,7.943,31.3,33.36,10.2,7.9,55.1338783269962,55.24540019286403,76.8810008488923,4.422507403751234,9.94,9.096949945008248,11.35,17.23,3.4400000000000004,10.79,38.98,0.0,27.07,0.0,0.0,0.0,0.0,18.16,100.8,2.88,17.602449707501545,42.07000000000001,0.0,0.5520000000000005
1922-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,26.950000000000003,29.46,8.959999999999999,6.96,22.734638783269965,20.89250723240116,14.741,1.6584402764067132,5.04,0.0,8.58,13.01,2.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,0.0,14.239999999999998,97.6,0.0,0.0,33.51,0.0,4.112
1922-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,0.0,10.52,7.14,5.5,17.671596958174906,18.244956605593057,12.677,2.7147087857847985,4.32,0.0,7.130000000000001,10.93,2.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,0.0,11.31,100.8,0.0,0.0,28.52,0.0,3.5619999999999994
1923-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,0.0,10.010000000000002,8.85,6.87,19.791216730038023,13.889816779170683,12.426000000000002,3.1293188548864754,4.99,0.0,6.44,9.49,2.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,0.0,9.94,100.8,0.0,0.0,27.92,0.0,0.0
1923-02-28,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,19.02,27.89,9.58,7.43,21.713612167300376,17.33457087753134,13.316,3.188548864758144,5.36,0.0,7.07,10.39,3.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,0.0,10.89,91.1,0.0,0.0,33.33457447132575,0.0,3.492
1923-03-31,5.19,14.06,3.37,2.91,6.9,8.403,0.0,28.73,12.76,42.70506735072489,47.65558935361216,51.62255544840888,73.90084915084915,9.249753208292203,173.10508000000002,3.649999999999999,21.11,143.4339905302772,4.470000000000001,7.56,33.99,0.0,23.01,0.0,0.0,0.0,0.0,13.85,100.8,0.22,0.0,39.418000000000006,0.0,6.402
1923-04-30,6.3500000000000005,24.143100000000004,5.41,74.97114918721122,9.15,12.917185814185828,0.0,29.453865213082278,16.95,16.535886025768093,82.57000000000001,100.11,168.07446053946057,4.284304047384008,19.754136333790942,11.6,75.82000000000001,208.72800000000004,5.86,10.53,40.99,0.0,25.83,7.533000000000008,0.0,0.0,0.0,18.92,97.6,9.33,23.11,31.523000000000025,0.0,19.872
1923-05-31,8.16,83.41,7.199999999999999,115.1,11.12,87.96476823176828,0.0,120.12764122893958,69.93,178.929801416091,88.19,104.3,249.613,14.88647581441264,54.29775080367628,20.010000000000005,167.21,321.57,7.32,13.74,91.28644268774704,0.0,28.43,54.377892766493545,0.0,0.0,0.0,21.32,100.8,15.84,23.11,25.57799999999997,0.0,26.16200000000001
1923-06-30,10.2,98.0,7.99,115.72,51.39553434956822,100.533,33.8741212121212,151.16111992071365,72.27,202.6,92.19,107.28,253.392,24.353405725567622,364.27,27.08,170.24,325.62,60.95,37.14657266777297,110.99312252964428,30.79,30.65,78.86000000000001,0.0,0.0,0.0,25.83,97.6,19.3,23.11,24.58500000000004,24.946071309673044,44.542
1923-07-31,11.8,110.9215,7.800000000000001,115.57,237.7608181818181,100.373,39.52753030303029,178.04911793855308,71.55,202.05,95.34,109.62,256.58000000000004,24.62981243830208,365.01,31.1,171.97,328.09000000000003,60.41,65.06154137587248,134.19094283867162,0.0,31.94,80.21000000000001,0.0,0.0,0.0,26.950000000000003,100.8,27.91,23.11,24.503000000000043,39.55909693983189,49.502
1923-08-31,11.41,90.7615,5.8100000000000005,114.0,185.3345454545455,98.413,31.3,144.9236511397424,68.18,199.49,94.37,108.9,255.322,20.02961500493584,360.02,28.68,144.93,326.86,41.38612968109727,33.02396410767699,105.71877470355732,8.392738712226603,31.33,50.74500000000001,0.0,0.0,0.0,26.090000000000003,100.8,34.41,23.11,25.754999999999995,52.48392075677791,27.072
1923-09-30,9.21,59.31150000000001,3.71,58.02514485514487,85.4972727272727,61.59661689510492,31.3,70.0145510406343,33.73607114624504,10.45,89.84,94.61056894889106,143.38942857142857,1.707798617966437,10.38,21.980000000000004,73.05,138.10975557177738,4.58,14.36,46.82,16.526632809996805,29.96,5.786000000000001,0.0,0.0,0.0,23.15,97.6,15.58,23.11,45.7,39.26374076649352,18.412
1923-10-31,6.94,11.18,2.36,19.64246753246753,57.17254545454544,7.943,31.3,33.36,10.2,7.9,55.1338783269962,55.24540019286403,80.28948051948053,4.422507403751234,65.22290203697614,12.47,36.24,91.8092,3.4400000000000004,10.79,38.98,5.549018067163809,27.07,8.627449707501555,0.0,0.0,0.0,18.16,100.8,2.88,23.11,44.09,0.0,0.5520000000000005
1923-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,1.5380961085164486,29.46,8.959999999999999,6.96,22.734638783269965,20.89250723240116,20.64976523476524,1.6584402764067132,13.848,6.009999999999998,8.9,17.1731,2.7,8.16,34.08063241106719,0.0,25.54,0.0,0.0,0.0,0.0,14.239999999999998,97.6,0.0,23.11,34.58,0.0,0.0
1923-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,0.0,10.52,7.14,5.5,17.671596958174906,18.244956605593057,15.74161238761239,2.7147087857847985,4.73,2.629999999999999,7.130000000000001,10.93,2.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,0.0,11.31,100.8,0.0,23.11,30.54,0.0,3.5619999999999994
1924-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,17.61,27.51,8.85,22.532368681863232,19.791216730038023,13.889816779170683,15.940623376623378,3.1293188548864754,23.244,15.02,7.550000000000001,13.911065063098588,2.74,6.03,34.97106719367589,0.0,21.85,0.0,0.0,0.0,0.0,9.94,100.8,0.0,21.03,29.94,0.0,3.1919999999999997
1924-02-29,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,19.02,27.89,9.58,45.6394449950446,21.713612167300376,17.33457087753134,21.494738261738263,3.188548864758144,25.48,16.48,7.300000000000001,25.046677929957347,3.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,0.0,10.89,91.1,0.0,23.11,31.809443847708785,0.0,0.0
1924-03-31,5.19,14.06,3.37,8.854055944055943,8.600727272727273,21.47992307692308,20.5,28.73,21.53470355731225,105.36370664023788,47.65558935361216,51.62255544840888,73.90084915084915,9.249753208292203,179.67000000000002,17.65,21.11,151.298,4.470000000000001,7.56,94.84008946011689,11.920000000000002,23.01,0.0,0.0,0.0,0.0,13.85,100.8,0.22,23.11,45.7,0.0,6.402
1924-04-30,6.3500000000000005,20.632675997082057,5.41,100.19432567432568,145.22345454545456,76.71718581418583,29.66,44.10386521308227,66.95,130.6348860257681,82.57000000000001,100.11,169.24246053946055,4.284304047384008,138.11999999999998,25.6,75.82000000000001,229.79,5.86,10.53,97.91687747035571,16.66,25.83,11.963000000000015,0.0,0.0,0.0,18.92,97.6,9.33,23.11,45.7,0.0,19.872
1924-05-31,8.16,52.92950000000001,7.199999999999999,115.1,178.6570909090909,99.233,31.3,130.2476412289396,69.93,200.82,88.19,104.3,249.85,14.88647581441264,286.65000000000003,34.010000000000005,167.21,321.57,7.32,97.26296609925478,190.42675889328063,22.6,28.43,23.153892766493517,0.0,0.0,0.0,21.32,100.8,15.84,23.11,45.7,36.25400000000002,37.152
1924-06-30,10.2,67.57230000000001,7.99,115.72,11.989999999999998,100.533,33.8741212121212,163.1291199207136,72.27,202.6,92.19,107.28,253.62,24.353405725567622,364.27,41.08,170.24,325.62,85.33885603158926,113.16235314057828,254.6393675889328,30.79,30.65,63.68207130967305,0.0,0.0,0.0,25.83,97.6,19.3,23.11,45.7,45.724,32.262
1924-07-31,11.8,81.4195,7.800000000000001,20.710812209644462,11.78,100.373,53.80380700979912,186.648751556988,71.55,202.05,95.34,109.62,256.58000000000004,24.62981243830208,365.01,45.1,171.97,328.09000000000003,106.3566114708786,129.60354137587248,282.59976284584974,0.0,31.94,66.93400000000001,0.0,0.0,0.0,26.950000000000003,100.8,27.91,23.11,45.7,58.80509693983189,49.502
1924-08-31,11.41,61.25950000000002,5.8100000000000005,4.83,9.58,98.413,49.68173253378325,165.54249113974237,68.18,199.49,94.37,108.9,255.366,20.02961500493584,360.02,42.68,144.93,326.86,40.74812968109729,97.565964107677,225.6594861660079,14.118742624028457,31.33,52.625000000000014,0.0,0.0,0.0,26.090000000000003,100.8,34.41,23.11,45.7,56.673920756777925,40.022
1924-09-30,9.21,29.86230000000001,3.71,3.17,7.27,26.805464895104915,31.3,89.9267070406343,33.73607114624504,118.77837462834492,89.84,94.61056894889106,143.60442857142857,1.707798617966437,66.102,35.980000000000004,73.05,140.22570000000002,4.58,14.36,55.07098814229249,16.551326319060855,29.96,74.63969264102691,0.0,0.0,0.0,23.15,97.6,15.58,23.11,45.7,0.0,6.522
1924-10-31,6.94,11.18,2.36,2.11,5.79,7.943,31.3,33.36,10.2,85.96078295341925,55.1338783269962,55.24540019286403,80.28948051948053,4.422507403751234,105.914,26.47,36.24,86.74420157598047,3.4400000000000004,10.79,52.61636363636363,5.546814123864033,27.07,13.657449707501565,0.0,0.0,0.0,18.16,100.8,2.88,23.11,45.7,0.0,11.451999999999998
1924-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,26.950000000000003,29.46,8.959999999999999,27.215845180715387,22.734638783269965,20.89250723240116,20.16876523476524,1.6584402764067132,11.26133218192189,20.01,8.9,13.01,2.7,8.16,34.08063241106719,0.0,25.54,0.0,0.0,0.0,1.7689999999998918,14.239999999999998,97.6,0.0,23.11,38.39330325271729,0.0,0.0
1924-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,20.07,28.02,7.14,5.5,17.671596958174906,18.244956605593057,15.35461238761239,2.7147087857847985,4.73,16.63,7.130000000000001,10.93,2.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,7.043000000000006,11.31,100.8,0.0,23.11,21.08508909175456,0.0,3.5619999999999994
1925-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,17.61,27.51,8.85,18.300753215616197,19.791216730038023,13.889816779170683,16.018623376623378,3.1293188548864754,9.456368960099285,15.02,7.550000000000001,9.49,2.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,1.8269999999999984,9.94,100.8,0.0,21.03,27.77791114489828,0.0,0.0
1925-02-28,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,0.0,4.3100000000000005,9.58,7.43,21.713612167300376,17.33457087753134,21.20573826173826,3.188548864758144,6.12,16.48,7.300000000000001,10.39,3.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,0.6019999999999754,10.89,91.1,0.0,23.11,7.627538097835782,0.0,0.0
1925-03-31,5.19,14.06,3.37,2.91,6.9,8.403,20.5,28.73,12.76,105.36370664023788,47.65558935361216,51.62255544840888,73.87984915084915,9.249753208292203,174.35000000000002,17.65,21.11,137.2222527299873,4.470000000000001,7.56,33.99,0.0,23.01,0.0,0.0,0.0,0.2730000000000245,13.85,100.8,0.22,22.68,16.24983320599168,0.0,6.402
1925-04-30,6.3500000000000005,19.64,5.41,4.5200000000000005,9.15,12.917185814185828,26.420016366970827,25.21386521308228,16.95,61.15895068536396,82.57000000000001,100.11,168.41546053946055,4.284304047384008,138.11999999999998,25.6,75.82000000000001,217.8663,5.86,10.53,40.99,16.66,25.83,8.383000000000017,0.0,0.0,2.197999999999979,18.92,97.6,9.33,23.11,45.7,0.0,19.872
1925-05-31,8.16,28.76910000000001,7.199999999999999,5.930000000000001,11.12,87.96476823176828,31.3,120.12764122893958,69.93,200.82,88.19,104.3,249.283,14.88647581441264,286.65000000000003,34.010000000000005,167.21,321.57,7.32,39.74309670987042,91.28644268774704,22.6,28.43,21.653892766493527,0.0,0.0,0.5470000000000255,21.32,100.8,15.84,23.11,45.7,33.69400000000001,37.152
1925-06-30,10.2,43.35910000000001,7.99,6.550000000000001,11.989999999999998,100.533,33.8741212121212,151.16111992071365,72.27,202.6,92.19,107.28,253.62,24.353405725567622,364.27,41.08,170.24,325.62,60.95,48.620353140578295,110.99312252964428,30.79,30.65,61.952071309673045,0.0,0.0,0.5800000000000409,25.83,97.6,19.3,23.11,45.7,42.934000000000005,32.262
1925-07-31,11.8,57.2591,7.800000000000001,6.4,11.78,100.373,39.52753030303029,178.04911793855308,71.55,202.05,95.34,109.62,256.58000000000004,24.62981243830208,365.01,45.1,171.97,328.09000000000003,60.41,65.06154137587248,246.98490505518757,0.0,31.94,80.19,0.0,0.0,2.8799999999999955,26.950000000000003,100.8,27.91,23.11,45.7,40.76909693983188,49.502
1925-08-31,11.41,37.09910000000001,5.8100000000000005,4.83,9.58,93.69821478521482,31.3,145.01165113974236,68.18,199.49,94.37,108.9,255.3,20.02961500493584,360.02,42.68,144.93,326.86,40.74812968109729,33.02396410767699,198.8754861660079,9.63605935615091,31.33,57.054920756777925,0.0,0.0,2.1829999999999927,26.090000000000003,100.8,34.41,23.11,45.7,47.35399999999999,40.022
1925-09-30,9.21,15.87,3.71,3.17,7.27,10.303,31.3,70.19055104063429,33.73607114624504,78.79182652014138,89.84,94.61056894889106,143.45842857142858,1.707798617966437,65.334,35.980000000000004,73.05,138.85895002227036,4.58,14.36,55.07098814229249,16.54349007896743,29.96,58.92546087940397,0.0,0.0,0.45799999999997,23.15,97.6,15.58,23.11,45.7,0.0,18.412
1925-10-31,6.94,11.18,2.36,2.11,5.79,7.943,0.0,33.36,10.2,76.78070086026598,55.1338783269962,55.24540019286403,80.28948051948053,4.422507403751234,107.13,26.47,36.24,89.97960183786303,3.4400000000000004,10.79,52.61636363636363,5.531200072004305,27.07,0.0,0.0,0.0,1.6870000000000118,18.16,100.8,2.88,23.11,45.7,9.617449707501564,0.5520000000000005
1925-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,0.0,11.96,8.959999999999999,6.96,22.734638783269965,20.89250723240116,20.42876523476524,1.6584402764067132,5.43,20.01,8.9,17.936700000000002,2.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,1.5570000000000164,14.239999999999998,97.6,0.0,23.11,33.20187125792612,0.0,4.112
1925-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,0.0,10.52,7.14,5.5,17.671596958174906,18.244956605593057,15.65761238761239,2.7147087857847985,4.73,16.63,7.130000000000001,10.93,2.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,0.90300000000002,11.31,100.8,0.0,23.11,0.0,0.0,0.0
1926-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,0.0,10.010000000000002,8.85,6.87,19.791216730038023,13.889816779170683,15.974623376623375,3.1293188548864754,17.787955046210726,15.02,7.550000000000001,10.416228207823115,2.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,3.4470000000000027,9.94,100.8,0.0,21.03,0.0,0.0,0.0
1926-02-28,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,0.0,10.39,9.58,7.43,21.713612167300376,17.33457087753134,20.913738261738263,3.188548864758144,6.12,16.48,7.300000000000001,10.39,3.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,2.402000000000044,10.89,91.1,0.0,23.11,5.463916225501492,0.0,3.492
1926-03-31,5.19,14.06,3.37,2.91,6.9,8.403,0.0,28.73,12.76,105.36370664023788,47.65558935361216,51.62255544840888,73.90084915084915,9.249753208292203,179.67000000000002,17.65,21.11,172.38,4.470000000000001,7.56,59.62241106719368,0.0,23.01,0.0,0.0,0.0,1.393000000000029,13.85,100.8,0.22,22.68,15.442469314275968,0.0,6.402
1926-04-30,6.3500000000000005,19.64,5.41,4.5200000000000005,9.15,12.917185814185828,0.0,33.98386521308227,27.738837944664024,68.72328484467462,82.57000000000001,100.11,168.33646053946055,4.284304047384008,138.11999999999998,25.6,75.82000000000001,208.72800000000004,5.86,10.53,40.99,6.525120260967157,25.83,0.6730000000000089,0.0,0.0,1.3179999999999836,18.92,97.6,9.33,23.11,45.7,0.0,19.872
1926-05-31,8.16,28.76910000000001,7.199999999999999,5.930000000000001,11.12,87.96476823176828,31.3,120.12764122893958,69.93,200.82,88.19,104.3,249.85,14.88647581441264,286.65000000000003,28.50385567668097,167.21,321.57,7.32,39.74309670987042,163.6427588932806,22.6,28.43,46.45789276649353,0.0,0.0,0.4370000000000118,21.32,100.8,15.84,23.11,45.7,0.0,37.152
1926-06-30,10.2,43.35910000000001,7.99,6.550000000000001,11.989999999999998,100.533,33.8741212121212,151.77711992071363,72.27,202.6,92.19,107.28,253.62,24.353405725567622,364.27,27.08,170.24,325.62,60.95,48.620353140578295,225.9480977315924,30.79,30.65,50.28399999999999,0.0,0.0,2.980000000000018,25.83,97.6,19.3,23.11,45.7,44.67207130967305,32.262
1926-07-31,11.8,57.2591,7.800000000000001,6.4,11.78,100.373,39.52753030303029,179.98511793855312,71.55,202.05,95.34,109.62,256.58000000000004,24.62981243830208,365.01,31.1,171.97,328.09000000000003,60.41,65.06154137587248,255.81576284584972,0.0,31.94,59.384000000000015,0.0,0.0,0.6000000000000227,26.950000000000003,100.8,27.91,23.11,45.7,51.175096939831874,49.502
1926-08-31,11.41,37.09910000000001,5.8100000000000005,4.83,9.58,93.69821478521482,31.3,145.53965113974238,68.18,199.49,94.37,108.9,255.419,20.02961500493584,360.02,42.68,144.93,326.86,40.83012968109728,33.02396410767699,213.7790080037422,9.723596088798644,31.33,44.795000000000016,0.0,0.0,0.6630000000000109,26.090000000000003,100.8,34.41,23.11,45.7,49.04392075677792,40.022
1926-09-30,4.7407138654416485,26.22735062740458,3.71,3.17,7.27,10.303,0.0,70.7185510406343,33.73607114624504,109.2187223395892,89.84,94.61056894889106,143.60442857142857,1.707798617966437,67.35000000000001,35.980000000000004,73.05,135.83480380664528,4.58,14.36,55.07098814229249,16.550321330472975,29.96,36.62974076649352,0.0,0.0,0.45799999999997,23.15,97.6,15.58,23.11,45.7,0.0,18.412
1926-10-31,0.0,11.18,2.36,2.11,5.79,7.943,0.0,15.86,10.2,57.01433735763909,55.1338783269962,55.24540019286403,80.28948051948053,4.422507403751234,105.722,26.47,36.24,89.15120157598048,3.4400000000000004,10.79,52.61636363636363,5.56465996173379,27.07,0.0,0.0,0.0,6.226999999999975,18.16,100.8,2.88,23.11,45.7,1.0474497075015563,0.5520000000000005
1926-11-30,0.0,10.09,2.15,1.82,5.34,6.773000000000001,0.0,11.96,8.959999999999999,6.96,22.734638783269965,20.89250723240116,14.581,1.6584402764067132,5.04,6.009999999999998,8.9,13.01,2.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,26.99699999999996,14.239999999999998,97.6,0.0,8.155053579991165,5.0294267659651695,0.0,4.112
1926-12-31,0.0,8.74,2.15,1.82,3.96,5.053000000000001,0.0,10.52,7.14,5.5,17.671596958174906,18.244956605593057,13.293,2.7147087857847985,4.32,2.629999999999999,7.130000000000001,10.93,2.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,1.4629999999999654,11.31,100.8,0.0,0.745000000000001,0.0,0.0,0.0
1927-01-31,0.0,9.7,2.15,1.82,5.3,6.593000000000001,0.0,10.010000000000002,8.85,6.87,19.791216730038023,13.889816779170683,12.541000000000002,3.1293188548864754,4.99,1.0199999999999996,7.550000000000001,9.49,2.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,0.1970000000000027,9.94,100.8,0.0,0.0,0.0,0.0,0.0
1927-02-28,0.0,10.47,2.2,1.99,5.609999999999999,6.843000000000001,0.0,10.39,9.58,7.43,21.713612167300376,17.33457087753134,12.61,3.188548864758144,5.36,2.4800000000000004,7.300000000000001,10.39,3.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,9.451999999999998,10.89,91.1,0.0,23.11,0.0,0.0,3.492
1927-03-31,0.0,14.06,3.37,2.91,6.9,8.403,0.0,7.145,12.76,9.85,47.65558935361216,51.62255544840888,73.76784915084914,9.249753208292203,127.35395502708953,3.649999999999999,21.11,10.86,4.470000000000001,7.56,33.99,0.0,23.01,0.0,0.0,0.0,1.8730000000000475,13.85,100.8,0.22,0.0,1.7611977954247848,0.0,6.402
1927-04-30,0.0,19.64,5.41,4.5200000000000005,9.15,12.917185814185828,0.0,7.713865213082274,16.95,13.03,82.57000000000001,100.11,168.84046053946057,4.284304047384008,64.44512627590876,11.6,75.82000000000001,94.34799661046551,5.86,10.53,40.99,0.0,25.83,0.4930000000000092,0.0,0.0,0.9279999999999972,18.92,97.6,9.33,23.11,39.66300000000001,0.0,19.872
1927-05-31,0.0,27.789100000000005,7.199999999999999,5.930000000000001,11.12,87.96476823176828,0.0,102.62764122893958,69.93,174.7689109538541,88.19,104.3,249.734,14.88647581441264,286.65000000000003,20.010000000000005,167.21,313.82400932478464,7.32,13.74,91.28644268774704,15.286264192025682,28.43,16.723892766493528,0.0,0.0,0.4370000000000118,21.32,100.8,15.84,23.11,25.32799999999997,29.594000000000012,37.152
1927-06-30,10.2,43.35910000000001,7.99,6.550000000000001,11.989999999999998,100.533,2.574121212121195,133.66111992071362,72.27,202.6,92.19,107.28,253.527,24.353405725567622,298.32635490129155,27.08,170.24,325.62,17.74344551175535,17.1,110.99312252964428,30.79,30.65,50.304,0.0,0.0,0.5299999999999727,25.83,97.6,19.3,23.11,24.674999999999955,44.47207130967306,32.262
1927-07-31,11.8,57.2591,7.800000000000001,6.4,11.78,100.373,39.52753030303029,178.04911793855308,71.55,202.05,95.34,109.62,256.58000000000004,24.62981243830208,365.01,31.1,171.97,328.09000000000003,39.35377450011592,18.54,120.34679841897234,0.0,31.94,59.40400000000001,0.0,0.0,1.1200000000000043,26.950000000000003,100.8,27.91,23.11,45.7,50.94509693983187,49.502
1927-08-31,11.41,37.09910000000001,5.8100000000000005,4.83,9.58,93.69821478521482,31.3,145.01165113974236,68.18,199.49,94.37,108.9,255.329,20.02961500493584,360.02,28.68,144.93,326.86,13.602952972611098,17.310000000000002,105.71877470355732,8.398091809198675,31.33,51.06492075677791,0.0,0.0,0.5030000000000427,26.090000000000003,100.8,34.41,23.11,45.7,42.54399999999999,40.022
