date,SR_BER,SR_BLB,SR_BUC,SR_BUL,SR_CAS,SR_CFW,SR_CLE,SR_CLK_INV,SR_CMN,SR_CRW,SR_DLV,SR_DMV,SR_DNP,SR_EBMUD,SR_ENG,SR_FOL,SR_GNT,SR_HID,SR_HTH,SR_ISB,SR_LA,SR_LL_ENR,SR_LVQ,SR_MCR,SR_MHW,SR_MIL,SR_NHG,SR_NML,SR_ORO,SR_PAR,SR_PNF,SR_PRR,SR_PYM,SR_RLL_CMB,SR_SCAGG,SR_SCC,SR_SFAGG,SR_SHA,SR_SKN,SR_SLW,SR_SNL,SR_TAB,SR_TRM,SR_TUL,SR_WHI
1997-09-30,781.9691594560529,10.0,10.391437244020384,320.52634932006555,18.6,1.0,838.1658698777345,7.49,97.16947393189548,18.3,14.71197912055853,230.4,1648.6211722833627,83.0,67.0,452.4252332574237,11.5,6.187348281239999,320.735160715032,19.38322864,10.2,245.20210906205776,91.28022340516334,501.01662943370775,78.5,140.16318653125748,17.5,2025.0,3170.8426375533472,16.50047860312352,75.27871682422277,4.1,4.8,6.56,37.0,1.9225486489772008,31.0,1955.067867670035,33.8,20.0,94.1075965882709,9.7,4.2480522,11.0,181.50000000000003
1997-10-31,760.71647118698,10.0,11.356579446053685,301.29570751195354,28.30383851329702,1.0,749.3,0.0,23.34212243549969,18.3,14.634622613778973,230.4,1589.4337317477318,83.0,66.0,373.9786039416697,11.5,6.851327449729115,293.842126522174,0.184,10.2,247.65304424465543,82.8688869404433,473.8264641290951,78.5,120.0,17.5,1928.7119571959452,3004.9338589982626,15.595329231198642,45.379,4.1,14.699830273888743,6.56,37.0,0.556883784082,31.0,1769.112231641369,33.8,20.0,80.0,9.7,0.57,11.0,181.5
1997-11-30,778.2398455799286,10.0,11.941992419129496,298.997,18.6,1.0,690.408212977876,0.0,4.0,32.8828782376951,14.643148412751,230.4,1579.097519698921,85.95956819843538,64.0,298.5315629503715,11.5,7.932164750575267,269.00640400776945,25.203091200000003,10.688473297797444,253.285765235454,82.7911563209879,461.2862784738678,78.5,166.59731356666668,17.5,1941.218407103486,2564.7803546854934,19.38833983668229,67.4585006,4.1,107.10405773343128,6.56,59.120430600000006,0.556883784082,40.6607364,2066.052382283132,33.8,22.506524009999985,132.1166976296939,9.7,0.57,11.0,181.501
1997-12-31,818.9975513294922,53.82496844999999,13.13620994246508,308.30400454154056,156.0292850212257,18.42305184,547.11857762,62.36448404,4.0,18.3,14.642895964346335,261.78000000000003,1575.0000766670264,84.22832031303798,62.0,242.9404717041543,11.5,9.72175133429215,249.6040558451644,51.19791986304,10.2,265.4227363278709,72.0,457.09849154855465,118.29805123984865,211.01949644717,17.5,1950.0,2788.0,12.2,104.67289970979598,4.223708890928187,4.8,24.05931486,66.005906984242,6.082464732013344,51.831189413224,2495.504149901408,44.0,29.725261923091683,189.72374451810512,9.7,0.57,11.0,172.502
1998-01-31,974.1804727144736,57.39,34.418303113295,438.65758082256696,242.47396320432932,103.0,694.6022369006639,387.6435194502668,4.0,18.3,14.696394065674877,293.218632,1690.0,92.21313909038405,62.0,356.0,11.5,25.790507015177656,253.7837413655144,91.41014412732076,10.2,301.3,72.0,525.0641063273579,148.61443289289895,314.5308538000383,70.20945791999999,1950.0,2943.0,51.600470913939134,186.00963492389465,4.223708890928187,4.8,65.56,78.25813795585768,9.02,62.90479759342177,3265.994395422037,44.0,37.916842345257095,470.5988302622086,11.8,4.2943098809523805,67.0,191.8646839188829
1998-02-28,1407.3936729062857,10.0,104.5450703011157,482.8868282169641,233.3859623954984,1.0,1027.37959042645,549.4,4.0,18.3,19.84981761828362,292.7042846532991,1689.999,97.88618819374614,62.0,217.675,11.5,41.0,265.88108800517705,192.3049815497072,10.2,289.42647552,72.2527606,604.2848106529286,92.1323794283132,435.0,128.44827197675835,1950.0,2819.8329893646214,154.09971752071544,330.405427187385,4.2747312943306,91.2178266,6.56,66.56341056411569,13.02,65.26980988711136,2523.247768814249,33.8,75.0,780.6815702164973,9.7,8.85,56.21629968974496,206.002
1998-03-31,1465.579325911409,22.15070645276615,118.0,554.2759426414914,323.7,19.34105773107524,1475.0446479208645,566.81,88.90482116158432,18.3,19.83328535514497,323.8055721684973,1689.999,104.9347383785847,64.0,570.0,11.5,27.902783398366125,300.0797912586125,255.4522959553057,10.2,301.3,72.33673915989601,579.2310874512688,112.49992487763296,374.61718015435537,178.0,2019.0,2936.001,193.0,472.0907911499605,4.263787982217114,4.8,65.56,75.9671470897946,22.29,62.33452640421532,3547.314255002163,44.0,51.93306624,748.7653648075068,9.7,10.56,57.34965683845725,206.002
1998-04-30,1484.6126524756637,125.33,127.0,586.1349495093307,240.41557179377224,90.4890712942313,1714.0195934461713,589.39,189.74606397758748,18.3,19.78891040090235,293.3824202500374,1689.999,108.78222974485467,65.0,741.3029689,11.5,20.56423183328548,346.73801723225955,369.17259903462,10.2,301.3,77.89482628772406,581.934556674731,78.5,255.98267816099084,237.048318,2206.0,3303.0,198.0,647.7420965381127,4.240379786194741,97.07797026000004,65.56,64.76729343923505,54.41,56.88404985718947,4405.0358923804,38.569848,72.57772592873917,716.6736094735982,9.7,67.02,11.0,206.001
1998-05-31,1457.6299555490143,147.3,10.0,720.5177183494193,121.91678414576324,103.0,1864.9770412338053,605.79,349.25297548747653,18.3,19.731644859398564,261.4298657448348,1880.0,110.3900606515579,66.0,975.0,11.5,4.0,311.6535964145344,330.1639987081638,10.2,30.1,87.18795019178101,645.8214471186109,78.5,120.0,265.86357514850005,2400.0,3538.0,203.0,623.6966933584526,4.234952100068412,171.2,65.56,46.38896334416805,77.78,51.3481867137461,4552.0,33.8,75.0,583.3893065105535,9.7,0.57,11.0,206.002
1998-06-30,1383.2811118497089,150.46,10.0,890.0,28.765550508216137,103.0,2100.0,566.302198,431.0,18.3,19.615955604539607,230.4,2030.0,109.12045085861088,66.0,975.0,11.5,4.0,232.00424093339188,342.85515416423425,10.2,211.86790518792532,95.822579604998,927.9790400680212,78.5,163.7510024778937,272.4534355525199,2371.5204490170777,3538.0,210.0,935.29,4.205519182972937,171.2,65.56,39.624495704909535,82.72,44.05510519741863,4552.0,33.8,75.0,437.34684053264624,11.8,58.517888,11.0,216.999
