date,HSU101D5-A101,HSU101D74-A101,HSU101SR3-A101,HSU102C1-A102,HSU102C11-A102,HSU102C9-A102,HSU102D77-A102,HSU103AC13-A103A,HSU103AC30-A103A,HSU103AD66-A103A,HSU103BC11-A103B,HSU104D30-A104,HSU202C35-A202,HSU202C77-A202,HSU202C80-A202,HSU202C83-A202,HSU202D31-A202,HSU202D43A-A202,HSU202SR_6-A202,HSU203C16-A203,HSU203C21-A203,HSU203C314-A203,HSU204C33-A204,HSU204C67-A204,HSU204D42-A204,HSU206D507-A206,HSU206D515-A206,HSU206D521-A206,HSU206D523-A206,HSU207C173-A207,HSU207C37-A207,HSU207C43-A207,HSU207D98-A207,HSU302D16-A302,HSU302D662-A302,HSU302D664-A302,HSU302D672-A302,HSU302D689-A302,HSU303C10-A303,HSU303C30-A303,HSU303C85-A303,HSU303D731-A303,HSU303D803-A303,HSU305D645-A305,HSU305D649-A305,HSU305D662-A305,HSU305D664-A305,HSU305D699-A305,HSU306C72-A306,HSU306D606-A306,HSU306D624-A306,HSU306D634-A306,HSU306D645-A306,HSU306D649-A306,HSU306D694-A306,HSU306D731-A306,HSU401C49-A401,HSU401C53-A401,HSU401D606-A401,HSU402AD60-A402A,HSU402AD74-A402A,HSU403C53-A403,HSU403C76-A403,HSU404AC49-A404A,HSU404AC52-A404A,HSU404AC56-A404A,HSU404AD60-A404A,HSU404AN9-A404A,HSU404BN9-A404B,HSU405C56-A405,HSU405C58-A405,HSU405C688-A405,HSU407C63-A407,HSU407C64-A407,HSU407C65-A407,HSU408AC74-A408A,HSU408AN10-A408A,HSU408AN11-A408A,HSU408AN12-A408A,HSU408BC65-A408B,HSU408BN10-A408B,HSU408BN11-A408B,HSU408BN12-A408B,HSU409AC65-A409A,HSU409AC68-A409A,HSU409AC74-A409A,HSU409BD86-A409B,HSU409CD86-A409C,HSU501C106-A501,HSU502N7-A502,HSU507C147-A507,HSU508C141-A508,HSU509C154-A509,HSU510C152-A510,HSU511N8-A511,HSU512C143-A512
1921-10-31,0.3198395975763075,4.210160402423692,0.0,1.7423999999999995,0.9785,13.569100000000006,0.0,38.16568047337277,0.0,0.0,11.606086221470834,17.542457542457544,7.655999999999999,0.0,33.39764363636363,13.566959999999996,0.0,5.21576,0.0,27.84215784215785,0.0,0.0,9.907348484848484,0.0,2.64,24.45652173913043,0.0,0.0,0.0,5.896,0.352,0.0,21.214834489593663,0.0,0.0,0.0,0.0,0.0,0.0,77.69078295341924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.936062193247588,16.54410161272473,23.52431671350821,0.0,0.0,0.451,9.064,6.324,0.0,3.3617670979667302,4.018000000000001,37.087626850937816,0.0,11.997000000000002,0.0,0.0,8.865731622234888,88.32426837776511,0.0,3.83,56.00311306372188,21.082,0.6148869362781356,17.298000000000002,9.631212362911278,0.0,0.0,0.0,0.0,15.96,31.993020922416616,0.0,0.0,1.916979077583388,0.0,3.14279051383399,28.458,13.636363636363631,3.6561264822134394,5.918,2.76,9.99,19.18,10.158,91.02,1.5200000000000002,4.25
1921-11-30,0.0,0.5200000000000001,0.0,0.0,0.9785,0.0,0.8415000000000004,17.903634826711748,0.0,0.0,5.452240067624684,8.441558441558442,7.655999999999999,0.0,11.508296008850955,14.256879999999995,0.5242785366035968,0.0,0.0,0.4812390985014991,0.0,1.0172623999999997,0.0,4.490681818181819,2.64,3.2114624505928857,0.0,0.0,0.0,1.7938553022794854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.564638783269963,0.0,32.77502477700694,0.0,0.0,0.0,0.0,0.0,0.0,1.8040000000000005,4.059,0.0,5.244755244755246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33271719038817,4.018000000000001,11.381802566633764,0.0,0.32,0.0,0.0,1.5280903256820093,8.481909674317993,0.0,0.39,0.0,7.01,0.0,0.5284147557328017,0.0,0.0,0.0,0.0,0.0,1.54,3.27,0.0,0.0,0.0,0.0,0.0,1.808300395256917,0.7806324110671937,0.2075098814229249,0.33,0.148,0.7100000000000002,1.36,0.548,6.43,0.0999999999999999,0.3
1921-12-31,0.0,0.21,0.0,0.0,0.15,0.0,0.0,7.89518174133559,0.0,0.0,2.400676246830093,6.693306693306695,0.0,0.0,0.0,17.037090909090914,5.472,0.0,0.0,0.0,0.0,0.2797202797202798,0.0,7.840909090909092,0.0,0.1976284584980236,0.0,0.0,0.0,0.5748265609514371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.161596958174904,0.0,17.23488602576809,0.0,0.0,0.0,0.0,0.0,0.0,1.8040000000000005,4.059,0.0,2.3876123876123883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018000000000001,21.164625863770983,0.0,0.0,0.0,0.0,4.4180310399007245,5.931968960099278,0.0,0.41,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.06,0.025,0.25,0.49,0.099,2.45,0.02,0.11
1922-01-31,0.0,0.06,0.0,0.0,0.13,0.0,0.0,4.294167371090448,0.0,0.0,1.3017751479289943,1.7482517482517483,0.0,0.0,0.0,3.428000000000001,5.472,0.0,0.0,0.0,0.0,0.2497502497502498,0.0,4.831590909090909,2.64,0.3260869565217392,0.0,0.0,0.0,0.1684836471754212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.861216730038024,0.0,15.292368681863232,0.0,0.0,0.0,0.0,0.0,0.0,1.8040000000000005,3.0658167791706843,0.0,3.376623376623377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33271719038817,4.018000000000001,25.034319842053304,0.0,1.11,0.0,18.58,0.0,0.0,0.0,0.73,0.0,10.4,0.0,6.321036889332004,0.0,0.0,0.0,0.0,0.0,4.79,0.0,0.0,0.0,10.19,0.0,0.0,11.373517786561266,4.91106719367589,1.3142292490118577,0.06,0.019,2.45,4.71,0.09,22.37,0.37,1.0499999999999998
1922-02-28,0.0,0.0,0.0,0.0,0.31,0.0,0.0,2.6627218934911245,0.0,0.0,0.8114961961115809,1.5384615384615388,0.0,0.0,0.0,0.0,1.7363636363636366,0.0,0.0,0.0,0.0,0.3496503496503497,6.865530303030302,0.0,0.0,0.0,0.0,0.0,0.9980237154150198,0.0,0.1288404360753221,0.0,0.0,0.0,0.0,9.353612167300376,0.0,0.0,0.0,37.8394449950446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.261738261738262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924214417744916,4.018000000000001,25.58713326752222,0.0,0.2299999999999999,0.0,3.778382483330328,15.581617516669672,0.0,0.0,0.76,0.0,19.28,0.0,0.0,2.0737786640079765,0.0,0.0,2.69,0.0,0.0,0.0,0.5650000000000004,0.0,5.155,0.0,5.148221343873518,0.0,2.223320158102767,0.5928853754940712,0.08,0.029,1.5200000000000005,2.91,0.126,13.79,0.22,0.6399999999999999
1922-03-31,0.0,0.26,0.0,0.0,0.9785,0.0,3.8714999999999993,9.416737109044805,0.0,0.0,2.86559594251902,5.944055944055944,0.0,0.0,0.0,2.082545454545455,5.472,0.0,0.0,0.0,0.0,13.076923076923078,9.157196969696969,0.0,0.0,8.774703557312252,0.0,0.0,0.0,4.0436075322101095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.14370664023788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28805095125963,0.0,0.0,9.064,6.324,8.203985730129386,10.58292,4.018000000000001,81.90500098716683,0.0,11.997000000000002,0.0,28.296,15.127334586518906,107.69077930645692,14.185886107024189,6.5,0.0,21.082,140.43800000000002,0.0,51.40578265204388,0.0,0.0,3.2550000000000003,0.0,26.205,18.578529292929293,0.0,0.0,44.03147070707074,4.145351778656128,26.784,28.458,25.63241106719368,6.877470355731225,3.05,1.295,18.07,34.69,4.769,164.61,2.75,7.69
1922-04-30,0.0,4.15,0.0,1.7423999999999995,0.9785,5.753100000000003,26.136,100.83685545224004,0.0,0.0,30.676246830092985,95.67432567432569,7.655999999999999,0.0,135.88109090909091,0.0,5.472,0.0,0.0,33.879999999999995,0.0,29.92,29.04,22.94121212121213,2.64,0.0,0.0,0.6968379446640114,80.4,5.896,2.112,10.12,23.232,0.0,0.0,0.0,0.0,22.84467680608365,0.0,108.411,8.823886025768104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716348362840327,6.324,24.31740565619224,8.951939999999999,4.018000000000001,35.754951628825275,0.0,11.997000000000002,0.0,0.0,0.0,78.04485812890168,44.7251418710983,4.83,0.0,18.544210843057083,125.07413302537246,3.7132342971086985,64.54200000000002,0.0,0.0,0.0,0.0,19.68,0.0,0.0,0.0,41.830000000000005,0.0,26.784,12.978845849802358,17.164031620553356,4.604743083003952,5.598,6.527,17.150000000000002,32.92,24.021,156.25,2.61,7.299999999999999
1922-05-31,0.0,7.009999999999999,0.0,1.7423999999999995,0.9785,25.784,26.136,132.33305156382082,0.0,0.0,40.25359256128487,147.45254745254746,7.655999999999999,0.0,168.99018181818178,0.0,5.472,0.0,0.0,33.879999999999995,0.0,29.92,29.04,26.7575,2.64,48.1337470355731,47.61600000000001,34.038000000000004,80.4,5.896,2.112,10.12,23.232,0.0,0.0,0.0,0.0,64.45114068441056,34.68,100.418,0.0,5.487695,0.0,4.838,0.0,33.32725265188042,0.0,4.059,0.0,43.897268731268746,0.0,0.0,0.0,0.0,0.0,9.064,6.324,52.65012199630316,0.0,4.018000000000001,134.23471470878582,131.84373624805363,11.997000000000002,0.0,0.0,0.0,263.53000000000003,0.0,0.0,13.9712210862153,21.082,56.22677891378468,45.75600000000001,64.54200000000002,26.00309670987042,0.0,3.2550000000000003,0.0,36.365,15.304730358748133,0.0,0.0,68.89526964125184,72.35631620553357,26.784,0.0,42.79644268774704,11.472332015810276,5.958,13.71,35.77,68.71000000000001,50.45100000000001,326.09000000000003,5.45,15.24
1922-06-30,6.9350000000000005,0.0,0.5450000000000008,1.7423999999999995,0.9785,25.784,26.136,132.48219158072695,13.713919999999998,0.0,44.47168216398986,161.67834616668753,7.655999999999999,0.0,212.0621818181818,0.0,0.0,0.0,0.0,33.879999999999995,16.67382617382618,29.92,29.04,43.208,2.64,70.30799999999999,47.61600000000001,34.038000000000004,80.4,5.896,2.112,10.12,23.232,0.0,54.120000000000005,0.0,21.93760456273766,0.0,34.68,125.1087645,0.0,0.0,0.0,4.838,0.0,53.49932111861141,1.8040000000000005,0.0,0.0,30.98852778598509,0.0,0.0,46.7609591271019,3.878600000000001,0.451,9.064,6.324,54.15659149722735,0.0,4.018000000000001,222.1715360315893,40.94126941069798,11.997000000000002,0.0,0.0,0.0,381.21,0.0,0.0,48.60534116818435,16.05367883181556,152.32098,35.771867074079665,64.54200000000002,40.03508606649862,0.0,3.2550000000000003,0.0,54.775,77.924,0.0,0.0,45.41599999999998,101.96105928853753,26.784,0.0,0.0,14.901185770750986,6.478,16.482,45.09,86.60999999999999,60.642,411.03,6.869999999999997,19.21
1922-07-31,6.9350000000000005,0.0,1.2949999999999982,1.7423999999999995,0.9785,25.784,26.136,146.72740422654272,9.0376,0.0,47.37954353338967,191.1788211788212,7.655999999999999,0.0,147.1009930648378,60.016,0.0,9.15464,0.0,33.879999999999995,37.14335664335667,29.92,29.04,43.208,2.64,70.30799999999999,47.61600000000001,34.038000000000004,80.4,5.896,2.112,10.12,23.232,0.8341656276602625,54.120000000000005,24.658572014925305,0.0,0.0,34.68,121.171,0.0,23.549631727130688,0.0,4.838,10.988,49.10727097396335,1.8040000000000005,0.0,0.0,12.13164,1.999103907709806,0.0,100.267,3.878600000000001,0.451,5.292865882499987,6.324,54.87747874306839,0.0,4.018000000000001,224.80727147087856,10.52000000000001,0.0,0.0,6.464,0.0,229.21225562296723,0.0,0.0,85.07149191237453,6.072999451380039,138.4855086362454,25.74954137587248,64.54200000000002,66.528,0.0,3.2550000000000003,0.0,63.76500000000001,77.924,0.0,0.0,64.51599999999999,121.95,26.784,0.0,0.0,16.828063241106715,6.538,18.508,49.290000000000006,94.68,68.116,459.35120000000006,7.5000000000000036,21.0
